Sample,Courant,Pose
438,-3.14,29.4
439,-3.14,29.41
440,-3.14,29.41
441,-3.14,29.42
442,-3.14,29.41
443,-3.14,29.41
444,-3.14,29.41
445,-3.14,29.42
446,-3.14,29.42
447,-3.14,29.41
448,-3.14,29.42
449,-3.14,29.41
450,-3.14,29.41
451,-3.14,29.4
452,-3.14,29.41
453,-3.14,29.41
454,-3.14,29.41
455,-3.14,29.41
456,-3.14,29.41
457,-3.14,29.41
458,-3.14,29.41
459,-3.14,29.4
460,-3.14,29.41
461,-3.14,29.4
462,-3.14,29.41
463,-3.14,29.41
464,-3.14,29.41
465,-3.14,29.42
466,-3.14,29.42
467,-3.14,29.42
468,-3.14,29.42
469,-3.14,29.41
470,-3.14,29.41
471,-3.14,29.41
472,-3.14,29.42
473,-3.14,29.42
474,-3.14,29.42
475,-3.14,29.42
476,-3.14,29.41
477,-3.14,29.42
478,-3.14,29.41
479,-3.14,29.42
480,-3.14,29.41
481,-3.14,29.42
482,-3.14,29.41
483,-3.14,29.42
484,-3.14,29.41
485,-3.14,29.41
486,-3.14,29.4
487,-3.14,29.41
488,-3.14,29.4
489,-3.14,29.4
490,-3.14,29.4
491,-3.14,29.39
492,-3.14,29.39
493,-3.14,29.4
494,-3.14,29.4
495,-3.14,29.4
496,-3.14,29.4
497,-3.14,29.39
498,-3.14,29.39
499,-3.14,29.38
500,-3.14,29.38
501,-3.14,29.38
502,-3.14,29.37
503,-3.13,29.37
504,-3.14,29.38
505,-3.14,29.38
506,-3.14,29.39
507,-3.14,29.39
508,-3.14,29.39
509,-3.14,29.4
510,-3.14,29.4
511,-3.14,29.4
512,-3.14,29.4
513,-3.14,29.39
514,-3.14,29.4
515,-3.14,29.4
516,-3.14,29.4
517,-3.14,29.4
518,-3.14,29.39
519,-3.14,29.4
520,-3.14,29.4
521,-3.14,29.4
522,-3.14,29.41
523,-3.14,29.41
524,-3.14,29.42
525,-3.14,29.41
526,-3.14,29.41
527,-3.14,29.4
528,-3.14,29.4
529,-3.14,29.41
530,-3.14,29.4
531,-3.14,29.4
532,-3.14,29.39
533,-3.14,29.4
534,-3.14,29.4
535,-3.14,29.4
536,-3.14,29.41
537,-3.14,29.41
538,-3.14,29.41
539,-3.14,29.4
540,-3.14,29.4
541,-3.14,29.4
542,-3.14,29.39
543,-3.14,29.4
544,-3.14,29.4
545,-3.14,29.4
546,-3.14,29.41
547,-3.14,29.39
548,-3.14,29.39
549,-3.14,29.4
550,-3.14,29.39
551,-3.14,29.4
552,-3.14,29.4
553,-3.14,29.4
554,-3.14,29.4
555,-3.14,29.4
556,-3.14,29.4
557,-3.14,29.41
558,-3.14,29.41
559,-3.14,29.41
560,-3.14,29.4
561,-3.14,29.41
562,-3.14,29.41
563,-3.14,29.42
564,-3.14,29.42
565,-3.14,29.42
566,-3.14,29.42
567,-3.14,29.42
568,-3.14,29.43
569,-3.14,29.43
570,-3.14,29.43
571,-3.14,29.43
572,-3.14,29.44
573,-3.14,29.44
574,-3.14,29.44
575,-3.14,29.43
576,-3.14,29.43
577,-3.14,29.43
578,-3.14,29.42
579,-3.14,29.43
580,-3.14,29.43
581,-3.14,29.42
582,-3.14,29.43
583,-3.14,29.42
584,-3.14,29.42
585,-3.14,29.43
586,-3.14,29.43
587,-3.14,29.42
588,-3.14,29.42
589,-3.14,29.42
590,-3.14,29.42
591,-3.14,29.41
592,-3.14,29.41
593,-3.14,29.42
594,-3.14,29.41
595,-3.14,29.41
596,-3.14,29.4
597,-3.14,29.4
598,-3.14,29.4
599,-3.14,29.4
600,-3.14,29.41
601,-3.14,29.4
602,-3.14,29.4
603,-3.14,29.4
604,-3.14,29.39
605,-3.14,29.4
606,-3.14,29.41
607,-3.14,29.41
608,-3.14,29.41
609,-3.14,29.4
610,-3.13,29.4
611,-3.14,29.39
612,-3.14,29.4
613,-3.14,29.4
614,-3.14,29.4
615,-3.14,29.41
616,-3.14,29.4
617,-3.14,29.41
618,-3.14,29.41
619,-3.14,29.42
620,-3.14,29.42
621,-3.14,29.43
622,-3.14,29.42
623,-3.14,29.42
624,-3.14,29.43
625,-3.14,29.43
626,-3.14,29.43
627,-3.14,29.43
628,-3.14,29.44
629,-3.14,29.43
630,-3.14,29.42
631,-3.14,29.43
632,-3.14,29.43
633,-3.14,29.43
634,-3.14,29.43
635,-3.14,29.44
636,-3.14,29.43
637,-3.14,29.43
638,-3.14,29.43
639,-3.14,29.44
640,-3.14,29.45
641,-3.14,29.45
642,-3.14,29.45
643,-3.13,29.44
644,-3.14,29.44
645,-3.14,29.44
646,-3.14,29.45
647,-3.14,29.45
648,-3.14,29.45
649,-3.14,29.44
650,-3.14,29.43
651,-3.14,29.43
652,-3.14,29.43
653,-3.14,29.43
654,-3.14,29.42
655,-3.14,29.43
656,-3.14,29.43
657,-3.14,29.43
658,-3.14,29.43
659,-3.14,29.43
660,-3.14,29.44
661,-3.14,29.44
662,-3.14,29.43
663,-3.13,29.44
664,-3.14,29.43
665,-3.14,29.43
666,-3.14,29.43
667,-3.14,29.43
668,-3.14,29.43
669,-3.14,29.42
670,-3.13,29.43
671,-3.14,29.43
672,-3.14,29.43
673,-3.14,29.43
674,-3.14,29.43
675,-3.14,29.42
676,-3.14,29.43
677,-3.14,29.44
678,-3.14,29.44
679,-3.14,29.44
680,-3.14,29.44
681,-3.14,29.44
682,-3.14,29.45
683,-3.14,29.45
684,-3.14,29.45
685,-3.14,29.45
686,-3.14,29.44
687,-3.14,29.44
688,-3.14,29.44
689,-3.14,29.44
690,-3.14,29.45
691,-3.14,29.44
692,-3.14,29.44
693,-3.14,29.44
694,-3.14,29.43
695,-3.14,29.44
696,-3.14,29.43
697,-3.14,29.43
698,-3.14,29.43
699,-3.14,29.43
700,-3.14,29.42
701,-3.14,29.42
702,-3.14,29.43
703,-3.13,29.43
704,-3.14,29.43
705,-3.14,29.44
706,-3.14,29.43
707,-3.14,29.43
708,-3.14,29.43
709,-3.14,29.44
710,-3.14,29.44
711,-3.14,29.44
712,-3.14,29.44
713,-3.14,29.44
714,-3.14,29.43
715,-3.14,29.44
716,-3.14,29.44
717,-3.14,29.44
718,-3.14,29.44
719,-3.14,29.44
720,-3.14,29.44
721,-3.14,29.45
722,-3.14,29.45
723,-3.14,29.45
724,-3.14,29.45
725,-3.14,29.46
726,-3.14,29.46
727,-3.14,29.46
728,-3.14,29.46
729,-3.14,29.46
730,-3.14,29.46
731,-3.14,29.46
732,-3.14,29.46
733,-3.14,29.46
734,-3.14,29.46
735,-3.14,29.46
736,-3.14,29.46
737,-3.14,29.46
738,-3.14,29.46
739,-3.14,29.46
740,-3.14,29.46
741,-3.14,29.46
742,-3.14,29.46
743,-3.14,29.46
744,-3.14,29.46
745,-3.14,29.46
746,-3.14,29.46
747,-3.13,29.46
748,-3.14,29.46
749,-3.14,29.46
750,-3.14,29.46
751,-3.14,29.46
752,-3.14,29.46
753,-3.14,29.46
754,-3.13,29.46
755,-3.14,29.46
756,-3.14,29.46
757,-3.14,29.46
758,-3.14,29.45
759,-3.14,29.45
760,-3.13,29.45
761,-3.14,29.46
762,-3.14,29.46
763,-3.14,29.46
764,-3.14,29.46
765,-3.14,29.46
766,-3.14,29.46
767,-3.14,29.46
768,-3.13,29.47
769,-3.14,29.47
770,-3.14,29.47
771,-3.14,29.47
772,-3.14,29.47
773,-3.14,29.47
774,-3.14,29.47
775,-3.13,29.47
776,-3.14,29.46
777,-3.14,29.46
778,-3.14,29.46
779,-3.14,29.45
780,-3.14,29.45
781,-3.14,29.45
782,-3.14,29.46
783,-3.13,29.46
784,-3.13,29.46
785,-3.14,29.46
786,-3.14,29.46
787,-3.14,29.46
788,-3.14,29.47
789,-3.14,29.47
790,-3.14,29.46
791,-3.14,29.46
792,-3.14,29.46
793,-3.14,29.47
794,-3.14,29.47
795,-3.14,29.47
796,-3.14,29.47
797,-3.14,29.47
798,-3.14,29.47
799,-3.14,29.46
800,-3.14,29.46
801,-3.14,29.46
802,-3.14,29.46
803,-3.14,29.46
804,-3.14,29.46
805,-3.14,29.46
806,-3.14,29.46
807,-3.13,29.47
808,-3.14,29.48
809,-3.13,29.47
810,-3.14,29.47
811,-3.14,29.46
812,-3.14,29.46
813,-3.14,29.46
814,-3.14,29.46
815,-3.14,29.46
816,-3.14,29.47
817,-3.14,29.47
818,-3.14,29.48
819,-3.14,29.47
820,-3.14,29.47
821,-3.14,29.47
822,-3.14,29.47
823,-3.14,29.47
824,-3.14,29.48
825,-3.14,29.47
826,-3.14,29.46
827,-3.14,29.46
828,-3.14,29.46
829,-3.14,29.46
830,-3.14,29.45
831,-3.14,29.45
832,-3.13,29.45
833,-3.13,29.44
834,-3.14,29.44
835,-3.14,29.44
836,-3.14,29.44
837,-3.14,29.44
838,-3.14,29.44
839,-3.14,29.43
840,-3.14,29.43
841,-3.13,29.43
842,-3.14,29.43
843,-3.13,29.44
844,-3.14,29.44
845,-3.14,29.44
846,-3.14,29.44
847,-3.13,29.44
848,-3.14,29.44
849,-3.13,29.45
850,-3.14,29.45
851,-3.14,29.45
852,-3.14,29.45
853,-3.14,29.45
854,-3.14,29.45
855,-3.13,29.45
856,-3.14,29.44
857,-3.14,29.45
858,-3.14,29.44
859,-3.14,29.44
860,-3.14,29.45
861,-3.14,29.45
862,-3.14,29.45
863,-3.14,29.45
864,-3.14,29.45
865,-3.14,29.45
866,-3.14,29.45
867,-3.14,29.45
868,-3.14,29.45
869,-3.14,29.45
870,-3.14,29.46
871,-3.13,29.46
872,-3.14,29.46
873,-3.14,29.46
874,-3.14,29.45
875,-3.14,29.44
876,-3.14,29.44
877,-3.14,29.44
878,-3.14,29.44
879,-3.13,29.44
880,-3.13,29.45
881,-3.14,29.45
882,-3.14,29.45
883,-3.14,29.45
884,-3.14,29.45
885,-3.14,29.45
886,-3.14,29.45
887,-3.13,29.45
888,-3.14,29.45
889,-3.14,29.45
890,-3.13,29.46
891,-3.14,29.46
892,-3.14,29.46
893,-3.14,29.46
894,-3.14,29.46
895,-3.13,29.46
896,-3.14,29.47
897,-3.14,29.47
898,-3.14,29.48
899,-3.14,29.47
900,-3.14,29.47
901,-3.13,29.47
902,-3.13,29.47
903,-3.14,29.47
904,-3.14,29.46
905,-3.14,29.47
906,-3.14,29.47
907,-3.14,29.46
908,-3.14,29.46
909,-3.14,29.45
910,-3.14,29.44
911,-3.14,29.45
912,-3.13,29.46
913,-3.14,29.47
914,-3.14,29.46
915,-3.14,29.46
916,-3.14,29.46
917,-3.14,29.46
918,-3.14,29.46
919,-3.14,29.46
920,-3.14,29.46
921,-3.14,29.46
922,-3.14,29.46
923,-3.14,29.45
924,-3.14,29.44
925,-3.14,29.44
926,-3.14,29.44
927,-3.14,29.45
928,-3.14,29.45
929,-3.14,29.45
930,-3.14,29.45
931,-3.14,29.45
932,-3.14,29.45
933,-3.14,29.45
934,-3.14,29.45
935,-3.14,29.45
936,-3.14,29.45
937,-3.14,29.45
938,-3.14,29.45
939,-3.14,29.45
940,-3.14,29.45
941,-3.14,29.45
942,-3.14,29.45
943,-3.13,29.45
944,-3.14,29.45
945,-3.14,29.45
946,-3.14,29.45
947,-3.14,29.45
948,-3.14,29.46
949,-3.14,29.46
950,-3.14,29.46
951,-3.13,29.46
952,-3.13,29.45
953,-3.14,29.45
954,-3.14,29.44
955,-3.14,29.44
956,-3.14,29.43
957,-3.14,29.44
958,-3.14,29.43
959,-3.14,29.42
960,-3.14,29.42
961,-3.14,29.41
962,-3.14,29.42
963,-3.14,29.42
964,-3.14,29.41
965,-3.14,29.42
966,-3.14,29.41
967,-3.14,29.42
968,-3.13,29.42
969,-3.14,29.42
970,-3.14,29.42
971,-3.14,29.41
972,-3.14,29.41
973,-3.14,29.41
974,-3.14,29.41
975,-3.13,29.4
976,-3.14,29.4
977,-3.14,29.4
978,-3.14,29.4
979,-3.14,29.4
980,-3.14,29.4
981,-3.14,29.4
982,-3.14,29.4
983,-3.14,29.39
984,-3.14,29.39
985,-3.14,29.39
986,-3.14,29.38
987,-3.14,29.38
988,-3.14,29.38
989,-3.14,29.38
990,-3.14,29.39
991,-3.14,29.39
992,-3.13,29.39
993,-3.14,29.39
994,-3.14,29.39
995,-3.14,29.39
996,-3.14,29.38
997,-3.14,29.39
998,-3.14,29.39
999,-3.14,29.39
