Sample,Courant,Pose
342,-1.65,-5.88
343,-1.65,-5.88
344,-1.65,-5.88
345,-1.65,-5.88
346,-1.65,-5.88
347,-1.65,-5.88
348,-1.65,-5.89
349,-1.64,-5.89
350,-1.64,-5.89
351,-1.64,-5.89
352,-1.64,-5.89
353,-1.63,-5.9
354,-1.63,-5.89
355,-1.63,-5.89
356,-1.63,-5.89
357,-1.63,-5.9
358,-1.63,-5.9
359,-1.62,-5.9
360,-1.62,-5.9
361,-1.62,-5.9
362,-1.62,-5.9
363,-1.61,-5.9
364,-1.61,-5.9
365,-1.61,-5.9
366,-1.61,-5.9
367,-1.61,-5.9
368,-1.61,-5.9
369,-1.6,-5.9
370,-1.61,-5.9
371,-1.61,-5.91
372,-1.6,-5.91
373,-1.6,-5.91
374,-1.6,-5.91
375,-1.59,-5.92
376,-1.59,-5.92
377,-1.59,-5.92
378,-1.59,-5.92
379,-1.59,-5.92
380,-1.59,-5.92
381,-1.59,-5.93
382,-1.58,-5.93
383,-1.58,-5.92
384,-1.58,-5.92
385,-1.58,-5.93
386,-1.58,-5.93
387,-1.57,-5.93
388,-1.57,-5.93
389,-1.57,-5.94
390,-1.57,-5.94
391,-1.57,-5.94
392,-1.57,-5.94
393,-1.56,-5.94
394,-1.56,-5.94
395,-1.56,-5.94
396,-1.56,-5.95
397,-1.56,-5.94
398,-1.55,-5.95
399,-1.55,-5.95
400,-1.55,-5.95
401,-1.55,-5.95
402,-1.55,-5.95
403,-1.55,-5.95
404,-1.55,-5.95
405,-1.54,-5.95
406,-1.54,-5.95
407,-1.54,-5.95
408,-1.53,-5.95
409,-1.53,-5.95
410,-1.53,-5.96
411,-1.53,-5.96
412,-1.53,-5.96
413,-1.53,-5.96
414,-1.52,-5.96
415,-1.52,-5.96
416,-1.52,-5.96
417,-1.52,-5.96
418,-1.52,-5.96
419,-1.52,-5.97
420,-1.52,-5.97
421,-1.51,-5.97
422,-1.51,-5.96
423,-1.51,-5.97
424,-1.51,-5.97
425,-1.5,-5.97
426,-1.5,-5.97
427,-1.5,-5.97
428,-1.5,-5.97
429,-1.5,-5.97
430,-1.49,-5.98
431,-1.5,-5.98
432,-1.49,-5.98
433,-1.49,-5.98
434,-1.49,-5.99
435,-1.49,-5.99
436,-1.48,-5.99
437,-1.48,-5.99
438,-1.48,-5.99
439,-1.48,-5.99
440,-1.48,-5.99
441,-1.48,-5.99
442,-1.47,-5.99
443,-1.47,-5.99
444,-1.47,-5.99
445,-1.46,-5.99
446,-1.46,-6.0
447,-1.46,-6.0
448,-1.46,-6.0
449,-1.46,-6.0
450,-1.46,-6.0
451,-1.45,-6.0
452,-1.45,-6.0
453,-1.45,-6.01
454,-1.44,-6.01
455,-1.44,-6.01
456,-1.44,-6.02
457,-1.44,-6.02
458,-1.44,-6.02
459,-1.44,-6.02
460,-1.43,-6.01
461,-1.43,-6.02
462,-1.43,-6.02
463,-1.42,-6.02
464,-1.42,-6.02
465,-1.42,-6.02
466,-1.42,-6.02
467,-1.42,-6.02
468,-1.42,-6.02
469,-1.42,-6.02
470,-1.42,-6.02
471,-1.41,-6.02
472,-1.41,-6.02
473,-1.4,-6.03
474,-1.4,-6.03
475,-1.4,-6.03
476,-1.4,-6.04
477,-1.4,-6.04
478,-1.4,-6.04
479,-1.39,-6.04
480,-1.39,-6.04
481,-1.39,-6.04
482,-1.38,-6.04
483,-1.38,-6.04
484,-1.38,-6.04
485,-1.38,-6.04
486,-1.38,-6.04
487,-1.37,-6.04
488,-1.37,-6.04
489,-1.37,-6.05
490,-1.37,-6.05
491,-1.37,-6.05
492,-1.37,-6.05
493,-1.37,-6.05
494,-1.36,-6.05
495,-1.36,-6.06
496,-1.36,-6.06
497,-1.36,-6.06
498,-1.35,-6.06
499,-1.35,-6.07
500,-1.35,-6.07
501,-1.35,-6.07
502,-1.35,-6.07
503,-1.34,-6.08
504,-1.34,-6.08
505,-1.34,-6.07
506,-1.33,-6.07
507,-1.33,-6.07
508,-1.33,-6.08
509,-1.33,-6.08
510,-1.33,-6.08
511,-1.33,-6.08
512,-1.32,-6.08
513,-1.32,-6.09
514,-1.32,-6.09
515,-1.32,-6.09
516,-1.31,-6.09
517,-1.31,-6.09
518,-1.31,-6.09
519,-1.31,-6.09
520,-1.3,-6.09
521,-1.3,-6.09
522,-1.3,-6.1
523,-1.3,-6.09
524,-1.29,-6.09
525,-1.29,-6.09
526,-1.29,-6.09
527,-1.29,-6.1
528,-1.28,-6.1
529,-1.28,-6.11
530,-1.28,-6.11
531,-1.28,-6.11
532,-1.27,-6.11
533,-1.27,-6.12
534,-1.27,-6.12
535,-1.27,-6.12
536,-1.27,-6.12
537,-1.26,-6.13
538,-1.26,-6.13
539,-1.26,-6.13
540,-1.25,-6.13
541,-1.25,-6.13
542,-1.25,-6.13
543,-1.25,-6.13
544,-1.25,-6.13
545,-1.24,-6.13
546,-1.24,-6.13
547,-1.23,-6.13
548,-1.23,-6.13
549,-1.23,-6.14
550,-1.23,-6.14
551,-1.23,-6.14
552,-1.22,-6.15
553,-1.22,-6.15
554,-1.22,-6.15
555,-1.22,-6.15
556,-1.22,-6.16
557,-1.22,-6.16
558,-1.22,-6.16
559,-1.21,-6.16
560,-1.21,-6.16
561,-1.21,-6.16
562,-1.2,-6.16
563,-1.2,-6.16
564,-1.2,-6.16
565,-1.2,-6.16
566,-1.19,-6.16
567,-1.19,-6.16
568,-1.18,-6.17
569,-1.18,-6.17
570,-1.18,-6.17
571,-1.18,-6.17
572,-1.18,-6.17
573,-1.18,-6.17
574,-1.17,-6.17
575,-1.17,-6.18
576,-1.16,-6.18
577,-1.16,-6.18
578,-1.16,-6.18
579,-1.16,-6.18
580,-1.16,-6.19
581,-1.15,-6.19
582,-1.14,-6.19
583,-1.14,-6.19
584,-1.14,-6.19
585,-1.14,-6.19
586,-1.14,-6.19
587,-1.14,-6.2
588,-1.14,-6.2
589,-1.14,-6.2
590,-1.13,-6.2
591,-1.13,-6.2
592,-1.12,-6.2
593,-1.12,-6.21
594,-1.12,-6.21
595,-1.11,-6.21
596,-1.12,-6.21
597,-1.11,-6.22
598,-1.11,-6.22
599,-1.1,-6.22
600,-1.1,-6.22
601,-1.1,-6.22
602,-1.1,-6.23
603,-1.1,-6.23
604,-1.09,-6.23
605,-1.09,-6.24
606,-1.09,-6.24
607,-1.09,-6.24
608,-1.08,-6.24
609,-1.08,-6.25
610,-1.08,-6.24
611,-1.07,-6.25
612,-1.07,-6.25
613,-1.07,-6.25
614,-1.07,-6.26
615,-1.06,-6.26
616,-1.06,-6.26
617,-1.05,-6.26
618,-1.05,-6.26
619,-1.05,-6.26
620,-1.05,-6.26
621,-1.05,-6.26
622,-1.04,-6.27
623,-1.04,-6.27
624,-1.03,-6.27
625,-1.03,-6.27
626,-1.03,-6.27
627,-1.03,-6.27
628,-1.03,-6.27
629,-1.03,-6.27
630,-1.02,-6.27
631,-1.02,-6.28
632,-1.01,-6.28
633,-1.01,-6.28
634,-1.01,-6.29
635,-1.01,-6.29
636,-1.0,-6.29
637,-1.0,-6.29
638,-1.0,-6.3
639,-0.99,-6.3
640,-0.99,-6.3
641,-0.99,-6.3
642,-0.99,-6.3
643,-0.98,-6.3
644,-0.98,-6.3
645,-0.97,-6.3
646,-0.97,-6.3
647,-0.97,-6.31
648,-0.97,-6.31
649,-0.97,-6.31
650,-0.96,-6.32
651,-0.96,-6.31
652,-0.95,-6.31
653,-0.95,-6.31
654,-0.95,-6.31
655,-0.95,-6.32
656,-0.94,-6.32
657,-0.94,-6.33
658,-0.94,-6.33
659,-0.94,-6.33
660,-0.94,-6.33
661,-0.93,-6.33
662,-0.93,-6.33
663,-0.93,-6.33
664,-0.92,-6.33
665,-0.92,-6.34
666,-0.92,-6.34
667,-0.92,-6.34
668,-0.91,-6.35
669,-0.9,-6.35
670,-0.9,-6.35
671,-0.9,-6.35
672,-0.9,-6.35
673,-0.9,-6.35
674,-0.89,-6.36
675,-0.89,-6.36
676,-0.88,-6.36
677,-0.88,-6.36
678,-0.88,-6.37
679,-0.88,-6.37
680,-0.88,-6.37
681,-0.87,-6.38
682,-0.87,-6.38
683,-0.86,-6.38
684,-0.86,-6.38
685,-0.86,-6.38
686,-0.86,-6.39
687,-0.85,-6.39
688,-0.84,-6.39
689,-0.84,-6.39
690,-0.84,-6.4
691,-0.84,-6.4
692,-0.84,-6.4
693,-0.83,-6.4
694,-0.83,-6.4
695,-0.83,-6.4
696,-0.82,-6.4
697,-0.82,-6.4
698,-0.82,-6.41
699,-0.82,-6.41
700,-0.81,-6.41
701,-0.81,-6.42
702,-0.8,-6.42
703,-0.8,-6.42
704,-0.8,-6.43
705,-0.8,-6.43
706,-0.79,-6.43
707,-0.79,-6.43
708,-0.79,-6.44
709,-0.79,-6.44
710,-0.78,-6.44
711,-0.78,-6.44
712,-0.77,-6.44
713,-0.77,-6.44
714,-0.77,-6.44
715,-0.77,-6.44
716,-0.76,-6.45
717,-0.76,-6.45
718,-0.76,-6.46
719,-0.75,-6.46
720,-0.75,-6.45
721,-0.75,-6.45
722,-0.74,-6.46
723,-0.73,-6.46
724,-0.73,-6.46
725,-0.73,-6.46
726,-0.73,-6.46
727,-0.73,-6.46
728,-0.72,-6.47
729,-0.72,-6.47
730,-0.71,-6.47
731,-0.71,-6.47
732,-0.71,-6.47
733,-0.71,-6.47
734,-0.7,-6.47
735,-0.7,-6.48
736,-0.69,-6.48
737,-0.69,-6.48
738,-0.69,-6.48
739,-0.68,-6.49
740,-0.69,-6.49
741,-0.68,-6.5
742,-0.67,-6.5
743,-0.67,-6.51
744,-0.67,-6.5
745,-0.67,-6.5
746,-0.66,-6.51
747,-0.66,-6.51
748,-0.65,-6.51
749,-0.65,-6.51
750,-0.64,-6.52
751,-0.65,-6.52
752,-0.64,-6.52
753,-0.64,-6.52
754,-0.64,-6.53
755,-0.64,-6.53
756,-0.63,-6.53
757,-0.62,-6.53
758,-0.62,-6.53
759,-0.62,-6.53
760,-0.62,-6.53
761,-0.61,-6.54
762,-0.61,-6.54
763,-0.61,-6.54
764,-0.6,-6.54
765,-0.6,-6.54
766,-0.6,-6.55
767,-0.59,-6.55
768,-0.59,-6.55
769,-0.58,-6.56
770,-0.58,-6.55
771,-0.58,-6.55
772,-0.57,-6.56
773,-0.57,-6.56
774,-0.56,-6.56
775,-0.56,-6.57
776,-0.56,-6.57
777,-0.56,-6.58
778,-0.56,-6.58
779,-0.55,-6.58
780,-0.54,-6.59
781,-0.54,-6.59
782,-0.54,-6.59
783,-0.54,-6.59
784,-0.53,-6.6
785,-0.53,-6.6
786,-0.52,-6.6
787,-0.52,-6.61
788,-0.52,-6.61
789,-0.52,-6.61
790,-0.51,-6.61
791,-0.51,-6.61
792,-0.51,-6.62
793,-0.5,-6.62
794,-0.5,-6.62
795,-0.49,-6.63
796,-0.49,-6.63
797,-0.49,-6.63
798,-0.48,-6.63
799,-0.48,-6.64
800,-0.47,-6.64
801,-0.47,-6.64
802,-0.47,-6.64
803,-0.47,-6.64
804,-0.46,-6.64
805,-0.45,-6.64
806,-0.45,-6.65
807,-0.45,-6.65
808,-0.45,-6.65
809,-0.44,-6.65
810,-0.44,-6.66
811,-0.43,-6.66
812,-0.43,-6.66
813,-0.43,-6.66
814,-0.43,-6.66
815,-0.42,-6.67
816,-0.41,-6.67
817,-0.41,-6.67
818,-0.41,-6.68
819,-0.4,-6.68
820,-0.4,-6.68
821,-0.4,-6.69
822,-0.39,-6.69
823,-0.39,-6.68
824,-0.39,-6.68
825,-0.37,-6.68
826,-0.38,-6.69
827,-0.37,-6.69
828,-0.37,-6.69
829,-0.37,-6.69
830,-0.36,-6.7
831,-0.36,-6.7
832,-0.36,-6.7
833,-0.36,-6.71
834,-0.35,-6.71
835,-0.34,-6.71
836,-0.34,-6.71
837,-0.34,-6.71
838,-0.33,-6.71
839,-0.33,-6.71
840,-0.32,-6.72
841,-0.32,-6.72
842,-0.32,-6.72
843,-0.32,-6.73
844,-0.31,-6.73
845,-0.3,-6.73
846,-0.3,-6.73
847,-0.3,-6.73
848,-0.29,-6.73
849,-0.29,-6.73
850,-0.29,-6.73
851,-0.28,-6.73
852,-0.28,-6.73
853,-0.28,-6.73
854,-0.27,-6.74
855,-0.26,-6.74
856,-0.26,-6.74
857,-0.26,-6.74
858,-0.25,-6.74
859,-0.25,-6.74
860,-0.24,-6.74
861,-0.24,-6.74
862,-0.24,-6.74
863,-0.23,-6.74
864,-0.22,-6.75
865,-0.22,-6.75
866,-0.22,-6.74
867,-0.22,-6.74
868,-0.21,-6.74
869,-0.21,-6.74
870,-0.21,-6.74
871,-0.2,-6.74
872,-0.2,-6.74
873,-0.19,-6.73
874,-0.19,-6.73
875,-0.18,-6.73
876,-0.19,-6.73
877,-0.17,-6.73
878,-0.17,-6.73
879,-0.17,-6.73
880,-0.16,-6.73
881,-0.16,-6.73
882,-0.15,-6.73
883,-0.15,-6.73
884,-0.15,-6.72
885,-0.14,-6.72
886,-0.13,-6.71
887,-0.13,-6.72
888,-0.13,-6.72
889,-0.12,-6.71
890,-0.12,-6.71
891,-0.11,-6.71
892,-0.11,-6.71
893,-0.11,-6.71
894,-0.1,-6.71
895,-0.1,-6.7
896,-0.09,-6.7
897,-0.09,-6.7
898,-0.09,-6.69
899,-0.08,-6.69
900,-0.07,-6.69
901,-0.07,-6.69
902,-0.07,-6.69
903,-0.07,-6.69
904,-0.06,-6.68
905,-0.06,-6.67
906,-0.05,-6.67
907,-0.05,-6.67
908,-0.04,-6.67
909,-0.04,-6.67
910,-0.04,-6.66
911,-0.04,-6.66
912,-0.03,-6.66
913,-0.02,-6.66
914,-0.02,-6.67
915,-0.02,-6.66
916,-0.01,-6.66
917,-0.0,-6.65
918,-0.0,-6.65
919,0.0,-6.65
920,0.01,-6.64
921,0.01,-6.64
922,0.02,-6.64
923,0.02,-6.63
924,0.02,-6.63
925,0.03,-6.63
926,0.03,-6.63
927,0.04,-6.63
928,0.04,-6.62
929,0.04,-6.62
930,0.04,-6.61
931,0.05,-6.61
932,0.06,-6.61
933,0.06,-6.61
934,0.06,-6.6
935,0.07,-6.6
936,0.07,-6.59
937,0.07,-6.59
938,0.08,-6.59
939,0.09,-6.59
940,0.09,-6.58
941,0.09,-6.58
942,0.09,-6.58
943,0.1,-6.57
944,0.11,-6.57
945,0.11,-6.57
946,0.11,-6.57
947,0.11,-6.56
948,0.12,-6.56
949,0.12,-6.56
950,0.13,-6.56
951,0.13,-6.55
952,0.13,-6.55
953,0.13,-6.55
954,0.15,-6.54
955,0.15,-6.54
956,0.15,-6.54
957,0.16,-6.54
958,0.16,-6.53
959,0.17,-6.53
960,0.17,-6.52
961,0.17,-6.52
962,0.18,-6.52
963,0.18,-6.51
964,0.19,-6.52
965,0.19,-6.51
966,0.19,-6.51
967,0.19,-6.51
968,0.2,-6.51
969,0.21,-6.5
970,0.21,-6.5
971,0.21,-6.5
972,0.22,-6.5
973,0.22,-6.49
974,0.22,-6.49
975,0.23,-6.49
976,0.23,-6.48
977,0.24,-6.48
978,0.24,-6.47
979,0.25,-6.47
980,0.25,-6.47
981,0.26,-6.47
982,0.26,-6.47
983,0.26,-6.47
984,0.26,-6.46
985,0.27,-6.46
986,0.28,-6.46
987,0.28,-6.46
988,0.28,-6.46
989,0.28,-6.46
990,0.29,-6.46
991,0.3,-6.45
992,0.3,-6.45
993,0.3,-6.44
994,0.31,-6.44
995,0.31,-6.44
996,0.32,-6.44
997,0.32,-6.44
998,0.32,-6.43
999,0.33,-6.43
