Sample,Courant,Pose
0,-3.14,29.39
1,-3.14,29.39
2,-3.14,29.4
3,-3.14,29.39
4,-3.14,29.39
5,-3.14,29.4
6,-3.14,29.39
7,-3.14,29.39
8,-3.14,29.39
9,-3.14,29.4
10,-3.14,29.4
11,-3.14,29.41
12,-3.14,29.4
13,-3.14,29.4
14,-3.13,29.4
15,-3.13,29.39
16,-3.14,29.4
17,-3.14,29.4
18,-3.14,29.4
19,-3.14,29.4
20,-3.13,29.39
21,-3.14,29.4
22,-3.14,29.41
23,-3.13,29.41
24,-3.14,29.42
25,-3.14,29.41
26,-3.14,29.41
27,-3.14,29.39
28,-3.14,29.4
29,-3.13,29.4
30,-3.14,29.4
31,-3.13,29.4
32,-3.13,29.4
33,-3.14,29.4
34,-3.14,29.4
35,-3.14,29.39
36,-3.14,29.39
37,-3.14,29.4
38,-3.13,29.39
39,-3.14,29.4
40,-3.13,29.4
41,-3.14,29.4
42,-3.14,29.4
43,-3.14,29.39
44,-3.14,29.4
45,-3.14,29.41
46,-3.14,29.4
47,-3.13,29.4
48,-3.13,29.4
49,-3.13,29.4
50,-3.14,29.41
51,-3.14,29.41
52,-3.14,29.42
53,-3.14,29.42
54,-3.14,29.42
55,-3.13,29.43
56,-3.13,29.42
57,-3.14,29.42
58,-3.14,29.43
59,-3.13,29.43
60,-3.14,29.43
61,-3.14,29.43
62,-3.14,29.42
63,-3.13,29.42
64,-3.13,29.43
65,-3.14,29.44
66,-3.14,29.43
67,-3.14,29.43
68,-3.14,29.44
69,-3.14,29.44
70,-3.13,29.44
71,-3.14,29.44
72,-3.14,29.43
73,-3.13,29.45
74,-3.14,29.45
75,-3.13,29.45
76,-3.14,29.45
77,-3.14,29.45
78,-3.14,29.45
79,-3.13,29.45
80,-3.13,29.45
81,-3.13,29.46
82,-3.14,29.46
83,-3.14,29.46
84,-3.14,29.46
85,-3.14,29.46
86,-3.14,29.47
87,-3.14,29.47
88,-3.14,29.47
89,-3.14,29.46
90,-3.14,29.47
91,-3.14,29.47
92,-3.14,29.47
93,-3.14,29.47
94,-3.14,29.47
95,-3.13,29.48
96,-3.14,29.47
97,-3.14,29.48
98,-3.14,29.49
99,-3.14,29.48
100,-3.14,29.48
101,-3.13,29.49
102,-3.14,29.49
103,-3.14,29.49
104,-3.14,29.5
105,-3.14,29.5
106,-3.14,29.51
107,-3.14,29.5
108,-3.14,29.5
109,-3.14,29.49
110,-3.14,29.49
111,-3.14,29.49
112,-3.14,29.48
113,-3.14,29.49
114,-3.14,29.49
115,-3.14,29.48
116,-3.14,29.49
117,-3.14,29.49
118,-3.14,29.48
119,-3.14,29.48
120,-3.14,29.48
121,-3.14,29.48
122,-3.14,29.48
123,-3.14,29.49
124,-3.14,29.49
125,-3.14,29.48
126,-3.14,29.48
127,-3.13,29.49
128,-3.14,29.49
129,-3.14,29.5
130,-3.14,29.49
131,-3.13,29.49
132,-3.14,29.5
133,-3.14,29.5
134,-3.14,29.51
135,-3.14,29.51
136,-3.14,29.51
137,-3.14,29.51
138,-3.14,29.5
139,-3.14,29.5
140,-3.14,29.5
141,-3.14,29.51
142,-3.14,29.52
143,-3.13,29.51
144,-3.13,29.52
145,-3.14,29.52
146,-3.14,29.51
147,-3.14,29.52
148,-3.14,29.51
149,-3.14,29.52
150,-3.13,29.52
151,-3.13,29.52
152,-3.14,29.51
153,-3.14,29.53
154,-3.14,29.53
155,-3.14,29.52
156,-3.14,29.52
157,-3.14,29.52
158,-3.14,29.52
159,-3.14,29.52
160,-3.14,29.52
161,-3.14,29.51
162,-3.14,29.51
163,-3.14,29.52
164,-3.14,29.52
165,-3.14,29.51
166,-3.14,29.51
167,-3.13,29.51
168,-3.14,29.52
169,-3.14,29.52
170,-3.14,29.52
171,-3.14,29.52
172,-3.14,29.51
173,-3.14,29.51
174,-3.14,29.51
175,-3.14,29.51
176,-3.14,29.52
177,-3.14,29.52
178,-3.14,29.52
179,-3.13,29.52
180,-3.14,29.52
181,-3.14,29.51
182,-3.14,29.52
183,-3.13,29.52
184,-3.14,29.52
185,-3.14,29.52
186,-3.14,29.52
187,-3.14,29.52
188,-3.14,29.52
189,-3.14,29.53
190,-3.14,29.52
191,-3.14,29.52
192,-3.14,29.52
193,-3.13,29.52
194,-3.14,29.52
195,-3.14,29.51
196,-3.14,29.52
197,-3.14,29.52
198,-3.14,29.52
199,-3.14,29.53
200,-3.14,29.53
201,-3.14,29.53
202,-3.12,26.92
203,-3.12,26.92
204,-3.12,26.92
205,-3.12,26.92
206,-3.12,26.93
207,-3.12,26.94
208,-3.12,26.95
209,-3.12,26.95
210,-3.12,26.95
211,-3.12,26.96
212,-3.12,26.97
213,-3.12,26.98
214,-3.12,26.98
215,-3.12,26.99
216,-3.12,27.0
217,-3.12,27.0
218,-3.12,27.0
219,-3.12,27.0
220,-3.12,27.01
221,-3.12,27.01
222,-3.12,27.02
223,-3.12,27.02
224,-3.12,27.02
225,-3.12,27.01
226,-3.12,27.01
227,-3.12,27.02
228,-3.12,27.02
229,-3.12,27.02
230,-3.12,27.02
231,-3.12,27.02
232,-3.12,27.01
233,-3.12,27.0
234,-3.12,27.01
235,-3.12,27.01
236,-3.12,27.02
237,-3.12,27.02
238,-3.12,27.03
239,-3.12,27.01
240,-3.12,27.01
241,-3.12,27.0
242,-3.12,26.99
243,-3.12,26.99
244,-3.12,26.99
245,-3.12,26.98
246,-3.12,26.97
247,-3.12,26.97
248,-3.12,26.97
249,-3.12,26.97
250,-3.12,26.98
251,-3.12,26.98
252,-3.12,26.98
253,-3.12,26.99
254,-3.12,26.98
255,-3.12,26.98
256,-3.12,26.98
257,-3.12,26.98
258,-3.12,26.98
259,-3.12,26.97
260,-3.12,26.97
261,-3.12,26.96
262,-3.12,26.96
263,-3.12,26.95
264,-3.12,26.95
265,-3.12,26.95
266,-3.12,26.96
267,-3.12,26.96
268,-3.12,26.97
269,-3.12,26.96
270,-3.12,26.95
271,-3.12,26.95
272,-3.12,26.95
273,-3.12,26.95
274,-3.12,26.95
275,-3.12,26.95
276,-3.12,26.96
277,-3.12,26.97
278,-3.12,26.97
279,-3.12,26.96
280,-3.12,26.97
281,-3.12,26.96
282,-3.12,26.96
283,-3.12,26.96
284,-3.12,26.96
285,-3.12,26.97
286,-3.12,26.96
287,-3.13,26.95
288,-3.12,26.95
289,-3.12,26.96
290,-3.12,26.97
291,-3.12,26.96
292,-3.12,26.96
293,-3.12,26.95
294,-3.12,26.95
295,-3.12,26.95
296,-3.12,26.95
297,-3.12,26.96
298,-3.12,26.96
299,-3.12,26.96
300,-3.12,26.95
301,-3.12,26.95
302,-3.12,26.94
303,-3.12,26.94
304,-3.12,26.94
305,-3.12,26.94
306,-3.12,26.95
307,-3.12,26.95
308,-3.12,26.94
309,-3.12,26.94
310,-3.12,26.93
311,-3.12,26.93
312,-3.12,26.93
313,-3.12,26.92
314,-3.12,26.93
315,-3.12,26.92
316,-3.12,26.92
317,-3.12,26.92
318,-3.12,26.92
319,-3.12,26.91
320,-3.12,26.92
321,-3.12,26.92
322,-3.12,26.92
323,-3.12,26.93
324,-3.12,26.92
325,-3.12,26.92
326,-3.12,26.92
327,-3.12,26.92
328,-3.12,26.91
329,-3.12,26.91
330,-3.12,26.92
331,-3.12,26.92
332,-3.12,26.92
333,-3.12,26.92
334,-3.12,26.92
335,-3.12,26.91
336,-3.12,26.91
337,-3.12,26.91
338,-3.12,26.91
339,-3.12,26.91
340,-3.12,26.9
341,-3.12,26.9
342,-3.12,26.9
343,-3.12,26.9
344,-3.12,26.89
345,-3.12,26.89
346,-3.12,26.9
347,-3.12,26.9
348,-3.12,26.9
349,-3.12,26.9
350,-3.12,26.9
351,-3.12,26.9
352,-3.12,26.9
353,-3.12,26.9
354,-3.12,26.91
355,-3.12,26.91
356,-3.12,26.91
357,-3.12,26.91
358,-3.12,26.9
359,-3.12,26.9
360,-3.12,26.9
361,-3.12,26.9
362,-3.12,26.91
363,-3.12,26.91
364,-3.12,26.91
365,-3.12,26.9
366,-3.12,26.9
367,-3.12,26.9
368,-3.12,26.9
369,-3.12,26.9
370,-3.12,26.91
371,-3.12,26.91
372,-3.12,26.9
373,-3.12,26.9
374,-3.12,26.9
375,-3.12,26.9
376,-3.12,26.9
377,-3.12,26.9
378,-3.12,26.9
379,-3.12,26.9
380,-3.12,26.91
381,-3.12,26.91
382,-3.12,26.91
383,-3.12,26.91
384,-3.12,26.91
385,-3.12,26.91
386,-3.12,26.9
387,-3.12,26.9
388,-3.12,26.9
389,-3.12,26.9
390,-3.12,26.9
391,-3.12,26.9
392,-3.12,26.89
393,-3.12,26.89
394,-3.12,26.89
395,-3.12,26.89
396,-3.12,26.89
397,-3.12,26.89
398,-3.12,26.89
399,-3.12,26.89
400,-3.12,26.89
401,-3.12,26.89
402,-3.12,26.89
403,-3.12,26.89
404,-3.12,26.89
405,-3.12,26.89
406,-3.12,26.89
407,-3.12,26.89
408,-3.12,26.89
409,-3.12,26.89
410,-3.12,26.89
411,-3.12,26.89
412,-3.12,26.89
413,-3.12,26.89
414,-3.12,26.89
415,-3.12,26.89
416,-3.12,26.89
417,-3.12,26.89
418,-3.12,26.89
419,-3.12,26.89
420,-3.12,26.89
421,-3.12,26.89
422,-3.12,26.89
423,-3.12,26.89
424,-3.12,26.89
425,-3.12,26.89
426,-3.12,26.89
427,-3.12,26.89
428,-3.12,26.89
429,-3.12,26.89
430,-3.12,26.89
431,-3.12,26.88
432,-3.12,26.88
433,-3.12,26.88
434,-3.12,26.88
435,-3.12,26.88
436,-3.12,26.88
437,-3.12,26.88
438,-3.12,26.88
439,-3.12,26.88
440,-3.12,26.88
441,-3.12,26.87
442,-3.12,26.87
443,-3.12,26.87
444,-3.12,26.88
445,-3.12,26.88
446,-3.12,26.87
447,-3.12,26.86
448,-3.12,26.86
449,-3.12,26.85
450,-3.12,26.86
451,-3.12,26.86
452,-3.12,26.86
453,-3.12,26.87
454,-3.12,26.86
455,-3.12,26.85
456,-3.12,26.86
457,-3.12,26.86
458,-3.12,26.87
459,-3.12,26.88
460,-3.12,26.88
461,-3.12,26.88
462,-3.12,26.88
463,-3.12,26.88
464,-3.12,26.88
465,-3.12,26.88
466,-3.12,26.89
467,-3.12,26.89
468,-3.12,26.9
469,-3.12,26.9
470,-3.12,26.9
471,-3.12,26.9
472,-3.12,26.9
473,-3.12,26.91
474,-3.12,26.91
475,-3.12,26.92
476,-3.12,26.92
477,-3.12,26.91
478,-3.12,26.91
479,-3.12,26.91
480,-3.12,26.91
481,-3.12,26.92
482,-3.12,26.92
483,-3.12,26.92
484,-3.12,26.92
485,-3.12,26.91
486,-3.12,26.92
487,-3.12,26.92
488,-3.12,26.91
489,-3.12,26.92
490,-3.12,26.93
491,-3.12,26.92
492,-3.12,26.92
493,-3.12,26.93
494,-3.12,26.92
495,-3.12,26.92
496,-3.12,26.92
497,-3.12,26.92
498,-3.12,26.93
499,-3.12,26.93
500,-3.12,26.94
501,-3.12,26.93
502,-3.12,26.93
503,-3.12,26.93
504,-3.12,26.92
505,-3.12,26.92
506,-3.12,26.92
507,-3.12,26.92
508,-3.12,26.92
509,-3.12,26.92
510,-3.12,26.91
511,-3.12,26.91
512,-3.12,26.91
513,-3.12,26.91
514,-3.12,26.91
515,-3.12,26.91
516,-3.12,26.91
517,-3.12,26.91
518,-3.12,26.91
519,-3.12,26.91
520,-3.12,26.91
521,-3.12,26.92
522,-3.12,26.93
523,-3.12,26.94
524,-3.12,26.94
525,-3.12,26.94
526,-3.12,26.93
527,-3.12,26.93
528,-3.12,26.93
529,-3.12,26.94
530,-3.12,26.94
531,-3.12,26.94
532,-3.12,26.93
533,-3.12,26.93
534,-3.12,26.92
535,-3.12,26.92
536,-3.12,26.93
537,-3.12,26.92
538,-3.12,26.92
539,-3.12,26.92
540,-3.12,26.91
541,-3.12,26.91
542,-3.12,26.91
543,-3.12,26.92
544,-3.12,26.91
545,-3.12,26.92
546,-3.12,26.93
547,-3.12,26.93
548,-3.12,26.94
549,-3.12,26.95
550,-3.12,26.95
551,-3.12,26.95
552,-3.12,26.95
553,-3.12,26.95
554,-3.12,26.95
555,-3.12,26.96
556,-3.12,26.97
557,-3.12,26.97
558,-3.12,26.98
559,-3.12,26.98
560,-3.12,26.98
561,-3.12,26.97
562,-3.12,26.97
563,-3.12,26.97
564,-3.12,26.96
565,-3.12,26.96
566,-3.12,26.96
567,-3.12,26.95
568,-3.12,26.95
569,-3.12,26.94
570,-3.12,26.94
571,-3.12,26.95
572,-3.12,26.95
573,-3.12,26.94
574,-3.12,26.94
575,-3.12,26.93
576,-3.12,26.93
