Sample,Courant,Pose
242,-0.06,4.74
243,-0.06,4.73
244,-0.06,4.69
245,-0.06,4.64
246,-0.06,4.57
247,-0.06,4.48
248,-0.06,4.38
249,-0.06,4.27
250,-0.07,4.15
251,-0.06,4.02
252,0.55,5.14
253,0.54,5.14
254,0.55,5.14
255,0.55,5.15
256,0.55,5.15
257,0.56,5.15
258,0.55,5.15
259,0.55,5.16
260,0.55,5.16
261,0.55,5.16
262,0.55,5.16
263,0.55,5.16
264,0.55,5.17
265,0.56,5.17
266,0.56,5.17
267,0.56,5.17
268,0.56,5.17
269,0.55,5.17
270,0.55,5.18
271,0.56,5.17
272,0.56,5.17
273,0.55,5.17
274,0.56,5.18
275,0.55,5.18
276,0.56,5.17
277,0.55,5.17
278,0.56,5.17
279,0.56,5.17
280,0.56,5.17
281,0.56,5.17
282,0.55,5.17
283,0.55,5.17
284,0.55,5.17
285,0.56,5.17
286,0.55,5.17
287,0.56,5.17
288,0.56,5.17
289,0.56,5.16
290,0.56,5.16
291,0.56,5.16
292,0.56,5.16
293,0.56,5.16
294,0.56,5.16
295,0.55,5.16
296,0.56,5.16
297,0.56,5.16
298,0.56,5.16
299,0.56,5.16
300,0.56,5.16
301,0.56,5.16
302,0.56,5.17
303,0.56,5.17
304,0.56,5.17
305,0.56,5.17
306,0.56,5.17
307,0.56,5.17
308,0.56,5.18
309,0.56,5.18
310,0.56,5.18
311,0.56,5.18
312,0.56,5.18
313,0.56,5.19
314,0.56,5.19
315,0.56,5.19
316,0.56,5.19
317,0.56,5.19
318,0.56,5.19
319,0.56,5.19
320,0.56,5.19
321,0.56,5.19
322,0.56,5.19
323,0.56,5.19
324,0.56,5.19
325,0.56,5.19
326,0.56,5.19
327,0.56,5.19
328,0.56,5.19
329,0.56,5.19
330,0.56,5.19
331,0.56,5.19
332,0.56,5.18
333,0.56,5.18
334,0.56,5.18
335,0.56,5.18
336,0.56,5.18
337,0.56,5.18
338,0.56,5.18
339,0.56,5.18
340,0.56,5.18
341,0.56,5.18
342,0.56,5.18
343,0.56,5.18
344,0.56,5.18
345,0.56,5.18
346,0.56,5.18
347,0.56,5.18
348,0.56,5.19
349,0.56,5.19
350,0.56,5.19
351,0.56,5.19
352,0.56,5.2
353,0.56,5.2
354,0.56,5.2
355,0.56,5.2
356,0.56,5.2
357,0.57,5.2
358,0.56,5.21
359,0.57,5.21
360,0.56,5.21
361,0.56,5.21
362,0.56,5.21
363,0.56,5.21
364,0.57,5.21
365,0.57,5.21
366,0.57,5.21
367,0.56,5.21
368,0.57,5.21
369,0.57,5.21
370,0.57,5.21
371,0.57,5.21
372,0.57,5.21
373,0.57,5.21
374,0.57,5.21
375,0.57,5.2
376,0.57,5.2
377,0.57,5.2
378,0.57,5.2
379,0.57,5.2
380,0.57,5.2
381,0.57,5.2
382,0.57,5.2
383,0.57,5.2
384,0.57,5.2
385,0.57,5.2
386,0.57,5.2
387,0.57,5.2
388,0.57,5.2
389,0.57,5.2
390,0.57,5.2
391,0.57,5.2
392,0.57,5.2
393,0.57,5.21
394,0.58,5.21
395,0.58,5.21
396,0.57,5.21
397,0.58,5.21
398,0.58,5.21
399,0.58,5.22
400,0.57,5.22
401,0.58,5.22
402,0.58,5.22
403,0.58,5.22
404,0.58,5.22
405,0.58,5.23
406,0.58,5.23
407,0.58,5.23
408,0.58,5.23
409,0.58,5.23
410,0.58,5.23
411,0.58,5.23
412,0.58,5.23
413,0.58,5.23
414,0.58,5.23
415,0.58,5.23
416,0.58,5.23
417,0.58,5.23
418,0.58,5.23
419,0.58,5.23
420,0.58,5.23
421,0.58,5.23
422,0.58,5.23
423,0.58,5.23
424,0.58,5.23
425,0.58,5.22
426,0.58,5.22
427,0.58,5.22
428,0.58,5.22
429,0.58,5.22
430,0.58,5.22
431,0.58,5.22
432,0.58,5.22
433,0.58,5.22
434,0.58,5.22
435,0.58,5.22
436,0.58,5.22
437,0.58,5.22
438,0.58,5.23
439,0.58,5.23
440,0.58,5.23
441,0.58,5.23
442,0.58,5.23
443,0.58,5.23
444,0.58,5.23
445,0.58,5.24
446,0.58,5.24
447,0.58,5.24
448,0.58,5.24
449,0.58,5.24
450,0.58,5.24
451,0.58,5.25
452,0.58,5.25
453,0.58,5.25
454,0.58,5.25
455,0.58,5.25
456,0.58,5.26
457,0.58,5.26
458,0.58,5.26
459,0.58,5.26
460,0.58,5.26
461,0.58,5.26
462,0.58,5.26
463,0.58,5.26
464,0.58,5.26
465,0.59,5.25
466,0.58,5.25
467,0.58,5.25
468,0.58,5.25
469,0.59,5.25
470,0.58,5.25
471,0.58,5.25
472,0.58,5.25
473,0.59,5.25
474,0.58,5.25
475,0.59,5.25
476,0.59,5.25
477,0.59,5.25
478,0.59,5.25
479,0.59,5.25
480,0.58,5.25
481,0.59,5.25
482,0.59,5.25
483,0.59,5.25
484,0.59,5.25
485,0.59,5.25
486,0.59,5.25
487,0.59,5.26
488,0.59,5.26
489,0.59,5.26
490,0.59,5.26
491,0.59,5.26
492,0.59,5.27
493,0.59,5.27
494,0.59,5.27
495,0.59,5.27
496,0.59,5.27
497,0.59,5.28
498,0.6,5.28
499,0.59,5.28
500,0.59,5.28
501,0.59,5.28
502,0.59,5.28
503,0.59,5.28
504,0.59,5.28
505,0.59,5.28
506,0.6,5.28
507,0.6,5.28
508,0.6,5.28
509,0.6,5.28
510,0.59,5.28
511,0.59,5.28
512,0.59,5.28
513,0.59,5.27
514,0.59,5.27
515,0.59,5.27
516,0.59,5.27
517,0.59,5.27
518,0.6,5.27
519,0.59,5.27
520,0.59,5.27
521,0.6,5.27
522,0.6,5.27
523,0.6,5.27
524,0.59,5.27
525,0.6,5.27
526,0.6,5.27
527,0.6,5.27
528,0.6,5.27
529,0.6,5.28
530,0.6,5.28
531,0.6,5.28
532,0.6,5.28
533,0.6,5.28
534,0.6,5.28
535,0.6,5.28
536,0.6,5.28
537,0.6,5.28
538,0.6,5.28
539,0.6,5.29
540,0.6,5.29
541,0.6,5.29
542,0.6,5.29
543,0.6,5.29
544,0.6,5.29
545,0.6,5.29
546,0.6,5.29
547,0.6,5.29
548,0.6,5.3
549,0.6,5.3
550,0.6,5.3
551,0.6,5.3
552,0.6,5.3
553,0.6,5.3
554,0.6,5.3
555,0.6,5.3
556,0.6,5.3
557,0.6,5.3
558,0.6,5.3
559,0.6,5.3
560,0.6,5.3
561,0.6,5.3
562,0.6,5.3
563,0.6,5.3
564,0.6,5.3
565,0.6,5.3
566,0.6,5.3
567,0.6,5.29
568,0.6,5.29
569,0.6,5.29
570,0.6,5.29
571,0.6,5.29
572,0.6,5.29
573,0.61,5.29
574,0.6,5.29
575,0.6,5.29
576,0.6,5.29
577,0.6,5.29
578,0.61,5.29
579,0.6,5.29
580,0.61,5.29
581,0.6,5.3
582,0.6,5.3
583,0.6,5.3
584,0.6,5.3
585,0.6,5.3
586,0.61,5.31
587,0.6,5.31
588,0.6,5.31
589,0.6,5.31
590,0.61,5.31
591,0.61,5.31
592,0.6,5.31
593,0.61,5.31
594,0.61,5.31
595,0.61,5.32
596,0.61,5.32
597,0.61,5.32
598,0.61,5.32
599,0.61,5.32
600,0.61,5.32
601,0.61,5.32
602,0.61,5.32
603,0.61,5.32
604,0.61,5.32
605,0.61,5.32
606,0.61,5.32
607,0.61,5.32
608,0.61,5.32
609,0.61,5.32
610,0.61,5.32
611,0.61,5.32
612,0.61,5.32
613,0.61,5.32
614,0.61,5.32
615,0.61,5.32
616,0.61,5.32
617,0.61,5.32
618,0.61,5.32
619,0.61,5.32
620,0.61,5.32
621,0.62,5.32
622,0.61,5.32
623,0.62,5.32
624,0.61,5.32
625,0.62,5.32
626,0.61,5.32
627,0.62,5.32
628,0.61,5.32
629,0.61,5.32
630,0.62,5.32
631,0.62,5.33
632,0.62,5.33
633,0.62,5.33
634,0.62,5.33
635,0.62,5.33
636,0.62,5.33
637,0.62,5.34
638,0.62,5.34
639,0.62,5.34
640,0.62,5.34
641,0.62,5.34
642,0.62,5.34
643,0.62,5.35
644,0.62,5.35
645,0.62,5.35
646,0.62,5.35
647,0.62,5.35
648,0.62,5.35
649,0.62,5.35
650,0.62,5.35
651,0.62,5.35
652,0.62,5.35
653,0.62,5.35
654,0.62,5.35
655,0.62,5.35
656,0.62,5.35
657,0.62,5.35
658,0.62,5.35
659,0.62,5.35
660,0.62,5.35
661,0.62,5.35
662,0.62,5.34
663,0.62,5.34
664,0.62,5.34
665,0.62,5.34
666,0.62,5.34
667,0.62,5.34
668,0.62,5.34
669,0.62,5.34
670,0.62,5.34
671,0.62,5.34
672,0.62,5.34
673,0.62,5.34
674,0.62,5.35
675,0.62,5.35
676,0.62,5.35
677,0.62,5.35
678,0.62,5.35
679,0.62,5.35
680,0.62,5.35
681,0.62,5.36
682,0.62,5.36
683,0.62,5.36
684,0.62,5.36
685,0.62,5.36
686,0.62,5.36
687,0.62,5.36
688,0.63,5.36
689,0.63,5.37
690,0.62,5.37
691,0.63,5.37
692,0.62,5.37
693,0.62,5.37
694,0.63,5.37
695,0.63,5.37
696,0.62,5.37
697,0.63,5.37
698,0.63,5.37
699,0.63,5.37
700,0.62,5.37
701,0.63,5.37
702,0.62,5.37
703,0.62,5.37
704,0.63,5.37
705,0.63,5.37
706,0.63,5.37
707,0.63,5.37
708,0.63,5.37
709,0.62,5.37
710,0.63,5.37
711,0.63,5.37
712,0.63,5.37
713,0.63,5.37
714,0.63,5.37
715,0.63,5.37
716,0.62,5.37
717,0.63,5.37
718,0.63,5.37
719,0.63,5.38
720,0.63,5.38
721,0.63,5.38
722,0.63,5.38
723,0.64,5.38
724,0.63,5.38
725,0.64,5.38
726,0.63,5.38
727,0.63,5.38
728,0.64,5.38
729,0.64,5.38
730,0.63,5.38
731,0.63,5.39
732,0.63,5.39
733,0.63,5.39
734,0.63,5.39
735,0.63,5.39
736,0.63,5.39
737,0.63,5.39
738,0.63,5.39
739,0.63,5.39
740,0.64,5.39
741,0.63,5.39
742,0.63,5.39
743,0.64,5.4
744,0.63,5.4
745,0.63,5.4
746,0.64,5.4
747,0.64,5.4
748,0.64,5.4
749,0.64,5.4
750,0.64,5.4
751,0.64,5.4
752,0.64,5.4
753,0.64,5.4
754,0.64,5.4
755,0.64,5.4
756,0.64,5.4
757,0.64,5.4
758,0.64,5.4
759,0.64,5.4
760,0.64,5.4
761,0.64,5.4
762,0.64,5.4
763,0.64,5.4
764,0.64,5.4
765,0.64,5.4
766,0.64,5.4
767,0.64,5.4
768,0.64,5.4
769,0.64,5.4
770,0.64,5.4
771,0.64,5.41
772,0.64,5.41
773,0.64,5.41
774,0.64,5.41
775,0.64,5.41
776,0.64,5.41
777,0.64,5.41
778,0.64,5.41
779,0.64,5.41
780,0.64,5.42
781,0.64,5.42
782,0.64,5.42
783,0.64,5.42
784,0.64,5.42
785,0.64,5.42
786,0.64,5.42
787,0.64,5.42
788,0.64,5.42
789,0.64,5.42
790,0.64,5.42
791,0.64,5.42
792,0.64,5.42
793,0.65,5.42
794,0.64,5.42
795,0.64,5.42
796,0.64,5.42
797,0.65,5.42
798,0.65,5.42
799,0.65,5.43
800,0.65,5.43
801,0.65,5.43
802,0.65,5.43
803,0.65,5.43
804,0.65,5.43
805,0.65,5.43
806,0.64,5.42
807,0.65,5.42
808,0.64,5.42
809,0.64,5.42
810,0.65,5.42
811,0.65,5.42
812,0.65,5.42
813,0.65,5.42
814,0.65,5.42
815,0.65,5.42
816,0.65,5.42
817,0.65,5.42
818,0.65,5.42
819,0.65,5.42
820,0.65,5.42
821,0.65,5.42
822,0.65,5.42
823,0.65,5.42
824,0.65,5.42
825,0.65,5.42
826,0.65,5.43
827,0.65,5.43
828,0.65,5.43
829,0.65,5.43
830,0.65,5.43
831,0.65,5.44
832,0.65,5.44
833,0.65,5.44
834,0.65,5.44
835,0.65,5.45
836,0.65,5.45
837,0.65,5.45
838,0.65,5.45
839,0.65,5.45
840,0.65,5.45
841,0.65,5.45
842,0.65,5.45
843,0.65,5.45
844,0.65,5.45
845,0.65,5.45
846,0.65,5.45
847,0.65,5.45
848,0.65,5.45
849,0.65,5.45
850,0.65,5.45
851,0.65,5.45
852,0.65,5.45
853,0.65,5.45
854,0.65,5.44
855,0.65,5.44
856,0.65,5.44
857,0.66,5.44
858,0.65,5.44
859,0.65,5.44
860,0.65,5.44
861,0.65,5.44
862,0.65,5.44
863,0.65,5.44
864,0.65,5.44
865,0.65,5.44
866,0.65,5.44
867,0.65,5.44
868,0.65,5.44
869,0.65,5.44
870,0.65,5.44
871,0.66,5.44
872,0.65,5.45
873,0.66,5.45
874,0.65,5.45
875,0.65,5.45
876,0.66,5.45
877,0.66,5.45
878,0.66,5.45
879,0.66,5.45
880,0.66,5.46
881,0.66,5.46
882,0.66,5.46
883,0.66,5.46
884,0.66,5.46
885,0.66,5.47
886,0.66,5.47
887,0.66,5.47
888,0.65,5.47
889,0.66,5.47
890,0.66,5.47
891,0.66,5.47
892,0.66,5.47
893,0.66,5.47
894,0.66,5.47
895,0.66,5.47
896,0.66,5.47
897,0.66,5.47
898,0.66,5.47
899,0.66,5.48
900,0.66,5.47
901,0.66,5.47
902,0.66,5.47
903,0.66,5.47
904,0.66,5.47
905,0.67,5.47
906,0.66,5.47
907,0.66,5.47
908,0.66,5.46
909,0.67,5.46
910,0.66,5.46
911,0.67,5.46
912,0.67,5.46
913,0.67,5.47
914,0.67,5.46
915,0.67,5.46
916,0.67,5.47
917,0.67,5.47
918,0.66,5.47
919,0.67,5.47
920,0.66,5.47
921,0.67,5.47
922,0.66,5.48
923,0.67,5.48
924,0.67,5.48
925,0.67,5.48
926,0.67,5.48
927,0.67,5.48
928,0.67,5.49
929,0.67,5.49
930,0.67,5.49
931,0.67,5.49
932,0.67,5.49
933,0.66,5.5
934,0.67,5.5
935,0.67,5.5
936,0.67,5.5
937,0.67,5.5
938,0.67,5.5
939,0.67,5.5
940,0.67,5.5
941,0.67,5.5
942,0.67,5.5
943,0.67,5.5
944,0.67,5.5
945,0.67,5.5
946,0.67,5.5
947,0.67,5.5
948,0.67,5.5
949,0.67,5.5
950,0.67,5.5
951,0.67,5.5
952,0.67,5.5
953,0.67,5.5
954,0.67,5.49
955,0.67,5.49
956,0.67,5.49
957,0.67,5.49
958,0.67,5.49
959,0.67,5.49
960,0.67,5.49
961,0.67,5.49
962,0.67,5.49
963,0.67,5.49
964,0.67,5.49
965,0.67,5.5
966,0.67,5.5
967,0.67,5.5
968,0.67,5.5
969,0.68,5.5
970,0.68,5.5
971,0.68,5.5
972,0.68,5.51
973,0.68,5.51
974,0.67,5.51
975,0.67,5.51
976,0.67,5.51
977,0.67,5.52
978,0.67,5.52
979,0.68,5.52
980,0.67,5.52
981,0.68,5.53
982,0.68,5.53
983,0.67,5.53
984,0.68,5.53
985,0.67,5.53
986,0.68,5.53
987,0.68,5.53
988,0.68,5.53
989,0.68,5.53
990,0.68,5.53
991,0.67,5.53
992,0.68,5.53
993,0.68,5.53
994,0.68,5.53
995,0.68,5.53
996,0.68,5.53
997,0.68,5.53
998,0.68,5.52
999,0.68,5.52
