Sample,Courant,Pose
0,2.71,1.75
1,2.71,1.75
2,2.71,1.75
3,2.71,1.75
4,2.71,1.75
5,2.71,1.75
6,2.71,1.75
7,2.71,1.75
8,2.7,1.75
9,2.71,1.75
10,2.71,1.75
11,2.71,1.75
12,2.71,1.75
13,2.71,1.75
14,2.71,1.75
15,2.71,1.75
16,2.71,1.75
17,2.71,1.75
18,2.71,1.75
19,2.71,1.75
20,2.71,1.75
21,2.71,1.75
22,2.71,1.75
23,2.71,1.75
24,2.71,1.75
25,2.71,1.75
26,2.71,1.75
27,2.71,1.75
28,2.71,1.75
29,2.71,1.75
30,2.71,1.75
31,2.71,1.75
32,2.71,1.75
33,2.71,1.75
34,2.71,1.75
35,2.71,1.75
36,2.71,1.75
37,2.71,1.75
38,2.71,1.75
39,2.71,1.75
40,2.71,1.75
41,2.71,1.75
42,2.71,1.75
43,2.71,1.75
44,2.71,1.75
45,2.71,1.75
46,2.71,1.75
47,2.71,1.75
48,2.71,1.75
49,2.71,1.75
50,2.71,1.75
51,2.71,1.75
52,2.71,1.75
53,2.71,1.75
54,2.71,1.75
55,2.71,1.75
56,2.71,1.75
57,2.71,1.75
58,2.71,1.75
59,2.71,1.75
60,2.71,1.75
61,2.71,1.75
62,2.71,1.75
63,2.71,1.75
64,2.71,1.75
65,2.71,1.75
66,2.71,1.75
67,2.71,1.75
68,2.71,1.75
69,2.71,1.75
70,2.71,1.75
71,2.71,1.75
72,2.71,1.75
73,2.71,1.75
74,2.71,1.75
75,2.71,1.75
76,2.71,1.75
77,2.71,1.75
78,2.71,1.75
79,2.71,1.75
80,2.71,1.75
81,2.71,1.75
82,2.71,1.75
83,2.71,1.75
84,2.71,1.75
85,2.71,1.75
86,2.71,1.75
87,2.71,1.75
88,2.71,1.75
89,2.71,1.75
90,2.71,1.75
91,2.71,1.75
92,2.71,1.75
93,2.71,1.75
94,2.71,1.75
95,2.71,1.75
96,2.71,1.75
97,2.71,1.75
98,2.71,1.75
99,2.71,1.75
100,2.71,1.75
101,2.71,1.75
102,2.71,1.75
103,2.71,1.75
104,2.71,1.75
105,2.71,1.75
106,2.71,1.75
107,2.71,1.75
108,2.71,1.75
109,2.71,1.75
110,2.71,1.75
111,2.71,1.75
112,2.71,1.75
113,2.7,1.75
114,2.71,1.75
115,2.71,1.75
116,2.71,1.75
117,2.71,1.75
118,2.71,1.75
119,2.71,1.75
120,2.71,1.75
121,2.71,1.75
122,2.71,1.75
123,2.71,1.75
124,2.71,1.75
125,2.71,1.75
126,2.71,1.75
127,2.71,1.75
128,2.71,1.75
129,2.71,1.75
130,2.71,1.75
131,2.71,1.75
132,2.71,1.75
133,2.71,1.75
134,2.71,1.75
135,2.71,1.75
136,2.71,1.75
137,2.71,1.75
138,2.71,1.75
139,2.71,1.75
140,2.71,1.75
141,2.71,1.75
142,2.71,1.75
143,2.71,1.75
144,2.71,1.75
145,2.71,1.75
146,2.71,1.75
147,2.71,1.75
148,2.71,1.75
149,2.71,1.75
150,2.71,1.75
151,2.71,1.75
152,2.71,1.75
153,2.7,1.75
154,2.71,1.75
155,2.71,1.75
156,2.71,1.75
157,2.71,1.75
158,2.71,1.75
159,2.71,1.75
160,2.71,1.75
161,2.71,1.75
162,2.71,1.75
163,2.7,1.75
164,2.71,1.75
165,2.71,1.75
166,2.71,1.75
167,2.71,1.75
168,2.71,1.75
169,2.71,1.75
170,2.7,1.75
171,2.71,1.75
172,2.71,1.75
173,2.71,1.75
174,2.71,1.75
175,2.71,1.75
176,2.71,1.75
177,2.71,1.75
178,2.71,1.75
179,2.71,1.75
180,2.71,1.75
181,2.71,1.75
182,2.71,1.75
183,2.71,1.75
184,2.71,1.75
185,2.71,1.75
186,2.71,1.75
187,2.71,1.75
188,2.7,1.75
189,2.71,1.75
190,2.71,1.75
191,2.71,1.75
192,2.71,1.75
193,2.71,1.75
194,2.71,1.75
195,2.71,1.75
196,2.71,1.75
197,2.71,1.75
198,2.71,1.75
199,2.71,1.75
200,2.71,1.75
201,2.71,1.75
202,2.71,1.76
203,2.71,1.75
204,2.71,1.75
205,2.71,1.76
206,2.71,1.75
207,2.71,1.76
208,2.71,1.75
209,2.71,1.75
210,2.71,1.75
211,2.7,1.75
212,2.71,1.75
213,2.71,1.75
214,2.71,1.75
215,2.71,1.75
216,2.7,1.75
217,2.71,1.75
218,2.71,1.75
219,2.7,1.76
220,2.71,1.76
221,2.71,1.75
222,2.71,1.76
223,2.71,1.75
224,2.71,1.75
225,2.71,1.75
226,2.7,1.76
227,2.71,1.75
228,2.71,1.75
229,2.71,1.75
230,2.71,1.75
231,2.71,1.75
232,2.71,1.75
233,2.71,1.75
234,2.71,1.75
235,2.71,1.75
236,2.71,1.75
237,2.71,1.76
238,2.71,1.75
239,2.71,1.75
240,2.71,1.75
241,2.7,1.75
242,-1.0,32.81
243,-1.01,32.81
244,-1.01,32.81
245,-1.03,32.81
246,-1.03,32.81
247,-1.03,32.81
248,-1.05,32.81
249,-1.05,32.81
250,-1.06,32.81
251,-1.07,32.81
252,-1.07,32.81
253,-1.08,32.81
254,-1.09,32.81
255,-1.09,32.81
256,-1.1,32.81
257,-1.11,32.81
258,-1.12,32.81
259,-1.12,32.81
260,-1.13,32.81
261,-1.14,32.81
262,-1.14,32.81
263,-1.15,32.81
264,-1.16,32.81
265,-1.16,32.81
266,-1.18,32.81
267,-1.18,32.81
268,-1.18,32.81
269,-1.2,32.81
270,-1.2,32.81
271,-1.21,32.81
272,-1.22,32.81
273,-1.23,32.81
274,-1.23,32.81
275,-1.24,32.81
276,-1.25,32.81
277,-1.25,32.81
278,-1.26,32.81
279,-1.27,32.81
280,-1.27,32.81
281,-1.28,32.81
282,-1.29,32.81
283,-1.3,32.81
284,-1.31,32.81
285,-1.31,32.81
286,-1.32,32.81
287,-1.33,32.81
288,-1.33,32.81
289,-1.34,32.81
290,-1.35,32.81
291,-1.36,32.81
292,-1.37,32.81
293,-1.37,32.81
294,-1.37,32.81
295,-1.38,32.81
296,-1.4,32.81
297,-1.4,32.81
298,-1.41,32.81
299,-1.42,32.81
300,-1.42,32.81
301,-1.43,32.81
302,-1.44,32.81
303,-1.44,32.81
304,-1.45,32.81
305,-1.46,32.81
306,-1.47,32.81
307,-1.48,32.81
308,-1.48,32.81
309,-1.49,32.81
310,-1.5,32.81
311,-1.5,32.81
312,-1.52,32.81
313,-1.52,32.81
314,-1.53,32.81
315,-1.53,32.81
316,-1.54,32.81
317,-1.55,32.81
318,-1.55,32.81
319,-1.56,32.81
320,-1.57,32.81
321,-1.59,32.81
322,-1.59,32.81
323,-1.59,32.81
324,-1.61,32.81
325,-1.61,32.81
326,-1.62,32.81
327,-1.63,32.81
328,-1.63,32.81
329,-1.64,32.81
330,-1.65,32.81
331,-1.66,32.81
332,-1.67,32.81
333,-1.67,32.81
334,-1.68,32.81
335,-1.68,32.81
336,-1.7,32.81
337,-1.7,32.81
338,-1.71,32.81
339,-1.72,32.81
340,-1.73,32.81
341,-1.73,32.81
342,-1.74,32.81
343,-1.75,32.81
344,-1.76,32.81
345,-1.76,32.81
346,-1.78,32.81
347,-1.78,32.81
348,-1.79,32.81
349,-1.8,32.81
350,-1.8,32.81
351,-1.81,32.81
352,-1.81,32.81
353,-1.83,32.81
354,-1.83,32.81
355,-1.84,32.81
356,-1.85,32.81
357,-1.86,32.81
358,-1.86,32.81
359,-1.87,32.81
360,-1.88,32.81
361,-1.89,32.81
362,-1.9,32.81
363,-1.91,32.81
364,-1.91,32.81
365,-1.92,32.81
366,-1.93,32.81
367,-1.93,32.81
368,-1.95,32.81
