Sample,Pose,Courant
1264,4.09,0.07
1265,4.09,0.07
1266,4.09,0.07
1267,4.09,0.07
1268,4.09,0.07
1269,4.1,0.07
1270,4.1,0.07
1271,4.1,0.07
1272,4.1,0.07
1273,4.1,0.07
1274,4.09,0.07
1275,4.09,0.07
1276,4.09,0.07
1277,4.09,0.07
1278,4.09,0.07
1279,4.08,0.07
1280,4.08,0.07
1281,4.08,0.07
1282,4.08,0.07
1283,4.07,0.07
1284,4.07,0.07
1285,4.07,0.07
1286,4.06,0.07
1287,4.06,0.07
1288,4.06,0.07
1289,4.06,0.07
1290,4.05,0.07
1291,4.05,0.07
1292,4.05,0.07
1293,4.05,0.07
1294,4.05,0.07
1295,4.05,0.07
1296,4.05,0.07
1297,4.05,0.07
1298,4.05,0.07
1299,4.05,0.07
1300,4.06,0.07
1301,4.06,0.07
1302,4.06,0.07
1303,4.06,0.07
1304,4.07,0.07
1305,4.07,0.07
1306,4.07,0.08
1307,4.08,0.08
1308,4.08,0.07
1309,4.09,0.08
1310,4.09,0.07
1311,4.09,0.08
1312,4.1,0.08
1313,4.1,0.08
1314,4.11,0.08
1315,4.11,0.07
1316,4.11,0.08
1317,4.12,0.08
1318,4.12,0.08
1319,4.12,0.09
1320,4.12,0.08
1321,4.12,0.08
1322,4.13,0.08
1323,4.13,0.08
1324,4.13,0.09
1325,4.13,0.09
1326,4.13,0.09
1327,4.12,0.08
1328,4.12,0.08
1329,4.12,0.09
1330,4.12,0.08
1331,4.12,0.08
1332,4.12,0.09
1333,4.11,0.09
1334,4.11,0.09
1335,4.11,0.09
1336,4.11,0.09
1337,4.1,0.09
1338,4.1,0.09
1339,4.1,0.09
1340,4.1,0.09
1341,4.1,0.08
1342,4.09,0.09
1343,4.09,0.09
1344,4.09,0.09
1345,4.09,0.09
1346,4.09,0.09
1347,4.09,0.09
1348,4.09,0.09
1349,4.09,0.09
1350,4.09,0.09
1351,4.09,0.09
1352,4.1,0.09
1353,4.1,0.09
1354,4.1,0.09
1355,4.1,0.09
1356,4.11,0.09
1357,4.11,0.09
1358,4.11,0.09
1359,4.12,0.09
1360,4.12,0.09
1361,4.12,0.09
1362,4.13,0.09
1363,4.13,0.09
1364,4.13,0.09
1365,4.14,0.09
1366,4.14,0.1
1367,4.14,0.09
1368,4.15,0.1
1369,4.15,0.1
1370,4.15,0.09
1371,4.16,0.1
1372,4.16,0.1
1373,4.16,0.1
1374,4.16,0.09
1375,4.16,0.1
1376,4.16,0.1
1377,4.16,0.11
1378,4.16,0.1
1379,4.16,0.1
1380,4.16,0.09
1381,4.16,0.1
1382,4.16,0.1
1383,4.16,0.1
1384,4.15,0.1
1385,4.15,0.1
1386,4.15,0.1
1387,4.15,0.1
1388,4.15,0.1
1389,4.14,0.11
1390,4.14,0.1
1391,4.14,0.1
1392,4.14,0.1
1393,4.13,0.1
1394,4.13,0.1
1395,4.13,0.1
1396,4.13,0.1
1397,4.13,0.1
1398,4.13,0.11
1399,4.13,0.11
1400,4.13,0.11
1401,4.13,0.11
1402,4.13,0.11
1403,4.13,0.11
1404,4.13,0.11
1405,4.14,0.11
1406,4.14,0.11
1407,4.14,0.11
1408,4.14,0.11
1409,4.15,0.11
1410,4.15,0.11
1411,4.15,0.11
1412,4.16,0.11
1413,4.16,0.11
1414,4.16,0.11
1415,4.17,0.11
1416,4.17,0.11
1417,4.17,0.11
1418,4.18,0.11
1419,4.18,0.11
1420,4.18,0.11
1421,4.19,0.11
1422,4.19,0.11
1423,4.19,0.11
1424,4.19,0.11
1425,4.2,0.11
1426,4.2,0.11
1427,4.2,0.11
1428,4.2,0.11
1429,4.2,0.11
1430,4.2,0.11
1431,4.2,0.11
1432,4.2,0.11
1433,4.2,0.12
1434,4.2,0.11
1435,4.2,0.12
1436,4.19,0.11
1437,4.19,0.11
1438,4.19,0.11
1439,4.19,0.11
1440,4.19,0.12
1441,4.19,0.11
1442,4.18,0.12
1443,4.18,0.12
1444,4.18,0.12
1445,4.18,0.12
1446,4.18,0.12
1447,4.18,0.12
1448,4.18,0.11
1449,4.18,0.12
1450,4.18,0.12
1451,4.17,0.12
1452,4.18,0.12
1453,4.18,0.12
1454,4.18,0.12
1455,4.18,0.12
1456,4.18,0.12
1457,4.18,0.12
1458,4.18,0.12
1459,4.18,0.13
1460,4.19,0.12
1461,4.19,0.13
1462,4.19,0.13
1463,4.2,0.13
1464,4.2,0.13
1465,4.2,0.13
1466,4.21,0.13
1467,4.21,0.12
1468,4.21,0.13
1469,4.22,0.13
1470,4.22,0.13
1471,4.22,0.13
1472,4.23,0.13
1473,4.23,0.13
1474,4.23,0.13
1475,4.23,0.13
1476,4.23,0.13
1477,4.24,0.13
1478,4.24,0.13
1479,4.24,0.13
1480,4.24,0.13
1481,4.24,0.13
1482,4.24,0.13
1483,4.24,0.13
1484,4.24,0.13
1485,4.24,0.13
1486,4.24,0.13
1487,4.24,0.13
1488,4.24,0.13
1489,4.24,0.13
1490,4.23,0.13
1491,4.23,0.13
1492,4.23,0.13
1493,4.23,0.13
1494,4.23,0.13
1495,4.23,0.13
1496,4.23,0.13
1497,4.22,0.13
1498,4.22,0.13
1499,4.22,0.13
1500,4.22,0.13
1501,4.22,0.14
1502,4.22,0.13
1503,4.22,0.13
1504,4.22,0.14
1505,4.22,0.14
1506,4.22,0.14
1507,4.22,0.14
1508,4.23,0.14
1509,4.23,0.14
1510,4.23,0.14
1511,4.23,0.14
1512,4.23,0.14
1513,4.24,0.14
1514,4.24,0.14
1515,4.24,0.14
1516,4.24,0.14
1517,4.25,0.15
1518,4.25,0.14
1519,4.25,0.15
1520,4.26,0.15
1521,4.26,0.15
1522,4.26,0.15
1523,4.27,0.15
1524,4.27,0.15
1525,4.27,0.14
1526,4.27,0.15
1527,4.28,0.15
1528,4.28,0.15
1529,4.28,0.15
1530,4.28,0.15
1531,4.28,0.15
1532,4.28,0.15
1533,4.28,0.15
1534,4.28,0.15
1535,4.28,0.15
1536,4.28,0.15
1537,4.28,0.15
1538,4.28,0.15
1539,4.28,0.15
1540,4.28,0.15
1541,4.28,0.15
1542,4.28,0.15
1543,4.28,0.15
1544,4.28,0.15
1545,4.28,0.15
1546,4.27,0.15
1547,4.27,0.15
1548,4.27,0.15
1549,4.27,0.15
1550,4.27,0.15
1551,4.27,0.15
1552,4.27,0.16
1553,4.27,0.15
1554,4.27,0.15
1555,4.27,0.15
1556,4.27,0.16
1557,4.27,0.16
1558,4.27,0.16
1559,4.27,0.16
1560,4.27,0.15
1561,4.27,0.16
1562,4.27,0.16
1563,4.28,0.16
1564,4.28,0.16
1565,4.28,0.16
1566,4.28,0.16
1567,4.29,0.16
1568,4.29,0.16
1569,4.29,0.16
1570,4.29,0.16
1571,4.3,0.16
1572,4.3,0.16
1573,4.3,0.16
1574,4.31,0.16
1575,4.31,0.16
1576,4.31,0.17
1577,4.31,0.16
1578,4.32,0.16
1579,4.32,0.17
1580,4.32,0.17
1581,4.32,0.17
1582,4.32,0.17
1583,4.32,0.17
1584,4.33,0.17
1585,4.33,0.17
1586,4.33,0.17
1587,4.33,0.17
1588,4.33,0.17
1589,4.33,0.17
1590,4.33,0.17
1591,4.33,0.17
1592,4.33,0.17
1593,4.32,0.17
1594,4.32,0.17
1595,4.32,0.17
1596,4.32,0.17
1597,4.32,0.17
1598,4.32,0.17
1599,4.32,0.17
1600,4.32,0.17
1601,4.32,0.17
1602,4.32,0.17
1603,4.32,0.17
1604,4.31,0.17
1605,4.31,0.17
1606,4.31,0.17
1607,4.31,0.17
1608,4.31,0.17
1609,4.32,0.17
1610,4.32,0.17
1611,4.32,0.17
1612,4.32,0.17
1613,4.32,0.17
1614,4.32,0.17
1615,4.32,0.17
1616,4.33,0.17
1617,4.33,0.18
1618,4.33,0.18
1619,4.33,0.18
1620,4.33,0.18
1621,4.34,0.18
1622,4.34,0.18
1623,4.34,0.17
1624,4.35,0.18
1625,4.35,0.18
1626,4.35,0.18
1627,4.35,0.18
1628,4.36,0.18
1629,4.36,0.18
1630,4.36,0.18
1631,4.36,0.19
1632,4.36,0.19
1633,4.37,0.18
1634,4.37,0.19
1635,4.37,0.18
1636,4.37,0.18
1637,4.37,0.19
1638,4.37,0.19
1639,4.37,0.19
1640,4.37,0.19
1641,4.37,0.19
1642,4.37,0.19
1643,4.37,0.19
1644,4.37,0.19
1645,4.37,0.19
1646,4.37,0.19
1647,4.37,0.19
1648,4.37,0.19
1649,4.37,0.19
1650,4.37,0.19
1651,4.37,0.19
1652,4.36,0.19
1653,4.36,0.19
1654,4.36,0.19
1655,4.36,0.19
1656,4.36,0.19
1657,4.36,0.19
1658,4.36,0.19
1659,4.36,0.19
1660,4.36,0.19
1661,4.36,0.19
1662,4.36,0.19
1663,4.36,0.19
1664,4.37,0.19
1665,4.37,0.19
1666,4.37,0.19
1667,4.37,0.19
1668,4.37,0.19
1669,4.37,0.19
1670,4.37,0.19
1671,4.38,0.19
1672,4.38,0.19
1673,4.38,0.19
1674,4.38,0.2
1675,4.39,0.2
1676,4.39,0.2
1677,4.39,0.2
1678,4.39,0.2
1679,4.4,0.19
1680,4.4,0.2
1681,4.4,0.2
1682,4.4,0.2
1683,4.41,0.21
1684,4.41,0.2
1685,4.41,0.2
1686,4.41,0.2
1687,4.41,0.2
1688,4.41,0.21
1689,4.41,0.2
1690,4.42,0.2
1691,4.42,0.2
1692,4.42,0.2
1693,4.42,0.21
1694,4.42,0.21
1695,4.42,0.21
1696,4.42,0.21
1697,4.42,0.21
1698,4.42,0.21
1699,4.42,0.21
1700,4.41,0.21
1701,4.41,0.21
1702,4.41,0.21
1703,4.41,0.21
1704,4.41,0.21
1705,4.41,0.21
1706,4.41,0.21
1707,4.41,0.21
1708,4.41,0.21
1709,4.41,0.21
1710,4.41,0.21
1711,4.41,0.21
1712,4.41,0.21
1713,4.41,0.21
1714,4.41,0.21
1715,4.41,0.21
1716,4.41,0.21
1717,4.41,0.21
1718,4.42,0.21
1719,4.42,0.21
1720,4.42,0.21
1721,4.42,0.21
1722,4.42,0.21
1723,4.43,0.21
1724,4.43,0.21
1725,4.43,0.21
1726,4.43,0.21
1727,4.43,0.21
1728,4.44,0.21
1729,4.44,0.22
1730,4.44,0.22
1731,4.44,0.22
1732,4.45,0.22
1733,4.45,0.22
1734,4.45,0.22
1735,4.45,0.22
1736,4.45,0.22
1737,4.46,0.22
1738,4.46,0.22
1739,4.46,0.22
1740,4.46,0.22
1741,4.46,0.22
1742,4.46,0.22
1743,4.46,0.22
1744,4.46,0.22
1745,4.46,0.22
1746,4.46,0.22
1747,4.46,0.22
1748,4.46,0.22
1749,4.46,0.22
1750,4.46,0.22
1751,4.46,0.22
1752,4.46,0.22
1753,4.46,0.23
1754,4.46,0.22
1755,4.46,0.22
1756,4.46,0.22
1757,4.46,0.22
1758,4.46,0.22
1759,4.46,0.22
1760,4.46,0.22
1761,4.46,0.22
1762,4.46,0.22
1763,4.46,0.22
1764,4.46,0.22
1765,4.46,0.22
1766,4.46,0.23
1767,4.46,0.22
1768,4.46,0.23
1769,4.46,0.23
1770,4.46,0.23
1771,4.47,0.23
1772,4.47,0.23
1773,4.47,0.23
1774,4.47,0.23
1775,4.47,0.23
1776,4.47,0.23
1777,4.48,0.23
1778,4.48,0.23
1779,4.48,0.24
1780,4.48,0.23
1781,4.49,0.23
1782,4.49,0.24
1783,4.49,0.24
1784,4.49,0.24
1785,4.49,0.24
1786,4.5,0.24
1787,4.5,0.24
1788,4.5,0.24
1789,4.5,0.24
1790,4.5,0.24
1791,4.51,0.24
1792,4.51,0.24
1793,4.51,0.24
1794,4.51,0.24
1795,4.51,0.24
1796,4.51,0.24
1797,4.51,0.24
1798,4.51,0.24
1799,4.51,0.24
1800,4.51,0.24
1801,4.51,0.24
1802,4.51,0.24
1803,4.51,0.24
1804,4.51,0.24
1805,4.51,0.24
1806,4.51,0.24
1807,4.51,0.24
1808,4.51,0.24
1809,4.51,0.24
1810,4.51,0.24
1811,4.51,0.24
1812,4.51,0.24
1813,4.51,0.24
1814,4.51,0.24
1815,4.51,0.24
1816,4.51,0.24
1817,4.51,0.24
1818,4.51,0.25
1819,4.51,0.25
1820,4.51,0.25
1821,4.51,0.25
1822,4.51,0.25
1823,4.51,0.25
1824,4.52,0.25
1825,4.52,0.24
1826,4.52,0.24
1827,4.52,0.25
1828,4.52,0.25
1829,4.52,0.25
1830,4.53,0.25
1831,4.53,0.25
1832,4.53,0.25
1833,4.53,0.25
1834,4.53,0.26
1835,4.54,0.26
1836,4.54,0.26
1837,4.54,0.26
1838,4.54,0.25
1839,4.54,0.26
1840,4.55,0.26
1841,4.55,0.26
1842,4.55,0.26
1843,4.55,0.26
1844,4.55,0.26
1845,4.55,0.26
1846,4.55,0.26
1847,4.56,0.26
1848,4.56,0.26
1849,4.56,0.26
1850,4.56,0.26
1851,4.56,0.26
1852,4.56,0.26
1853,4.56,0.26
1854,4.56,0.26
1855,4.56,0.26
1856,4.56,0.26
1857,4.56,0.26
1858,4.56,0.26
1859,4.56,0.26
1860,4.56,0.26
1861,4.56,0.26
1862,4.56,0.26
1863,4.56,0.26
1864,4.56,0.26
1865,4.56,0.27
1866,4.56,0.26
1867,4.56,0.26
1868,4.56,0.26
1869,4.56,0.26
1870,4.56,0.27
1871,4.56,0.26
1872,4.56,0.27
1873,4.56,0.26
1874,4.56,0.26
1875,4.56,0.27
1876,4.56,0.27
1877,4.57,0.27
1878,4.57,0.27
1879,4.57,0.27
1880,4.57,0.27
1881,4.57,0.27
1882,4.58,0.27
1883,4.58,0.27
1884,4.58,0.28
1885,4.58,0.27
1886,4.58,0.27
1887,4.59,0.28
1888,4.59,0.27
1889,4.59,0.28
1890,4.59,0.27
1891,4.59,0.28
1892,4.59,0.28
1893,4.6,0.28
1894,4.6,0.28
1895,4.6,0.28
1896,4.6,0.28
1897,4.6,0.28
1898,4.6,0.28
1899,4.6,0.28
1900,4.6,0.28
1901,4.61,0.28
1902,4.61,0.28
1903,4.61,0.28
1904,4.61,0.28
1905,4.61,0.28
1906,4.61,0.28
1907,4.61,0.28
1908,4.61,0.28
1909,4.61,0.28
1910,4.61,0.28
1911,4.61,0.28
1912,4.61,0.28
1913,4.61,0.28
1914,4.61,0.28
1915,4.61,0.28
1916,4.61,0.29
1917,4.61,0.28
1918,4.61,0.28
1919,4.61,0.28
1920,4.61,0.28
1921,4.61,0.28
1922,4.61,0.28
1923,4.61,0.28
1924,4.61,0.29
1925,4.61,0.29
1926,4.61,0.28
1927,4.61,0.29
1928,4.62,0.29
1929,4.62,0.29
1930,4.62,0.29
1931,4.62,0.29
1932,4.62,0.29
1933,4.62,0.29
1934,4.62,0.29
1935,4.63,0.29
1936,4.63,0.29
1937,4.63,0.29
1938,4.63,0.29
1939,4.63,0.29
1940,4.64,0.29
1941,4.64,0.3
1942,4.64,0.29
1943,4.64,0.29
1944,4.64,0.3
1945,4.64,0.3
1946,4.65,0.3
1947,4.65,0.3
1948,4.65,0.3
1949,4.65,0.3
1950,4.65,0.3
1951,4.65,0.3
1952,4.65,0.3
1953,4.65,0.3
1954,4.65,0.3
1955,4.66,0.3
1956,4.66,0.3
1957,4.66,0.3
1958,4.66,0.3
1959,4.66,0.3
1960,4.66,0.3
1961,4.66,0.3
1962,4.66,0.3
1963,4.66,0.3
1964,4.66,0.3
1965,4.66,0.3
1966,4.66,0.3
1967,4.66,0.3
1968,4.66,0.3
1969,4.66,0.3
1970,4.66,0.3
1971,4.66,0.3
1972,4.66,0.3
1973,4.66,0.3
1974,4.66,0.3
1975,4.66,0.3
1976,4.66,0.31
1977,4.66,0.3
1978,4.66,0.3
1979,4.66,0.3
1980,4.67,0.3
1981,4.67,0.31
1982,4.67,0.31
1983,4.67,0.3
1984,4.67,0.31
1985,4.67,0.31
1986,4.67,0.31
1987,4.68,0.31
1988,4.68,0.31
1989,4.68,0.31
1990,4.68,0.31
1991,4.68,0.31
1992,4.69,0.31
1993,4.69,0.31
1994,4.69,0.31
1995,4.69,0.32
1996,4.69,0.32
1997,4.69,0.32
1998,4.7,0.31
1999,4.7,0.32
2000,4.7,0.32
2001,4.7,0.31
2002,4.7,0.32
2003,4.7,0.32
2004,4.7,0.31
2005,4.7,0.32
2006,4.7,0.32
2007,4.7,0.32
2008,4.71,0.32
2009,4.71,0.32
2010,4.71,0.32
2011,4.71,0.32
2012,4.71,0.32
2013,4.71,0.32
2014,4.71,0.32
2015,4.71,0.32
2016,4.71,0.32
2017,4.71,0.32
2018,4.71,0.32
2019,4.71,0.32
2020,4.71,0.32
2021,4.71,0.32
2022,4.71,0.32
2023,4.71,0.32
2024,4.71,0.32
2025,4.71,0.32
2026,4.71,0.32
2027,4.71,0.33
2028,4.71,0.33
2029,4.71,0.33
2030,4.71,0.33
2031,4.71,0.32
2032,4.72,0.32
2033,4.72,0.32
2034,4.72,0.33
2035,4.72,0.33
2036,4.72,0.32
2037,4.72,0.32
2038,4.72,0.32
2039,4.73,0.33
2040,4.73,0.33
2041,4.73,0.33
2042,4.73,0.33
2043,4.73,0.33
2044,4.73,0.33
2045,4.73,0.33
2046,4.74,0.34
2047,4.74,0.33
2048,4.74,0.34
2049,4.74,0.33
2050,4.74,0.34
2051,4.74,0.34
2052,4.75,0.34
2053,4.75,0.34
2054,4.75,0.34
2055,4.75,0.34
2056,4.75,0.34
2057,4.75,0.34
2058,4.75,0.34
2059,4.75,0.34
2060,4.75,0.34
2061,4.75,0.34
2062,4.75,0.34
2063,4.75,0.34
2064,4.75,0.34
2065,4.75,0.34
2066,4.75,0.34
2067,4.76,0.34
2068,4.76,0.34
2069,4.76,0.34
2070,4.76,0.34
2071,4.76,0.34
2072,4.76,0.34
2073,4.76,0.34
2074,4.76,0.34
2075,4.76,0.34
2076,4.76,0.34
2077,4.76,0.34
2078,4.76,0.34
2079,4.76,0.34
2080,4.76,0.34
2081,4.76,0.34
2082,4.76,0.34
2083,4.76,0.34
2084,4.76,0.34
2085,4.76,0.35
2086,4.77,0.35
2087,4.77,0.35
2088,4.77,0.35
2089,4.77,0.35
2090,4.77,0.35
2091,4.77,0.35
2092,4.77,0.35
2093,4.78,0.36
2094,4.78,0.35
2095,4.78,0.35
2096,4.78,0.35
2097,4.78,0.35
2098,4.78,0.35
2099,4.79,0.35
2100,4.79,0.36
2101,4.79,0.36
2102,4.79,0.35
2103,4.79,0.35
2104,4.79,0.36
2105,4.79,0.36
2106,4.8,0.36
2107,4.8,0.36
2108,4.8,0.36
2109,4.8,0.36
2110,4.8,0.36
2111,4.8,0.35
2112,4.8,0.36
2113,4.8,0.36
2114,4.8,0.36
2115,4.8,0.36
2116,4.8,0.36
2117,4.81,0.36
2118,4.81,0.36
2119,4.81,0.36
2120,4.81,0.36
2121,4.81,0.36
2122,4.81,0.36
2123,4.81,0.36
2124,4.81,0.36
2125,4.81,0.36
2126,4.81,0.36
2127,4.81,0.36
2128,4.81,0.37
2129,4.81,0.36
2130,4.81,0.36
2131,4.81,0.36
2132,4.81,0.36
2133,4.81,0.36
2134,4.81,0.36
2135,4.81,0.37
2136,4.82,0.37
2137,4.82,0.37
2138,4.82,0.36
2139,4.82,0.37
2140,4.82,0.37
2141,4.82,0.37
2142,4.82,0.37
2143,4.82,0.37
2144,4.83,0.37
2145,4.83,0.37
2146,4.83,0.37
2147,4.83,0.37
2148,4.83,0.37
2149,4.83,0.37
2150,4.83,0.37
2151,4.84,0.37
2152,4.84,0.37
2153,4.84,0.37
2154,4.84,0.37
2155,4.84,0.37
2156,4.84,0.37
2157,4.84,0.37
2158,4.85,0.37
2159,4.85,0.37
2160,4.85,0.37
2161,4.85,0.37
2162,4.85,0.37
2163,4.85,0.37
2164,4.85,0.37
2165,4.85,0.37
2166,4.85,0.37
2167,4.85,0.37
2168,4.85,0.37
2169,4.85,0.37
2170,4.85,0.37
2171,4.85,0.38
2172,4.86,0.37
2173,4.86,0.38
2174,4.86,0.37
2175,4.86,0.38
2176,4.86,0.38
2177,4.86,0.38
2178,4.86,0.38
2179,4.86,0.38
2180,4.86,0.38
2181,4.86,0.38
2182,4.86,0.38
2183,4.86,0.38
2184,4.86,0.38
2185,4.86,0.38
2186,4.86,0.38
2187,4.86,0.38
2188,4.86,0.38
2189,4.86,0.39
2190,4.87,0.39
2191,4.87,0.38
2192,4.87,0.39
2193,4.87,0.39
2194,4.87,0.39
2195,4.87,0.39
2196,4.87,0.39
2197,4.87,0.38
2198,4.88,0.39
2199,4.88,0.39
2200,4.88,0.39
2201,4.88,0.39
2202,4.88,0.39
2203,4.88,0.39
2204,4.88,0.39
2205,4.89,0.39
2206,4.89,0.39
2207,4.89,0.39
2208,4.89,0.39
2209,4.89,0.39
2210,4.89,0.39
2211,4.89,0.39
2212,4.89,0.39
2213,4.9,0.39
2214,4.9,0.39
2215,4.9,0.39
2216,4.9,0.39
2217,4.9,0.4
2218,4.9,0.39
2219,4.9,0.39
2220,4.9,0.39
2221,4.9,0.39
2222,4.9,0.4
2223,4.9,0.39
2224,4.9,0.39
2225,4.9,0.4
2226,4.9,0.39
2227,4.9,0.4
2228,4.9,0.4
2229,4.91,0.39
2230,4.91,0.4
2231,4.91,0.4
2232,4.91,0.4
2233,4.91,0.4
2234,4.91,0.4
2235,4.91,0.41
2236,4.91,0.4
2237,4.91,0.4
2238,4.91,0.41
2239,4.91,0.4
2240,4.91,0.4
2241,4.91,0.4
2242,4.91,0.41
2243,4.92,0.4
2244,4.92,0.4
2245,4.92,0.41
2246,4.92,0.4
2247,4.92,0.41
2248,4.92,0.41
2249,4.92,0.41
2250,4.92,0.41
2251,4.93,0.41
2252,4.93,0.41
2253,4.93,0.4
2254,4.93,0.41
2255,4.93,0.41
2256,4.93,0.41
2257,4.93,0.41
2258,4.93,0.41
2259,4.94,0.41
2260,4.94,0.41
2261,4.94,0.41
2262,4.94,0.41
2263,4.94,0.41
2264,4.94,0.41
2265,4.94,0.41
2266,4.94,0.41
2267,4.94,0.41
2268,4.95,0.41
2269,4.95,0.41
2270,4.95,0.41
2271,4.95,0.42
2272,4.95,0.41
2273,4.95,0.41
2274,4.95,0.41
2275,4.95,0.42
2276,4.95,0.42
2277,4.95,0.41
2278,4.95,0.42
2279,4.95,0.42
2280,4.95,0.42
2281,4.95,0.42
2282,4.95,0.42
2283,4.95,0.42
2284,4.95,0.42
2285,4.95,0.42
2286,4.96,0.42
2287,4.96,0.42
2288,4.96,0.42
2289,4.96,0.42
2290,4.96,0.42
2291,4.96,0.42
2292,4.96,0.42
2293,4.96,0.42
2294,4.96,0.42
2295,4.96,0.42
2296,4.96,0.42
2297,4.96,0.43
2298,4.97,0.43
2299,4.97,0.43
2300,4.97,0.43
2301,4.97,0.43
2302,4.97,0.43
2303,4.97,0.43
2304,4.97,0.43
2305,4.97,0.43
2306,4.98,0.43
2307,4.98,0.43
2308,4.98,0.43
2309,4.98,0.43
2310,4.98,0.43
2311,4.98,0.43
2312,4.98,0.43
2313,4.98,0.43
2314,4.99,0.43
2315,4.99,0.43
2316,4.99,0.43
2317,4.99,0.43
2318,4.99,0.43
2319,4.99,0.43
2320,4.99,0.43
2321,4.99,0.43
2322,4.99,0.43
2323,4.99,0.43
2324,4.99,0.43
2325,5.0,0.43
2326,5.0,0.43
2327,5.0,0.43
2328,5.0,0.43
2329,5.0,0.43
2330,5.0,0.43
2331,5.0,0.43
2332,5.0,0.43
2333,5.0,0.44
2334,5.0,0.44
2335,5.0,0.44
2336,5.0,0.44
2337,5.0,0.44
2338,5.0,0.44
2339,5.0,0.44
2340,5.0,0.44
2341,5.0,0.44
2342,5.01,0.44
2343,5.01,0.44
2344,5.01,0.44
2345,5.01,0.44
2346,5.01,0.44
2347,5.01,0.45
2348,5.01,0.44
2349,5.01,0.44
2350,5.01,0.44
2351,5.01,0.44
2352,5.01,0.45
2353,5.02,0.45
2354,5.02,0.45
2355,5.02,0.45
2356,5.02,0.45
2357,5.02,0.45
2358,5.02,0.45
2359,5.02,0.45
2360,5.02,0.45
2361,5.02,0.45
2362,5.03,0.45
2363,5.03,0.45
2364,5.03,0.45
2365,5.03,0.45
2366,5.03,0.45
2367,5.03,0.45
2368,5.03,0.45
2369,5.03,0.45
2370,5.03,0.45
2371,5.04,0.45
2372,5.04,0.45
2373,5.04,0.45
2374,5.04,0.45
2375,5.04,0.45
2376,5.04,0.45
2377,5.04,0.45
2378,5.04,0.45
2379,5.04,0.45
2380,5.04,0.45
2381,5.04,0.45
2382,5.04,0.45
2383,5.04,0.45
2384,5.04,0.45
2385,5.04,0.45
2386,5.05,0.46
2387,5.05,0.45
2388,5.05,0.45
2389,5.05,0.45
2390,5.05,0.46
2391,5.05,0.46
2392,5.05,0.46
2393,5.05,0.46
2394,5.05,0.46
2395,5.05,0.46
2396,5.05,0.47
2397,5.05,0.46
2398,5.05,0.46
2399,5.05,0.46
2400,5.06,0.46
2401,5.06,0.46
2402,5.06,0.47
2403,5.06,0.46
2404,5.06,0.47
2405,5.06,0.46
2406,5.06,0.46
2407,5.06,0.46
2408,5.06,0.46
2409,5.07,0.47
2410,5.07,0.47
2411,5.07,0.47
2412,5.07,0.47
2413,5.07,0.47
2414,5.07,0.47
2415,5.07,0.47
2416,5.07,0.47
2417,5.08,0.47
2418,5.08,0.47
2419,5.08,0.47
2420,5.08,0.47
2421,5.08,0.47
2422,5.08,0.47
2423,5.08,0.47
2424,5.08,0.47
2425,5.08,0.47
2426,5.08,0.47
2427,5.08,0.47
2428,5.08,0.47
2429,5.09,0.47
2430,5.09,0.47
2431,5.09,0.47
2432,5.09,0.47
2433,5.09,0.47
2434,5.09,0.48
2435,5.09,0.47
2436,5.09,0.47
2437,5.09,0.48
2438,5.09,0.48
2439,5.09,0.48
2440,5.09,0.47
2441,5.09,0.47
2442,5.09,0.48
2443,5.09,0.47
2444,5.1,0.48
2445,5.1,0.47
2446,5.1,0.48
2447,5.1,0.48
2448,5.1,0.48
2449,5.1,0.48
2450,5.1,0.48
2451,5.1,0.48
2452,5.1,0.48
2453,5.1,0.48
2454,5.1,0.48
2455,5.1,0.48
2456,5.11,0.48
2457,5.11,0.48
2458,5.11,0.48
2459,5.11,0.48
2460,5.11,0.49
2461,5.11,0.49
2462,5.11,0.49
2463,5.11,0.48
2464,5.11,0.49
2465,5.12,0.48
2466,5.12,0.49
2467,5.12,0.49
2468,5.12,0.49
2469,5.12,0.49
2470,5.12,0.49
2471,5.12,0.49
2472,5.12,0.49
2473,5.12,0.49
2474,5.12,0.49
2475,5.13,0.49
2476,5.13,0.49
2477,5.13,0.49
2478,5.13,0.49
2479,5.13,0.49
2480,5.13,0.49
2481,5.13,0.49
2482,5.13,0.49
2483,5.13,0.49
2484,5.13,0.49
2485,5.13,0.49
2486,5.13,0.49
2487,5.13,0.49
2488,5.14,0.49
2489,5.14,0.49
2490,5.14,0.49
2491,5.14,0.49
2492,5.14,0.49
2493,5.14,0.49
2494,5.14,0.49
2495,5.14,0.49
2496,5.14,0.49
2497,5.14,0.49
2498,5.14,0.5
2499,5.14,0.5
2500,5.14,0.5
2501,5.14,0.49
2502,5.14,0.5
2503,5.15,0.5
2504,5.15,0.5
2505,5.15,0.5
2506,5.15,0.5
2507,5.15,0.5
2508,5.15,0.5
2509,5.15,0.5
2510,5.15,0.5
2511,5.15,0.49
2512,5.15,0.5
2513,5.15,0.5
2514,5.15,0.51
2515,5.16,0.5
2516,5.16,0.5
2517,5.16,0.51
2518,5.16,0.5
2519,5.16,0.5
2520,5.16,0.51
2521,5.16,0.51
2522,5.16,0.51
2523,5.16,0.5
2524,5.16,0.51
2525,5.17,0.51
2526,5.17,0.51
2527,5.17,0.51
2528,5.17,0.51
2529,5.17,0.51
2530,5.17,0.51
2531,5.17,0.51
2532,5.17,0.51
2533,5.17,0.51
2534,5.17,0.51
