Sample,Courant,Pose
234,1.53,8.57
235,1.53,8.57
236,1.53,8.57
237,1.53,8.57
238,1.53,8.57
239,1.53,8.57
240,1.53,8.57
241,1.53,8.57
242,1.53,8.57
243,1.53,8.57
244,1.53,8.57
245,1.53,8.57
246,1.53,8.57
247,1.53,8.57
248,1.53,8.57
249,1.53,8.57
250,1.53,8.57
251,1.53,8.57
252,1.53,8.57
253,1.53,8.57
254,1.53,8.57
255,1.53,8.57
256,1.53,8.57
257,1.53,8.57
258,1.53,8.57
259,1.53,8.57
260,1.53,8.57
261,1.53,8.57
262,1.53,8.57
263,1.53,8.57
264,1.53,8.57
265,1.53,8.57
266,1.53,8.57
267,1.53,8.57
268,1.53,8.57
269,1.53,8.57
270,1.53,8.57
271,1.53,8.57
272,1.53,8.57
273,1.53,8.57
274,1.53,8.57
275,1.53,8.57
276,1.53,8.57
277,1.53,8.57
278,1.53,8.57
279,1.53,8.57
280,1.53,8.57
281,1.53,8.57
282,1.53,8.57
283,1.53,8.57
284,1.53,8.57
285,1.53,8.57
286,1.53,8.57
287,1.53,8.57
288,1.53,8.57
289,1.53,8.57
290,1.53,8.57
291,1.53,8.57
292,1.53,8.57
293,1.53,8.57
294,1.53,8.57
295,1.53,8.57
296,1.53,8.57
297,1.53,8.57
298,1.53,8.57
299,1.53,8.57
300,1.53,8.57
301,1.53,8.57
302,1.53,8.57
303,1.53,8.57
304,1.53,8.57
305,1.53,8.57
306,1.53,8.57
307,1.53,8.57
308,1.53,8.57
309,1.53,8.57
310,1.53,8.57
311,1.53,8.57
312,1.53,8.57
313,1.53,8.57
314,1.53,8.57
315,1.53,8.57
316,1.53,8.57
317,1.53,8.57
318,1.53,8.57
319,1.53,8.57
320,1.53,8.57
321,1.53,8.57
322,1.53,8.57
323,1.53,8.57
324,1.53,8.57
325,1.53,8.57
326,1.53,8.57
327,1.53,8.57
328,1.53,8.57
329,1.53,8.57
330,1.53,8.57
331,1.53,8.57
332,1.53,8.57
333,1.53,8.57
334,1.53,8.57
335,1.53,8.57
336,1.52,8.57
337,1.53,8.57
338,1.53,8.57
339,1.53,8.57
340,1.53,8.57
341,1.53,8.57
342,1.53,8.57
343,1.53,8.57
344,1.53,8.57
345,1.53,8.57
346,1.53,8.57
347,1.53,8.57
348,1.53,8.57
349,1.53,8.57
350,1.53,8.57
351,1.53,8.57
352,1.53,8.57
353,1.53,8.57
354,1.53,8.57
355,1.53,8.57
356,1.53,8.57
357,1.53,8.57
358,1.53,8.57
359,1.53,8.57
360,1.53,8.57
361,1.53,8.57
362,1.53,8.57
363,1.53,8.57
364,1.53,8.57
365,1.53,8.57
366,1.53,8.57
367,1.53,8.57
368,1.53,8.57
369,1.53,8.57
370,1.53,8.57
371,1.53,8.57
372,1.53,8.57
373,1.53,8.57
374,1.53,8.57
375,1.53,8.57
376,1.53,8.57
377,1.53,8.57
378,1.53,8.57
379,1.53,8.57
380,1.53,8.57
381,1.53,8.57
382,1.53,8.57
383,1.53,8.57
384,1.53,8.57
385,1.53,8.57
386,1.53,8.57
387,1.53,8.57
388,1.53,8.57
389,1.53,8.57
390,1.53,8.57
391,1.53,8.57
392,1.53,8.57
393,1.53,8.57
394,1.53,8.57
395,1.53,8.57
396,1.53,8.57
397,1.53,8.57
398,1.53,8.57
399,1.53,8.57
400,1.53,8.57
401,1.52,8.57
402,1.53,8.57
403,1.53,8.57
404,1.53,8.57
405,1.53,8.57
406,1.53,8.57
407,1.53,8.57
408,1.53,8.57
409,1.53,8.57
410,1.53,8.57
411,1.53,8.57
412,1.53,8.57
413,1.53,8.57
414,1.53,8.57
415,1.52,8.57
416,1.53,8.57
417,1.53,8.57
418,1.53,8.57
419,1.53,8.57
420,1.53,8.57
421,1.53,8.57
422,1.53,8.57
423,1.53,8.57
424,1.53,8.57
425,1.53,8.57
426,1.53,8.57
427,1.53,8.57
428,1.53,8.57
429,1.53,8.57
430,1.53,8.57
431,1.53,8.57
432,1.53,8.57
433,1.53,8.57
434,1.53,8.57
435,1.53,8.57
436,1.53,8.57
437,1.53,8.57
438,1.53,8.57
439,1.53,8.57
440,1.53,8.57
441,1.53,8.57
442,1.53,8.57
443,1.53,8.57
444,1.53,8.57
445,1.53,8.57
446,1.53,8.57
447,1.53,8.57
448,1.53,8.57
449,1.53,8.57
450,1.53,8.57
451,1.53,8.57
452,1.53,8.57
453,1.53,8.57
454,1.53,8.57
455,1.53,8.57
456,1.53,8.57
457,1.53,8.57
458,1.53,8.57
459,1.53,8.57
460,1.53,8.57
461,1.53,8.57
462,1.53,8.57
463,1.53,8.57
464,1.53,8.57
465,1.53,8.57
466,1.53,8.57
467,1.53,8.57
468,1.53,8.57
469,1.53,8.57
470,1.53,8.57
471,1.53,8.57
472,1.53,8.57
473,1.53,8.57
474,1.53,8.57
475,1.53,8.57
476,1.53,8.57
477,1.53,8.57
478,1.53,8.57
479,1.53,8.57
480,1.53,8.57
481,1.53,8.57
482,1.53,8.57
483,1.53,8.57
484,1.53,8.57
485,1.53,8.57
486,1.53,8.57
487,1.53,8.57
488,1.53,8.57
489,1.53,8.57
490,1.53,8.57
491,1.53,8.57
492,1.53,8.57
493,1.53,8.57
494,1.53,8.57
495,1.53,8.57
496,1.53,8.57
497,1.53,8.57
498,1.53,8.57
499,1.53,8.57
500,1.53,8.57
501,1.53,8.57
502,1.53,8.57
503,1.53,8.57
504,1.53,8.57
505,1.53,8.57
506,1.53,8.57
507,1.53,8.57
508,1.53,8.57
509,1.53,8.57
510,1.53,8.57
511,1.53,8.57
512,1.53,8.57
513,1.53,8.57
514,1.53,8.57
515,1.53,8.57
516,1.53,8.57
517,1.53,8.57
518,1.53,8.57
519,1.53,8.57
520,1.53,8.57
521,1.53,8.57
522,1.53,8.57
523,1.53,8.57
524,1.53,8.57
525,1.53,8.57
526,1.53,8.57
527,1.53,8.57
528,1.53,8.57
529,1.53,8.57
530,1.53,8.57
531,1.53,8.57
532,1.53,8.57
533,1.53,8.57
534,1.53,8.57
535,1.53,8.57
536,1.53,8.57
537,1.53,8.57
538,1.53,8.57
539,1.53,8.57
540,1.53,8.57
541,1.53,8.57
542,1.53,8.57
543,1.53,8.57
544,1.53,8.57
545,1.53,8.57
546,1.53,8.57
547,1.53,8.57
548,1.53,8.57
549,1.53,8.57
550,1.53,8.57
551,1.53,8.57
552,1.53,8.57
553,1.53,8.57
554,1.53,8.57
555,1.53,8.57
556,1.53,8.57
557,1.53,8.57
558,1.53,8.57
559,1.53,8.57
560,1.53,8.57
561,1.53,8.57
562,1.53,8.57
563,1.53,8.57
564,1.53,8.57
565,1.53,8.57
566,1.53,8.57
567,1.53,8.57
568,1.53,8.57
569,1.53,8.57
570,1.53,8.57
571,1.53,8.57
572,1.53,8.57
573,1.53,8.57
574,1.53,8.57
575,1.53,8.57
576,1.53,8.57
577,1.53,8.57
578,1.53,8.57
579,1.53,8.57
580,1.53,8.57
581,1.53,8.57
582,1.53,8.57
583,1.53,8.57
584,1.53,8.57
585,1.53,8.57
586,1.53,8.57
587,1.53,8.57
588,1.53,8.57
589,1.53,8.57
590,1.53,8.57
591,1.53,8.57
592,1.53,8.57
593,1.53,8.57
594,1.53,8.57
595,1.53,8.57
596,1.53,8.57
597,1.53,8.57
598,1.53,8.57
599,1.53,8.57
600,1.53,8.57
601,1.53,8.57
602,1.53,8.57
603,1.53,8.57
604,1.53,8.57
605,1.53,8.57
606,1.53,8.57
607,1.53,8.57
608,1.53,8.57
609,1.53,8.57
610,1.53,8.57
611,1.53,8.57
612,1.53,8.57
613,1.53,8.57
614,1.53,8.57
615,1.53,8.57
616,1.53,8.57
617,1.53,8.57
618,1.53,8.57
619,1.53,8.57
620,1.53,8.57
621,1.53,8.57
622,1.53,8.57
623,1.53,8.57
624,1.53,8.57
625,1.53,8.57
626,1.53,8.57
627,1.53,8.57
628,1.53,8.57
629,1.53,8.57
630,1.53,8.57
631,1.53,8.57
632,1.53,8.57
633,1.52,8.57
634,1.53,8.57
635,1.53,8.57
636,1.53,8.57
637,1.53,8.57
638,1.53,8.57
639,1.53,8.57
640,1.53,8.57
641,1.53,8.57
642,1.53,8.57
643,1.53,8.57
644,1.53,8.57
645,1.53,8.57
646,1.53,8.57
647,1.53,8.57
648,1.53,8.57
649,1.53,8.57
650,1.53,8.57
651,1.53,8.57
652,1.53,8.57
653,1.53,8.57
654,1.53,8.57
655,1.53,8.57
656,1.53,8.57
657,1.53,8.57
658,1.53,8.57
659,1.53,8.57
660,1.53,8.57
661,1.53,8.57
662,1.53,8.57
663,1.53,8.57
664,1.53,8.57
665,1.53,8.57
666,1.53,8.57
667,1.53,8.57
668,1.53,8.57
669,1.53,8.57
670,1.53,8.57
671,1.53,8.57
672,1.53,8.57
673,1.53,8.57
674,1.53,8.57
675,1.53,8.57
676,1.53,8.57
677,1.53,8.57
678,1.53,8.57
679,1.53,8.57
680,1.53,8.57
681,1.53,8.57
682,1.53,8.57
683,1.53,8.57
684,1.53,8.57
685,1.53,8.57
686,1.53,8.57
687,1.53,8.57
688,1.53,8.57
689,1.53,8.57
690,1.53,8.57
691,1.53,8.57
692,1.53,8.57
693,1.53,8.57
694,1.53,8.57
695,1.53,8.57
696,1.53,8.57
697,1.53,8.57
698,1.53,8.57
699,1.53,8.57
700,1.53,8.57
701,1.53,8.57
702,1.53,8.57
703,1.53,8.57
704,1.53,8.57
705,1.53,8.57
706,1.53,8.57
707,1.53,8.57
708,1.53,8.57
709,1.53,8.57
710,1.53,8.57
711,1.53,8.57
712,1.53,8.57
713,1.53,8.57
714,1.53,8.57
715,1.53,8.57
716,1.53,8.57
717,1.53,8.57
718,1.53,8.57
719,1.53,8.57
720,1.53,8.57
721,1.53,8.57
722,1.53,8.57
723,1.53,8.57
724,1.53,8.57
725,1.53,8.57
726,1.53,8.57
727,1.53,8.57
728,1.53,8.57
729,1.53,8.57
730,1.53,8.57
731,1.53,8.57
732,1.53,8.57
733,1.53,8.57
734,1.53,8.57
735,1.53,8.57
736,1.53,8.57
737,1.53,8.57
738,1.53,8.57
739,1.53,8.57
740,1.53,8.57
741,1.53,8.57
742,1.53,8.57
743,1.53,8.57
744,1.53,8.57
745,1.53,8.57
746,1.53,8.57
747,1.53,8.57
748,1.53,8.57
749,1.53,8.57
750,1.53,8.57
751,1.53,8.57
752,1.53,8.57
753,1.53,8.57
754,1.53,8.57
755,1.53,8.57
756,1.53,8.57
757,1.53,8.57
758,1.53,8.57
759,1.53,8.57
760,1.53,8.57
761,1.53,8.57
762,1.53,8.57
763,1.53,8.57
764,1.53,8.57
765,1.53,8.57
766,1.53,8.57
767,1.53,8.57
768,1.53,8.57
769,1.53,8.57
770,1.53,8.57
771,1.53,8.57
772,1.53,8.57
773,1.53,8.57
774,1.53,8.57
775,1.53,8.57
776,1.53,8.57
777,1.53,8.57
778,1.53,8.57
779,1.53,8.57
780,1.53,8.57
781,1.53,8.57
782,1.53,8.57
783,1.53,8.57
784,1.53,8.57
785,1.53,8.57
786,1.53,8.57
787,1.53,8.57
788,1.53,8.57
789,1.53,8.57
790,1.53,8.57
791,1.53,8.57
792,1.53,8.57
793,1.53,8.57
794,1.53,8.57
795,1.53,8.57
796,1.53,8.57
797,1.53,8.57
798,1.53,8.57
799,1.53,8.57
800,1.53,8.57
801,1.53,8.57
802,1.53,8.57
803,1.53,8.57
804,1.53,8.57
805,1.53,8.57
806,1.53,8.57
807,1.53,8.57
808,1.53,8.57
809,1.53,8.57
810,1.53,8.57
811,1.53,8.57
812,1.53,8.57
813,1.53,8.57
814,1.53,8.57
815,1.53,8.57
816,1.53,8.57
817,1.53,8.57
818,1.53,8.57
819,1.53,8.57
820,1.53,8.57
821,1.53,8.57
822,1.53,8.57
823,1.53,8.57
824,1.53,8.57
825,1.53,8.57
826,1.53,8.57
827,1.53,8.57
828,1.53,8.57
829,1.53,8.57
830,1.53,8.57
831,1.53,8.57
832,1.53,8.57
833,1.53,8.57
834,1.53,8.57
835,1.53,8.57
836,1.53,8.57
837,1.53,8.57
838,1.53,8.57
839,1.53,8.57
840,1.53,8.57
841,1.53,8.57
842,1.53,8.57
843,1.53,8.57
844,1.53,8.57
845,1.53,8.57
846,1.53,8.57
847,1.53,8.57
848,1.53,8.57
849,1.53,8.57
850,1.53,8.57
851,1.53,8.57
852,1.53,8.57
853,1.53,8.57
854,1.53,8.57
855,1.53,8.57
856,1.52,8.57
857,1.53,8.57
858,1.53,8.57
859,1.53,8.57
860,1.53,8.57
861,1.53,8.57
862,1.53,8.57
863,1.53,8.57
864,1.53,8.57
865,1.53,8.57
866,1.53,8.57
867,1.53,8.57
868,1.53,8.57
869,1.53,8.57
870,1.53,8.57
871,1.53,8.57
872,1.53,8.57
873,1.53,8.57
874,1.53,8.57
875,1.53,8.57
876,1.53,8.57
877,1.53,8.57
878,1.53,8.57
879,1.53,8.57
880,1.53,8.57
881,1.53,8.57
882,1.53,8.57
883,1.53,8.57
884,1.53,8.57
885,1.53,8.57
886,1.53,8.57
887,1.53,8.57
888,1.53,8.57
889,1.53,8.57
890,1.53,8.57
891,1.53,8.57
892,1.53,8.57
893,1.53,8.57
894,1.53,8.57
895,1.53,8.57
896,1.53,8.57
897,1.53,8.57
898,1.53,8.57
899,1.53,8.57
900,1.53,8.57
901,1.53,8.57
902,1.53,8.57
903,1.53,8.57
904,1.53,8.57
905,1.53,8.57
906,1.53,8.57
907,1.53,8.57
908,1.53,8.57
909,1.53,8.57
910,1.53,8.57
911,1.53,8.57
912,1.53,8.57
913,1.53,8.57
914,1.53,8.57
915,1.53,8.57
916,1.53,8.57
917,1.53,8.57
918,1.53,8.57
919,1.53,8.57
920,1.53,8.57
921,1.53,8.57
922,1.53,8.57
923,1.53,8.57
924,1.53,8.57
925,1.53,8.57
926,1.52,8.57
927,1.53,8.57
928,1.53,8.57
929,1.53,8.57
930,1.53,8.57
931,1.53,8.57
932,1.53,8.57
933,1.53,8.57
934,1.53,8.57
935,1.53,8.57
936,1.53,8.57
937,1.53,8.57
938,1.53,8.57
939,1.53,8.57
940,1.53,8.57
941,1.53,8.57
942,1.53,8.57
943,1.53,8.57
944,1.53,8.57
945,1.53,8.57
946,1.53,8.57
947,1.53,8.57
948,1.53,8.57
949,1.53,8.57
950,1.53,8.57
951,1.53,8.57
952,1.53,8.57
953,1.53,8.57
954,1.53,8.57
955,1.53,8.57
956,1.53,8.57
957,1.53,8.57
958,1.53,8.57
959,1.53,8.57
960,1.53,8.57
961,1.53,8.57
962,1.53,8.57
963,1.53,8.57
964,1.53,8.57
965,1.53,8.57
966,1.53,8.57
967,1.53,8.57
968,1.53,8.57
969,1.53,8.57
970,1.53,8.57
971,1.53,8.57
972,1.53,8.57
973,1.53,8.57
974,1.53,8.57
975,1.53,8.57
976,1.53,8.57
977,1.53,8.57
978,1.53,8.57
979,1.52,8.57
980,1.53,8.57
981,1.53,8.57
982,1.53,8.57
983,1.53,8.57
984,1.53,8.57
985,1.53,8.57
986,1.53,8.57
987,1.53,8.57
988,1.53,8.57
989,1.53,8.57
990,1.53,8.57
991,1.53,8.57
992,1.53,8.57
993,1.53,8.57
994,1.53,8.57
995,1.53,8.57
996,1.53,8.57
997,1.53,8.57
998,1.53,8.57
999,1.53,8.57
1000,1.53,8.57
1001,1.53,8.57
1002,1.53,8.57
1003,1.53,8.57
1004,1.53,8.57
1005,1.53,8.57
1006,1.53,8.57
1007,1.53,8.57
1008,1.53,8.57
1009,1.53,8.57
1010,1.53,8.57
1011,1.53,8.57
1012,1.53,8.57
1013,1.53,8.57
1014,1.53,8.57
1015,1.53,8.57
1016,1.53,8.57
1017,1.53,8.57
1018,1.53,8.57
1019,1.53,8.57
1020,1.53,8.57
1021,1.53,8.57
1022,1.52,8.57
1023,1.53,8.57
1024,1.53,8.57
1025,1.53,8.57
1026,1.53,8.57
1027,1.53,8.57
1028,1.53,8.57
1029,1.53,8.57
1030,1.53,8.57
1031,1.53,8.57
1032,1.53,8.57
1033,1.53,8.57
1034,1.53,8.57
1035,1.53,8.57
1036,1.53,8.57
1037,1.53,8.57
1038,1.53,8.57
1039,1.53,8.57
1040,1.53,8.57
1041,1.53,8.57
1042,1.53,8.57
1043,1.53,8.57
1044,1.53,8.57
1045,1.53,8.57
1046,1.53,8.57
1047,1.53,8.57
1048,1.53,8.57
1049,1.53,8.57
1050,1.53,8.57
1051,1.53,8.57
1052,1.53,8.57
1053,1.53,8.57
1054,1.53,8.57
1055,1.53,8.57
1056,1.53,8.57
1057,1.53,8.57
1058,1.53,8.57
1059,1.53,8.57
1060,1.53,8.57
1061,1.53,8.57
1062,1.53,8.57
1063,1.53,8.57
1064,1.53,8.57
1065,1.53,8.57
1066,1.53,8.57
1067,1.53,8.57
1068,1.53,8.57
1069,1.53,8.57
1070,1.53,8.57
1071,1.53,8.57
1072,1.53,8.57
1073,1.53,8.57
1074,1.53,8.57
1075,1.53,8.57
1076,1.53,8.57
1077,1.53,8.57
1078,1.53,8.57
1079,1.53,8.57
1080,1.53,8.57
1081,1.53,8.57
1082,1.53,8.57
1083,1.53,8.57
1084,1.53,8.57
1085,1.53,8.57
1086,1.53,8.57
1087,1.53,8.57
1088,1.53,8.57
1089,1.53,8.57
1090,1.53,8.57
1091,1.53,8.57
1092,1.53,8.57
1093,1.53,8.57
1094,1.53,8.57
1095,1.53,8.57
1096,1.53,8.57
1097,1.53,8.57
1098,1.53,8.57
1099,1.53,8.57
1100,1.53,8.57
1101,1.53,8.57
1102,1.53,8.57
1103,1.53,8.57
1104,1.53,8.57
1105,1.53,8.57
1106,1.53,8.57
1107,1.53,8.57
1108,1.53,8.57
1109,1.53,8.57
1110,1.53,8.57
1111,1.53,8.57
1112,1.53,8.57
1113,1.53,8.57
1114,1.53,8.57
1115,1.53,8.57
1116,1.53,8.57
1117,1.53,8.57
1118,1.53,8.57
1119,1.53,8.57
1120,1.53,8.57
1121,1.53,8.57
1122,1.53,8.57
1123,1.53,8.57
1124,1.53,8.57
1125,1.53,8.57
1126,1.53,8.57
1127,1.53,8.57
1128,1.53,8.57
1129,1.53,8.57
1130,1.53,8.57
1131,1.53,8.57
1132,1.53,8.57
1133,1.53,8.57
1134,1.53,8.57
1135,1.53,8.57
1136,1.53,8.57
1137,1.53,8.57
1138,1.53,8.57
1139,1.53,8.57
1140,1.53,8.57
1141,1.53,8.57
1142,1.53,8.57
1143,1.53,8.57
1144,1.53,8.57
1145,1.53,8.57
1146,1.53,8.57
1147,1.53,8.57
1148,1.53,8.57
1149,1.53,8.57
1150,1.53,8.57
1151,1.53,8.57
1152,1.53,8.57
1153,1.53,8.57
1154,1.53,8.57
1155,1.53,8.57
1156,1.53,8.57
1157,1.53,8.57
1158,1.53,8.57
1159,1.53,8.57
1160,1.53,8.57
1161,1.53,8.57
1162,1.53,8.57
1163,1.53,8.57
1164,1.53,8.57
1165,1.53,8.57
1166,1.53,8.57
1167,1.53,8.57
1168,1.53,8.57
1169,1.53,8.57
1170,1.53,8.57
1171,1.53,8.57
1172,1.53,8.57
1173,1.53,8.57
1174,1.53,8.57
1175,1.53,8.57
1176,1.53,8.57
1177,1.53,8.57
1178,1.53,8.57
1179,1.53,8.57
1180,1.53,8.57
1181,1.53,8.57
1182,1.53,8.57
1183,1.53,8.57
1184,1.53,8.57
1185,1.53,8.57
1186,1.53,8.57
1187,1.53,8.57
1188,1.53,8.57
1189,1.53,8.57
1190,1.53,8.57
1191,1.53,8.57
1192,1.53,8.57
1193,1.53,8.57
1194,1.53,8.57
1195,1.53,8.57
1196,1.53,8.57
1197,1.53,8.57
1198,1.53,8.57
1199,1.53,8.57
1200,1.53,8.57
1201,1.53,8.57
1202,1.53,8.57
1203,1.53,8.57
1204,1.53,8.57
1205,1.53,8.57
1206,1.53,8.57
1207,1.53,8.57
1208,1.53,8.57
1209,1.53,8.57
1210,1.53,8.57
1211,1.53,8.57
1212,1.53,8.57
1213,1.53,8.57
1214,1.53,8.57
1215,1.53,8.57
1216,1.53,8.57
1217,1.53,8.57
1218,1.53,8.57
1219,1.53,8.57
1220,1.53,8.57
1221,1.53,8.57
1222,1.53,8.57
1223,1.53,8.57
1224,1.53,8.57
1225,1.53,8.57
1226,1.53,8.57
1227,1.53,8.57
1228,1.53,8.57
1229,1.53,8.57
1230,1.53,8.57
1231,1.53,8.57
1232,1.53,8.57
1233,1.53,8.57
1234,1.53,8.57
1235,1.53,8.57
1236,1.53,8.57
1237,1.53,8.57
1238,1.53,8.57
1239,1.53,8.57
1240,1.53,8.57
1241,1.53,8.57
1242,1.53,8.57
1243,1.53,8.57
1244,1.53,8.57
1245,1.53,8.57
1246,1.53,8.57
1247,1.53,8.57
1248,1.53,8.57
1249,1.53,8.57
1250,1.53,8.57
1251,1.53,8.57
1252,1.53,8.57
1253,1.53,8.57
1254,1.53,8.57
1255,1.53,8.57
1256,1.53,8.57
1257,1.53,8.57
1258,1.53,8.57
1259,1.53,8.57
1260,1.53,8.57
1261,1.53,8.57
1262,1.53,8.57
1263,1.53,8.57
1264,1.53,8.57
1265,1.53,8.57
1266,1.53,8.57
1267,1.53,8.57
1268,1.53,8.57
1269,1.53,8.57
1270,1.53,8.57
1271,1.53,8.57
1272,1.53,8.57
1273,1.53,8.57
1274,1.53,8.57
1275,1.53,8.57
1276,1.53,8.57
1277,1.53,8.57
1278,1.53,8.57
1279,1.53,8.57
1280,1.53,8.57
1281,1.53,8.57
1282,1.53,8.57
1283,1.53,8.57
1284,1.53,8.57
1285,1.53,8.57
1286,1.53,8.57
1287,1.53,8.57
1288,1.53,8.57
1289,1.53,8.57
1290,1.53,8.57
1291,1.53,8.57
1292,1.53,8.57
1293,1.53,8.57
1294,1.53,8.57
1295,1.53,8.57
1296,1.53,8.57
1297,1.53,8.57
1298,1.53,8.57
1299,1.53,8.57
1300,1.53,8.57
1301,1.53,8.57
1302,1.53,8.57
1303,1.53,8.57
1304,1.53,8.57
1305,1.53,8.57
1306,1.53,8.57
1307,1.53,8.57
1308,1.53,8.57
1309,1.53,8.57
1310,1.53,8.57
1311,1.53,8.57
1312,1.53,8.57
1313,1.53,8.57
1314,1.53,8.57
1315,1.53,8.57
1316,1.53,8.57
1317,1.53,8.57
1318,1.53,8.57
1319,1.53,8.57
1320,1.53,8.57
1321,1.53,8.57
1322,1.53,8.57
1323,1.53,8.57
1324,1.53,8.57
1325,1.53,8.57
1326,1.53,8.57
1327,1.53,8.57
1328,1.53,8.57
1329,1.53,8.57
1330,1.53,8.57
1331,1.53,8.57
1332,1.53,8.57
1333,1.53,8.57
1334,1.53,8.57
1335,1.53,8.57
1336,1.53,8.57
1337,1.53,8.57
1338,1.53,8.57
1339,1.53,8.57
1340,1.53,8.57
1341,1.53,8.57
1342,1.53,8.57
1343,1.53,8.57
1344,1.53,8.57
1345,1.53,8.57
1346,1.53,8.57
1347,1.53,8.57
1348,1.53,8.57
1349,1.53,8.57
1350,1.53,8.57
1351,1.53,8.57
1352,1.53,8.57
1353,1.52,8.57
1354,1.53,8.57
1355,1.53,8.57
1356,1.53,8.57
1357,1.53,8.57
1358,1.53,8.57
1359,1.53,8.57
1360,1.53,8.57
