Sample,Courant,Pose
169,-0.19,8.78
170,-0.19,9.18
171,-0.19,9.53
172,-0.19,9.83
173,-0.19,10.05
174,-0.19,10.18
175,-0.19,10.24
176,-0.19,10.2
177,-0.2,10.07
178,-0.19,9.86
179,-0.19,9.6
180,-0.2,9.28
181,-0.21,8.93
182,-0.21,8.55
183,-0.21,8.16
184,-0.21,7.77
185,-0.22,7.39
186,-0.21,7.01
187,-0.22,6.66
188,-0.22,6.33
189,-0.22,6.01
190,-0.22,5.73
191,-0.22,5.47
192,-0.22,5.24
193,-0.22,5.05
194,-0.22,4.89
195,-0.22,4.76
196,-0.22,4.67
197,-0.22,4.61
198,-0.22,4.59
199,-0.22,4.61
200,-0.22,4.67
201,-0.22,4.79
202,-0.22,4.95
203,-0.22,5.16
204,-0.21,5.43
205,-0.21,5.75
206,-0.21,6.1
207,-0.21,6.49
208,-0.21,6.91
209,-0.21,7.35
210,-0.2,7.79
211,-0.2,8.22
212,-0.2,8.63
213,-0.2,8.99
214,-0.2,9.31
215,-0.2,9.56
216,-0.2,9.74
217,-0.2,9.85
218,-0.2,9.88
219,-0.21,9.84
220,-0.2,9.72
221,-0.2,9.53
222,-0.21,9.28
223,-0.21,9.0
224,-0.21,8.67
225,-0.21,8.32
226,-0.21,7.96
227,-0.22,7.6
228,-0.22,7.24
229,-0.22,6.89
230,-0.22,6.56
231,-0.22,6.25
232,-0.22,5.96
233,-0.22,5.69
234,-0.22,5.45
235,-0.23,5.24
236,-0.23,5.06
237,-0.23,4.91
238,-0.37,5.6
239,-0.37,5.6
240,-0.37,5.6
241,-0.37,5.59
242,-0.37,5.59
243,-0.37,5.59
244,-0.37,5.59
245,-0.37,5.58
246,-0.37,5.58
247,-0.37,5.58
248,-0.37,5.58
249,-0.37,5.58
250,-0.37,5.57
251,-0.37,5.57
252,-0.37,5.57
253,-0.37,5.57
254,-0.37,5.57
255,-0.37,5.57
256,-0.37,5.58
257,-0.37,5.58
258,-0.37,5.58
259,-0.37,5.58
260,-0.37,5.58
261,-0.37,5.59
262,-0.37,5.59
263,-0.37,5.59
264,-0.37,5.59
265,-0.37,5.59
266,-0.37,5.6
267,-0.37,5.6
268,-0.37,5.6
269,-0.37,5.6
270,-0.37,5.6
271,-0.37,5.6
272,-0.37,5.6
273,-0.37,5.6
274,-0.37,5.6
275,-0.37,5.61
276,-0.37,5.61
277,-0.37,5.6
278,-0.37,5.6
279,-0.37,5.6
280,-0.37,5.6
281,-0.37,5.6
282,-0.37,5.6
283,-0.37,5.59
284,-0.37,5.59
285,-0.37,5.59
286,-0.37,5.59
287,-0.37,5.59
288,-0.37,5.59
289,-0.37,5.58
290,-0.37,5.58
291,-0.37,5.58
292,-0.37,5.58
293,-0.37,5.58
294,-0.37,5.58
295,-0.37,5.58
296,-0.37,5.58
297,-0.37,5.58
298,-0.37,5.58
299,-0.37,5.58
300,-0.37,5.58
301,-0.37,5.58
302,-0.37,5.58
303,-0.37,5.58
304,-0.37,5.58
305,-0.37,5.59
306,-0.37,5.59
307,-0.37,5.59
308,-0.37,5.59
309,-0.37,5.59
310,-0.37,5.6
311,-0.37,5.6
312,-0.37,5.6
313,-0.37,5.6
314,-0.37,5.6
315,-0.37,5.6
316,-0.37,5.6
317,-0.37,5.6
318,-0.37,5.61
319,-0.37,5.61
320,-0.37,5.61
321,-0.37,5.61
322,-0.37,5.61
323,-0.37,5.6
324,-0.37,5.6
325,-0.37,5.6
326,-0.37,5.6
327,-0.37,5.6
328,-0.37,5.6
329,-0.37,5.6
330,-0.37,5.59
331,-0.37,5.59
332,-0.37,5.59
333,-0.37,5.59
334,-0.37,5.59
335,-0.37,5.59
336,-0.37,5.59
337,-0.37,5.58
338,-0.37,5.58
339,-0.37,5.58
340,-0.37,5.58
341,-0.37,5.59
342,-0.37,5.59
343,-0.37,5.59
344,-0.37,5.59
345,-0.37,5.59
346,-0.37,5.59
347,-0.37,5.59
348,-0.37,5.59
349,-0.36,5.59
350,-0.37,5.6
351,-0.36,5.6
352,-0.37,5.6
353,-0.37,5.6
354,-0.37,5.61
355,-0.37,5.61
356,-0.37,5.61
357,-0.37,5.61
358,-0.36,5.62
359,-0.36,5.62
360,-0.37,5.62
361,-0.36,5.62
362,-0.37,5.63
363,-0.37,5.63
364,-0.37,5.63
365,-0.37,5.63
366,-0.37,5.63
367,-0.37,5.63
368,-0.37,5.63
369,-0.37,5.63
370,-0.37,5.63
371,-0.36,5.63
372,-0.37,5.63
373,-0.37,5.63
374,-0.37,5.63
375,-0.37,5.62
376,-0.37,5.62
377,-0.37,5.62
378,-0.37,5.61
379,-0.37,5.61
380,-0.37,5.61
381,-0.37,5.61
382,-0.36,5.6
383,-0.37,5.6
384,-0.36,5.6
385,-0.37,5.6
386,-0.37,5.6
387,-0.36,5.6
388,-0.36,5.6
389,-0.36,5.6
390,-0.37,5.6
391,-0.37,5.6
392,-0.37,5.6
393,-0.36,5.6
394,-0.36,5.6
395,-0.37,5.6
396,-0.37,5.61
397,-0.36,5.61
398,-0.37,5.61
399,-0.36,5.62
400,-0.36,5.62
401,-0.36,5.62
402,-0.37,5.62
403,-0.36,5.63
404,-0.36,5.63
405,-0.37,5.63
406,-0.37,5.63
407,-0.36,5.63
408,-0.36,5.63
409,-0.36,5.63
410,-0.36,5.64
411,-0.37,5.64
412,-0.36,5.64
413,-0.36,5.63
414,-0.37,5.64
415,-0.36,5.63
416,-0.37,5.63
417,-0.36,5.63
418,-0.36,5.63
419,-0.36,5.63
420,-0.36,5.62
421,-0.37,5.62
422,-0.37,5.62
423,-0.36,5.61
424,-0.36,5.61
425,-0.36,5.6
426,-0.37,5.6
427,-0.36,5.6
428,-0.36,5.6
429,-0.37,5.6
430,-0.36,5.6
431,-0.36,5.6
432,-0.36,5.59
433,-0.36,5.59
434,-0.37,5.6
435,-0.37,5.6
436,-0.36,5.6
437,-0.37,5.6
438,-0.37,5.6
439,-0.36,5.6
440,-0.36,5.6
441,-0.36,5.61
442,-0.36,5.61
443,-0.36,5.61
444,-0.36,5.61
445,-0.36,5.62
446,-0.37,5.62
447,-0.36,5.62
448,-0.36,5.63
449,-0.36,5.63
450,-0.36,5.63
451,-0.37,5.63
452,-0.36,5.63
453,-0.36,5.63
454,-0.37,5.63
455,-0.36,5.63
456,-0.36,5.63
457,-0.36,5.63
458,-0.36,5.63
459,-0.37,5.63
460,-0.37,5.63
461,-0.37,5.62
462,-0.36,5.62
463,-0.36,5.62
464,-0.36,5.62
465,-0.36,5.61
466,-0.36,5.61
467,-0.37,5.61
468,-0.36,5.61
469,-0.36,5.6
470,-0.36,5.6
471,-0.36,5.6
472,-0.36,5.6
473,-0.36,5.6
474,-0.36,5.6
475,-0.37,5.6
476,-0.36,5.6
477,-0.36,5.6
478,-0.36,5.6
479,-0.37,5.6
480,-0.36,5.6
481,-0.36,5.6
482,-0.36,5.6
483,-0.36,5.61
484,-0.36,5.61
485,-0.36,5.61
486,-0.37,5.61
487,-0.36,5.62
488,-0.36,5.62
489,-0.36,5.62
490,-0.36,5.62
491,-0.36,5.62
492,-0.36,5.63
493,-0.36,5.63
494,-0.37,5.63
495,-0.36,5.63
496,-0.36,5.63
497,-0.36,5.63
498,-0.36,5.63
499,-0.36,5.63
500,-0.36,5.63
501,-0.36,5.63
502,-0.36,5.63
503,-0.36,5.63
504,-0.36,5.63
505,-0.36,5.63
506,-0.36,5.63
507,-0.37,5.62
508,-0.37,5.62
509,-0.36,5.62
510,-0.36,5.62
511,-0.36,5.61
512,-0.36,5.61
513,-0.36,5.61
514,-0.36,5.61
515,-0.36,5.61
516,-0.36,5.61
517,-0.36,5.6
518,-0.36,5.6
519,-0.36,5.6
520,-0.36,5.6
521,-0.36,5.6
522,-0.36,5.6
523,-0.37,5.6
524,-0.36,5.6
525,-0.36,5.61
526,-0.36,5.61
527,-0.36,5.61
528,-0.36,5.61
529,-0.36,5.61
530,-0.36,5.62
531,-0.36,5.62
532,-0.36,5.62
533,-0.36,5.62
534,-0.36,5.62
535,-0.36,5.63
536,-0.36,5.63
537,-0.36,5.63
538,-0.36,5.63
539,-0.36,5.63
540,-0.37,5.63
541,-0.36,5.63
542,-0.37,5.63
543,-0.36,5.63
544,-0.36,5.63
545,-0.36,5.63
546,-0.36,5.63
547,-0.36,5.63
548,-0.36,5.62
549,-0.36,5.62
550,-0.36,5.62
551,-0.36,5.62
552,-0.37,5.61
553,-0.36,5.61
554,-0.37,5.61
555,-0.36,5.61
556,-0.36,5.61
557,-0.36,5.6
558,-0.36,5.6
559,-0.36,5.6
560,-0.36,5.6
561,-0.36,5.6
562,-0.37,5.6
563,-0.36,5.6
564,-0.36,5.6
565,-0.36,5.6
566,-0.36,5.6
567,-0.36,5.6
568,-0.36,5.61
569,-0.36,5.61
570,-0.36,5.61
571,-0.36,5.61
572,-0.37,5.61
573,-0.36,5.61
574,-0.36,5.62
575,-0.37,5.62
576,-0.36,5.62
577,-0.36,5.62
578,-0.36,5.62
579,-0.36,5.62
580,-0.36,5.63
581,-0.37,5.63
582,-0.37,5.63
583,-0.36,5.63
584,-0.36,5.63
585,-0.36,5.63
586,-0.36,5.63
587,-0.36,5.63
588,-0.36,5.63
589,-0.37,5.62
590,-0.36,5.62
591,-0.36,5.62
592,-0.36,5.62
593,-0.36,5.62
594,-0.37,5.62
595,-0.36,5.61
596,-0.36,5.61
597,-0.36,5.61
598,-0.36,5.61
599,-0.36,5.61
600,-0.36,5.61
601,-0.37,5.6
602,-0.37,5.6
603,-0.36,5.6
604,-0.37,5.6
605,-0.37,5.6
606,-0.36,5.6
607,-0.36,5.6
608,-0.36,5.6
609,-0.36,5.6
610,-0.36,5.6
611,-0.37,5.6
612,-0.37,5.6
613,-0.36,5.61
614,-0.37,5.61
615,-0.36,5.61
616,-0.36,5.61
617,-0.36,5.61
618,-0.36,5.61
619,-0.36,5.61
620,-0.36,5.62
621,-0.36,5.62
622,-0.37,5.62
623,-0.36,5.62
624,-0.36,5.62
625,-0.36,5.62
626,-0.36,5.62
627,-0.36,5.62
628,-0.36,5.63
629,-0.36,5.63
630,-0.36,5.63
631,-0.36,5.63
632,-0.36,5.63
633,-0.36,5.63
634,-0.36,5.63
635,-0.36,5.62
636,-0.36,5.62
637,-0.36,5.62
638,-0.36,5.62
639,-0.36,5.62
640,-0.36,5.62
641,-0.36,5.61
642,-0.36,5.61
643,-0.36,5.61
644,-0.37,5.61
645,-0.36,5.61
646,-0.36,5.61
647,-0.36,5.6
648,-0.36,5.6
649,-0.36,5.6
650,-0.36,5.59
651,-0.36,5.57
652,-0.36,5.53
653,-0.36,5.48
654,-0.36,5.42
655,-0.35,5.34
656,-0.35,5.25
657,-0.35,5.16
658,-0.35,5.05
659,-0.35,4.93
660,-0.35,4.81
661,-0.35,4.67
662,-0.35,4.53
663,-0.34,4.39
664,-0.34,4.23
665,-0.34,4.07
666,-0.34,3.9
667,-0.34,3.73
668,-0.34,3.56
669,-0.35,3.39
670,-0.35,3.23
671,-0.34,3.08
672,-0.34,2.94
673,-0.34,2.81
674,-0.34,2.7
675,-0.34,2.6
676,-0.34,2.51
677,-0.34,2.44
678,-0.34,2.38
679,-0.34,2.34
680,-0.34,2.31
681,-0.34,2.3
682,-0.34,2.3
683,-0.34,2.31
684,-0.34,2.34
685,-0.34,2.39
686,-0.34,2.44
687,-0.34,2.51
688,-0.34,2.58
689,-0.33,2.66
690,-0.33,2.75
691,-0.33,2.85
692,-0.33,2.95
693,-0.33,3.05
694,-0.33,3.16
695,-0.33,3.28
696,-0.32,3.39
697,-0.33,3.51
698,-0.32,3.63
699,-0.32,3.75
700,-0.32,3.87
701,-0.32,3.97
702,-0.32,4.07
703,-0.32,4.16
704,-0.32,4.24
705,-0.32,4.31
706,-0.32,4.36
707,-0.32,4.4
708,-0.32,4.42
709,-0.32,4.43
710,-0.32,4.42
711,-0.32,4.4
712,-0.32,4.37
713,-0.32,4.32
714,-0.31,4.27
715,-0.32,4.2
716,-0.32,4.13
717,-0.32,4.05
718,-0.32,3.97
719,-0.32,3.87
720,-0.32,3.78
721,-0.32,3.68
722,-0.32,3.57
723,-0.32,3.47
724,-0.32,3.37
725,-0.32,3.27
726,-0.32,3.17
727,-0.32,3.09
728,-0.32,3.01
729,-0.32,2.94
730,-0.32,2.89
731,-0.32,2.85
732,-0.32,2.82
733,-0.32,2.81
734,-0.32,2.81
735,-0.32,2.82
736,-0.32,2.84
737,-0.32,2.88
738,-0.32,2.92
739,-0.32,2.98
740,-0.32,3.04
741,-0.32,3.1
742,-0.32,3.18
743,-0.32,3.26
744,-0.32,3.35
745,-0.32,3.44
746,-0.31,3.54
747,-0.31,3.63
748,-0.31,3.73
749,-0.31,3.83
750,-0.31,3.92
751,-0.31,4.02
752,-0.31,4.1
753,-0.3,4.18
754,-0.3,4.25
755,-0.3,4.3
756,-0.3,4.35
757,-0.3,4.38
758,-0.3,4.4
759,-0.3,4.41
760,-0.3,4.4
761,-0.3,4.38
762,-0.3,4.35
763,-0.3,4.31
764,-0.3,4.26
765,-0.3,4.2
766,-0.3,4.13
767,-0.3,4.06
768,-0.3,3.99
769,-0.3,3.9
770,-0.3,3.82
771,-0.3,3.73
772,-0.3,3.64
773,-0.3,3.55
774,-0.3,3.47
775,-0.3,3.38
776,-0.3,3.3
777,-0.3,3.22
778,-0.3,3.15
779,-0.3,3.08
780,-0.3,3.03
781,-0.3,2.99
782,-0.3,2.96
783,-0.3,2.94
784,-0.3,2.93
785,-0.3,2.93
786,-0.3,2.95
787,-0.3,2.97
788,-0.3,3.0
789,-0.3,3.04
790,-0.3,3.09
791,-0.3,3.15
792,-0.3,3.22
793,-0.3,3.29
794,-0.3,3.36
795,-0.3,3.44
796,-0.3,3.53
797,-0.3,3.61
798,-0.29,3.7
799,-0.29,3.8
800,-0.29,3.89
801,-0.29,3.97
802,-0.29,4.06
803,-0.29,4.14
804,-0.29,4.2
805,-0.28,4.27
806,-0.28,4.32
807,-0.28,4.35
808,-0.28,4.38
809,-0.28,4.4
810,-0.28,4.4
811,-0.28,4.4
812,-0.28,4.38
813,-0.28,4.35
814,-0.28,4.31
815,-0.28,4.26
816,-0.28,4.2
817,-0.28,4.14
818,-0.28,4.08
819,-0.28,4.0
820,-0.28,3.93
821,-0.28,3.85
822,-0.28,3.77
823,-0.28,3.69
824,-0.28,3.61
825,-0.28,3.53
826,-0.28,3.45
827,-0.28,3.38
828,-0.28,3.31
829,-0.28,3.25
830,-0.28,3.19
831,-0.28,3.15
832,-0.28,3.11
833,-0.28,3.09
834,-0.28,3.07
835,-0.28,3.06
836,-0.28,3.07
837,-0.28,3.08
838,-0.28,3.1
839,-0.28,3.13
840,-0.28,3.17
841,-0.28,3.22
842,-0.28,3.27
843,-0.28,3.33
844,-0.28,3.39
845,-0.28,3.46
846,-0.28,3.54
847,-0.28,3.62
848,-0.28,3.7
849,-0.27,3.78
850,-0.27,3.87
851,-0.27,3.95
852,-0.27,4.03
853,-0.27,4.1
854,-0.27,4.17
855,-0.27,4.24
856,-0.26,4.29
857,-0.26,4.33
858,-0.26,4.37
859,-0.26,4.39
860,-0.26,4.4
861,-0.26,4.4
862,-0.26,4.4
863,-0.26,4.38
864,-0.26,4.35
865,-0.26,4.31
866,-0.26,4.26
867,-0.26,4.21
868,-0.26,4.15
869,-0.26,4.09
870,-0.26,4.02
871,-0.26,3.95
872,-0.26,3.88
873,-0.26,3.81
874,-0.26,3.73
875,-0.26,3.66
876,-0.26,3.59
877,-0.26,3.52
878,-0.26,3.45
879,-0.26,3.39
880,-0.26,3.34
881,-0.26,3.29
882,-0.26,3.25
883,-0.26,3.22
884,-0.26,3.2
885,-0.26,3.19
886,-0.26,3.18
887,-0.26,3.19
888,-0.26,3.2
889,-0.26,3.22
890,-0.26,3.25
891,-0.26,3.29
892,-0.26,3.33
893,-0.26,3.38
894,-0.25,3.44
895,-0.25,3.5
896,-0.26,3.56
897,-0.25,3.63
898,-0.25,3.71
899,-0.25,3.79
900,-0.24,3.86
901,-0.25,3.94
902,-0.25,4.02
903,-0.25,4.09
904,-0.24,4.16
905,-0.24,4.23
906,-0.24,4.28
907,-0.24,4.33
908,-0.24,4.37
909,-0.24,4.4
910,-0.24,4.42
911,-0.24,4.43
912,-0.24,4.43
913,-0.24,4.42
914,-0.24,4.4
915,-0.24,4.37
916,-0.24,4.33
917,-0.24,4.29
918,-0.24,4.24
919,-0.24,4.18
920,-0.24,4.12
921,-0.24,4.06
922,-0.24,3.99
923,-0.24,3.93
924,-0.24,3.86
925,-0.24,3.79
926,-0.24,3.72
927,-0.24,3.66
928,-0.24,3.59
929,-0.24,3.53
930,-0.24,3.48
931,-0.24,3.43
932,-0.24,3.39
933,-0.24,3.36
934,-0.24,3.33
935,-0.24,3.31
936,-0.24,3.3
937,-0.24,3.3
938,-0.24,3.3
939,-0.24,3.31
940,-0.24,3.33
941,-0.24,3.36
942,-0.24,3.39
943,-0.24,3.44
944,-0.23,3.48
945,-0.23,3.54
946,-0.23,3.59
947,-0.23,3.66
948,-0.23,3.72
949,-0.23,3.79
950,-0.23,3.87
951,-0.23,3.94
952,-0.22,4.01
953,-0.22,4.08
954,-0.22,4.15
955,-0.22,4.21
956,-0.22,4.27
957,-0.22,4.32
958,-0.22,4.37
959,-0.22,4.4
960,-0.22,4.43
961,-0.22,4.44
962,-0.22,4.45
963,-0.22,4.45
964,-0.22,4.44
965,-0.22,4.42
966,-0.22,4.39
967,-0.22,4.35
968,-0.22,4.31
969,-0.22,4.26
970,-0.22,4.21
971,-0.22,4.15
972,-0.22,4.09
973,-0.22,4.03
974,-0.22,3.97
975,-0.22,3.9
976,-0.22,3.84
977,-0.22,3.78
978,-0.22,3.72
979,-0.22,3.66
980,-0.22,3.61
981,-0.22,3.56
982,-0.22,3.52
983,-0.22,3.48
984,-0.22,3.45
985,-0.22,3.42
986,-0.22,3.41
987,-0.21,3.4
988,-0.21,3.4
989,-0.21,3.41
990,-0.21,3.42
991,-0.22,3.44
992,-0.21,3.47
993,-0.21,3.5
994,-0.21,3.54
995,-0.21,3.59
996,-0.21,3.64
997,-0.21,3.69
998,-0.21,3.75
999,-0.21,3.82
1000,-0.21,3.88
1001,-0.21,3.95
1002,-0.21,4.02
1003,-0.21,4.09
1004,-0.2,4.15
1005,-0.2,4.22
1006,-0.2,4.28
1007,-0.2,4.33
1008,-0.2,4.38
1009,-0.2,4.42
1010,-0.2,4.45
1011,-0.2,4.47
1012,-0.2,4.48
1013,-0.19,4.49
1014,-0.2,4.49
1015,-0.2,4.47
1016,-0.2,4.45
1017,-0.19,4.43
1018,-0.2,4.39
1019,-0.19,4.35
1020,-0.19,4.31
1021,-0.19,4.26
1022,-0.19,4.2
1023,-0.19,4.14
1024,-0.19,4.09
1025,-0.19,4.03
1026,-0.19,3.97
1027,-0.19,3.91
1028,-0.19,3.85
1029,-0.19,3.8
1030,-0.19,3.74
1031,-0.19,3.7
1032,-0.19,3.65
1033,-0.19,3.61
1034,-0.19,3.58
1035,-0.19,3.55
1036,-0.19,3.53
1037,-0.19,3.51
1038,-0.19,3.51
1039,-0.19,3.5
1040,-0.19,3.51
1041,-0.19,3.53
1042,-0.19,3.55
1043,-0.19,3.57
1044,-0.19,3.6
1045,-0.19,3.64
1046,-0.19,3.69
1047,-0.19,3.73
1048,-0.19,3.79
1049,-0.19,3.85
1050,-0.18,3.91
1051,-0.19,3.97
1052,-0.18,4.04
1053,-0.18,4.1
1054,-0.18,4.16
1055,-0.17,4.23
1056,-0.18,4.29
1057,-0.18,4.34
1058,-0.17,4.39
1059,-0.17,4.43
1060,-0.17,4.47
1061,-0.17,4.5
1062,-0.17,4.52
1063,-0.17,4.53
1064,-0.17,4.54
1065,-0.17,4.53
1066,-0.17,4.52
1067,-0.17,4.5
1068,-0.17,4.47
1069,-0.17,4.44
1070,-0.17,4.4
1071,-0.17,4.35
1072,-0.17,4.31
1073,-0.17,4.25
1074,-0.17,4.2
1075,-0.17,4.14
1076,-0.17,4.09
1077,-0.17,4.03
1078,-0.17,3.97
1079,-0.17,3.92
1080,-0.17,3.87
1081,-0.17,3.82
1082,-0.17,3.78
1083,-0.17,3.73
1084,-0.17,3.7
1085,-0.17,3.67
1086,-0.17,3.64
1087,-0.17,3.62
1088,-0.17,3.61
1089,-0.17,3.61
1090,-0.17,3.61
1091,-0.17,3.61
1092,-0.17,3.63
1093,-0.17,3.65
1094,-0.16,3.67
1095,-0.17,3.71
1096,-0.16,3.74
1097,-0.16,3.79
1098,-0.16,3.83
1099,-0.16,3.88
1100,-0.16,3.94
1101,-0.16,4.0
1102,-0.16,4.06
1103,-0.16,4.12
1104,-0.15,4.18
1105,-0.15,4.24
1106,-0.15,4.3
1107,-0.15,4.36
1108,-0.15,4.41
1109,-0.15,4.46
1110,-0.15,4.5
1111,-0.15,4.53
1112,-0.15,4.56
1113,-0.15,4.58
1114,-0.15,4.59
1115,-0.15,4.59
1116,-0.15,4.58
1117,-0.15,4.57
1118,-0.15,4.55
1119,-0.15,4.53
1120,-0.14,4.49
1121,-0.15,4.45
1122,-0.15,4.41
1123,-0.14,4.36
1124,-0.15,4.32
1125,-0.15,4.27
1126,-0.15,4.21
1127,-0.15,4.16
1128,-0.15,4.1
1129,-0.15,4.05
1130,-0.14,4.0
1131,-0.15,3.95
1132,-0.15,3.91
1133,-0.15,3.86
1134,-0.14,3.83
1135,-0.15,3.79
1136,-0.14,3.77
1137,-0.14,3.74
1138,-0.15,3.73
1139,-0.14,3.72
1140,-0.14,3.71
1141,-0.14,3.71
1142,-0.14,3.72
1143,-0.14,3.74
1144,-0.14,3.76
1145,-0.14,3.78
1146,-0.13,3.82
1147,-0.13,3.85
1148,-0.13,3.9
1149,-0.13,3.94
1150,-0.13,3.99
1151,-0.13,4.05
1152,-0.13,4.1
1153,-0.13,4.16
1154,-0.13,4.22
1155,-0.13,4.28
1156,-0.13,4.34
1157,-0.13,4.39
1158,-0.13,4.45
1159,-0.13,4.49
1160,-0.12,4.54
1161,-0.12,4.57
1162,-0.12,4.61
1163,-0.13,4.63
1164,-0.12,4.64
1165,-0.12,4.65
1166,-0.12,4.65
1167,-0.11,4.65
1168,-0.12,4.63
1169,-0.12,4.61
1170,-0.11,4.59
1171,-0.12,4.55
1172,-0.12,4.52
1173,-0.12,4.47
1174,-0.12,4.43
1175,-0.12,4.38
1176,-0.12,4.33
1177,-0.12,4.28
1178,-0.12,4.23
1179,-0.11,4.18
1180,-0.11,4.13
1181,-0.11,4.08
1182,-0.12,4.04
1183,-0.11,4.0
1184,-0.11,3.96
1185,-0.12,3.92
1186,-0.12,3.9
1187,-0.12,3.87
1188,-0.11,3.85
1189,-0.11,3.84
1190,-0.11,3.83
1191,-0.11,3.83
1192,-0.11,3.83
1193,-0.11,3.84
1194,-0.11,3.85
1195,-0.11,3.87
1196,-0.11,3.9
1197,-0.11,3.93
1198,-0.11,3.97
1199,-0.11,4.01
1200,-0.11,4.06
1201,-0.11,4.1
1202,-0.11,4.16
1203,-0.11,4.21
1204,-0.1,4.27
1205,-0.11,4.32
1206,-0.1,4.38
1207,-0.1,4.43
1208,-0.1,4.49
1209,-0.1,4.53
1210,-0.1,4.58
1211,-0.09,4.62
1212,-0.09,4.65
1213,-0.1,4.68
1214,-0.09,4.7
1215,-0.09,4.71
1216,-0.1,4.72
1217,-0.09,4.72
1218,-0.09,4.71
1219,-0.09,4.69
1220,-0.09,4.67
1221,-0.09,4.64
1222,-0.09,4.61
1223,-0.09,4.57
1224,-0.09,4.53
1225,-0.09,4.49
1226,-0.09,4.44
1227,-0.09,4.4
1228,-0.09,4.35
1229,-0.09,4.3
1230,-0.09,4.25
1231,-0.09,4.21
1232,-0.09,4.16
1233,-0.09,4.12
1234,-0.09,4.08
1235,-0.09,4.05
1236,-0.09,4.02
1237,-0.09,3.99
1238,-0.09,3.97
1239,-0.09,3.95
1240,-0.09,3.94
1241,-0.09,3.93
1242,-0.09,3.93
1243,-0.09,3.94
1244,-0.09,3.95
1245,-0.08,3.97
1246,-0.09,3.99
