Sample,Pose,Courant
1269,3.8,-0.0
1270,3.8,-0.0
1271,3.8,0.0
1272,3.8,-0.0
1273,3.8,-0.0
1274,3.8,-0.0
1275,3.8,0.0
1276,3.8,-0.0
1277,3.8,-0.0
1278,3.81,0.0
1279,3.81,0.0
1280,3.81,0.0
1281,3.82,0.0
1282,3.82,0.0
1283,3.82,0.0
1284,3.83,0.0
1285,3.83,0.01
1286,3.83,0.0
1287,3.84,0.01
1288,3.84,0.01
1289,3.85,0.01
1290,3.85,0.01
1291,3.85,0.01
1292,3.86,0.01
1293,3.86,0.01
1294,3.86,0.01
1295,3.86,0.01
1296,3.87,0.01
1297,3.87,0.01
1298,3.87,0.01
1299,3.87,0.01
1300,3.87,0.01
1301,3.87,0.02
1302,3.87,0.01
1303,3.87,0.02
1304,3.87,0.02
1305,3.87,0.02
1306,3.87,0.02
1307,3.87,0.02
1308,3.87,0.02
1309,3.87,0.02
1310,3.87,0.02
1311,3.87,0.02
1312,3.87,0.02
1313,3.86,0.02
1314,3.86,0.02
1315,3.86,0.02
1316,3.86,0.02
1317,3.86,0.02
1318,3.86,0.02
1319,3.86,0.02
1320,3.86,0.02
1321,3.86,0.02
1322,3.86,0.02
1323,3.86,0.02
1324,3.86,0.02
1325,3.86,0.02
1326,3.86,0.02
1327,3.86,0.02
1328,3.86,0.02
1329,3.86,0.02
1330,3.87,0.02
1331,3.87,0.02
1332,3.87,0.03
1333,3.87,0.03
1334,3.88,0.03
1335,3.88,0.03
1336,3.88,0.03
1337,3.89,0.03
1338,3.89,0.03
1339,3.89,0.03
1340,3.9,0.03
1341,3.9,0.03
1342,3.9,0.03
1343,3.91,0.03
1344,3.91,0.03
1345,3.91,0.03
1346,3.92,0.03
1347,3.92,0.03
1348,3.92,0.03
1349,3.92,0.03
1350,3.93,0.04
1351,3.93,0.04
1352,3.93,0.04
1353,3.93,0.04
1354,3.93,0.04
1355,3.93,0.04
1356,3.93,0.04
1357,3.93,0.04
1358,3.93,0.04
1359,3.93,0.04
1360,3.93,0.04
1361,3.93,0.04
1362,3.93,0.04
1363,3.93,0.04
1364,3.93,0.04
1365,3.92,0.04
1366,3.92,0.04
1367,3.92,0.04
1368,3.92,0.04
1369,3.92,0.04
1370,3.92,0.04
1371,3.92,0.04
1372,3.92,0.04
1373,3.92,0.04
1374,3.92,0.04
1375,3.92,0.04
1376,3.92,0.04
1377,3.92,0.04
1378,3.92,0.04
1379,3.92,0.05
1380,3.92,0.04
1381,3.92,0.05
1382,3.93,0.05
1383,3.93,0.04
1384,3.93,0.05
1385,3.93,0.05
1386,3.94,0.05
1387,3.94,0.05
1388,3.94,0.05
1389,3.95,0.05
1390,3.95,0.05
1391,3.95,0.05
1392,3.96,0.06
1393,3.96,0.05
1394,3.96,0.06
1395,3.97,0.06
1396,3.97,0.06
1397,3.97,0.06
1398,3.97,0.06
1399,3.98,0.06
1400,3.98,0.06
1401,3.98,0.06
1402,3.98,0.06
1403,3.99,0.06
1404,3.99,0.06
1405,3.99,0.06
1406,3.99,0.06
1407,3.99,0.06
1408,3.99,0.06
1409,3.99,0.06
1410,3.99,0.06
1411,3.99,0.06
1412,3.99,0.06
1413,3.99,0.06
1414,3.99,0.06
1415,3.99,0.06
1416,3.99,0.06
1417,3.99,0.06
1418,3.99,0.06
1419,3.98,0.06
1420,3.98,0.07
1421,3.98,0.06
1422,3.98,0.06
1423,3.98,0.07
1424,3.98,0.06
1425,3.98,0.06
1426,3.98,0.06
1427,3.98,0.07
1428,3.98,0.06
1429,3.98,0.06
1430,3.98,0.07
1431,3.99,0.07
1432,3.99,0.07
1433,3.99,0.07
1434,3.99,0.07
1435,3.99,0.07
1436,3.99,0.07
1437,4.0,0.07
1438,4.0,0.07
1439,4.0,0.07
1440,4.01,0.07
1441,4.01,0.07
1442,4.01,0.07
1443,4.01,0.07
1444,4.02,0.07
1445,4.02,0.07
1446,4.02,0.07
1447,4.03,0.07
1448,4.03,0.07
1449,4.03,0.07
1450,4.04,0.08
1451,4.04,0.08
1452,4.04,0.07
1453,4.04,0.07
1454,4.04,0.08
1455,4.05,0.07
1456,4.05,0.08
1457,4.05,0.08
1458,4.05,0.08
1459,4.05,0.08
1460,4.05,0.08
1461,4.05,0.08
1462,4.05,0.08
1463,4.05,0.08
1464,4.05,0.08
1465,4.05,0.08
1466,4.05,0.09
1467,4.05,0.08
1468,4.05,0.09
1469,4.05,0.08
1470,4.05,0.08
1471,4.05,0.09
1472,4.05,0.08
1473,4.05,0.09
1474,4.05,0.09
1475,4.05,0.09
1476,4.05,0.09
1477,4.04,0.09
1478,4.05,0.09
1479,4.05,0.09
1480,4.05,0.09
1481,4.05,0.09
1482,4.05,0.09
1483,4.05,0.09
1484,4.05,0.09
1485,4.05,0.09
1486,4.05,0.09
1487,4.05,0.09
1488,4.06,0.09
1489,4.06,0.09
1490,4.06,0.09
1491,4.06,0.09
1492,4.07,0.09
1493,4.07,0.09
1494,4.07,0.09
1495,4.08,0.09
1496,4.08,0.09
1497,4.08,0.1
1498,4.08,0.1
1499,4.09,0.09
1500,4.09,0.1
1501,4.09,0.1
1502,4.09,0.1
1503,4.1,0.11
1504,4.1,0.1
1505,4.1,0.1
1506,4.1,0.11
1507,4.11,0.1
1508,4.11,0.11
1509,4.11,0.11
1510,4.11,0.11
1511,4.11,0.11
1512,4.11,0.11
1513,4.11,0.11
1514,4.11,0.11
1515,4.11,0.11
1516,4.11,0.11
1517,4.11,0.11
1518,4.11,0.11
1519,4.11,0.11
1520,4.11,0.11
1521,4.11,0.11
1522,4.11,0.11
1523,4.11,0.11
1524,4.11,0.11
1525,4.11,0.11
1526,4.11,0.11
1527,4.11,0.11
1528,4.11,0.11
1529,4.11,0.11
1530,4.11,0.11
1531,4.11,0.11
1532,4.11,0.11
1533,4.11,0.11
1534,4.11,0.11
1535,4.11,0.11
1536,4.11,0.11
1537,4.11,0.11
1538,4.12,0.11
1539,4.12,0.11
1540,4.12,0.12
1541,4.12,0.12
1542,4.12,0.12
1543,4.12,0.12
1544,4.13,0.11
1545,4.13,0.12
1546,4.13,0.12
1547,4.14,0.12
1548,4.14,0.12
1549,4.14,0.12
1550,4.14,0.12
1551,4.15,0.12
1552,4.15,0.12
1553,4.15,0.13
1554,4.15,0.13
1555,4.16,0.13
1556,4.16,0.13
1557,4.16,0.13
1558,4.16,0.13
1559,4.17,0.13
1560,4.17,0.13
1561,4.17,0.13
1562,4.17,0.13
1563,4.17,0.13
1564,4.17,0.13
1565,4.17,0.13
1566,4.17,0.13
1567,4.17,0.13
1568,4.17,0.13
1569,4.17,0.13
1570,4.17,0.13
1571,4.17,0.13
1572,4.17,0.13
1573,4.17,0.13
1574,4.17,0.13
1575,4.17,0.13
1576,4.17,0.13
1577,4.17,0.13
1578,4.17,0.13
1579,4.17,0.14
1580,4.17,0.14
1581,4.17,0.13
1582,4.17,0.14
1583,4.17,0.13
1584,4.17,0.14
1585,4.18,0.14
1586,4.18,0.13
1587,4.18,0.14
1588,4.18,0.13
1589,4.18,0.14
1590,4.18,0.14
1591,4.18,0.14
1592,4.18,0.14
1593,4.19,0.14
1594,4.19,0.14
1595,4.19,0.14
1596,4.19,0.14
1597,4.19,0.14
1598,4.2,0.15
1599,4.2,0.14
1600,4.2,0.15
1601,4.2,0.15
1602,4.21,0.15
1603,4.21,0.15
1604,4.21,0.15
1605,4.21,0.15
1606,4.22,0.15
1607,4.22,0.15
1608,4.22,0.15
1609,4.22,0.15
1610,4.23,0.15
1611,4.23,0.15
1612,4.23,0.15
1613,4.23,0.15
1614,4.23,0.15
1615,4.23,0.15
1616,4.23,0.15
1617,4.23,0.15
1618,4.24,0.16
1619,4.24,0.15
1620,4.24,0.15
1621,4.24,0.16
1622,4.24,0.16
1623,4.24,0.15
1624,4.24,0.15
1625,4.24,0.16
1626,4.24,0.16
1627,4.24,0.16
1628,4.24,0.16
1629,4.24,0.16
1630,4.24,0.16
1631,4.24,0.17
1632,4.24,0.17
1633,4.24,0.16
1634,4.24,0.17
1635,4.24,0.17
1636,4.24,0.17
1637,4.23,0.17
1638,4.23,0.17
1639,4.22,0.17
1640,4.21,0.17
1641,4.2,0.17
1642,4.19,0.18
1643,4.18,0.18
1644,4.16,0.17
1645,4.15,0.18
1646,4.13,0.18
1647,4.11,0.18
1648,4.09,0.18
1649,4.06,0.18
1650,4.04,0.18
1651,4.01,0.18
1652,3.98,0.18
1653,3.96,0.18
1654,3.93,0.18
1655,3.9,0.18
1656,3.87,0.18
1657,3.84,0.17
1658,3.82,0.18
1659,3.79,0.18
1660,3.76,0.18
1661,3.73,0.18
1662,3.71,0.18
1663,3.69,0.18
1664,3.67,0.18
1665,3.65,0.18
1666,3.63,0.19
1667,3.62,0.18
1668,3.6,0.18
1669,3.59,0.18
1670,3.58,0.19
1671,3.58,0.19
1672,3.57,0.19
1673,3.57,0.19
1674,3.57,0.19
1675,3.58,0.19
1676,3.58,0.19
1677,3.59,0.19
1678,3.6,0.19
1679,3.61,0.19
1680,3.62,0.2
1681,3.63,0.19
1682,3.65,0.2
1683,3.66,0.2
1684,3.68,0.2
1685,3.7,0.2
1686,3.72,0.2
1687,3.73,0.21
1688,3.75,0.21
1689,3.77,0.21
1690,3.78,0.21
1691,3.8,0.21
1692,3.82,0.21
1693,3.83,0.21
1694,3.85,0.21
1695,3.86,0.21
1696,3.88,0.21
1697,3.89,0.21
1698,3.9,0.22
1699,3.91,0.22
1700,3.92,0.22
1701,3.93,0.22
1702,3.94,0.22
1703,3.94,0.22
1704,3.95,0.21
1705,3.95,0.22
1706,3.95,0.22
1707,3.95,0.22
1708,3.95,0.22
1709,3.95,0.22
1710,3.95,0.22
1711,3.94,0.22
1712,3.94,0.22
1713,3.93,0.22
1714,3.92,0.22
1715,3.91,0.22
1716,3.91,0.22
1717,3.9,0.22
1718,3.89,0.22
1719,3.88,0.22
1720,3.88,0.22
1721,3.87,0.22
1722,3.87,0.21
1723,3.87,0.21
1724,3.87,0.22
1725,3.87,0.22
1726,3.87,0.21
1727,3.87,0.22
1728,3.88,0.22
1729,3.88,0.22
1730,3.89,0.22
1731,3.91,0.22
1732,3.92,0.22
1733,3.93,0.22
1734,3.95,0.22
1735,3.97,0.22
1736,3.99,0.22
1737,4.01,0.22
1738,4.03,0.22
1739,4.05,0.22
1740,4.07,0.22
1741,4.09,0.22
1742,4.12,0.23
1743,4.14,0.22
1744,4.16,0.22
1745,4.19,0.23
1746,4.21,0.23
1747,4.23,0.24
1748,4.25,0.24
1749,4.27,0.24
1750,4.28,0.24
1751,4.3,0.24
1752,4.31,0.24
1753,4.32,0.24
1754,4.33,0.24
1755,4.34,0.24
1756,4.35,0.24
1757,4.35,0.24
1758,4.35,0.24
1759,4.35,0.24
1760,4.35,0.24
1761,4.35,0.24
1762,4.34,0.24
1763,4.34,0.24
1764,4.33,0.24
1765,4.32,0.24
1766,4.31,0.24
1767,4.3,0.24
1768,4.29,0.24
1769,4.28,0.24
1770,4.27,0.24
1771,4.26,0.23
1772,4.25,0.24
1773,4.24,0.24
1774,4.23,0.24
1775,4.22,0.24
1776,4.22,0.24
1777,4.21,0.24
1778,4.21,0.24
1779,4.21,0.24
1780,4.21,0.24
1781,4.21,0.24
1782,4.21,0.24
1783,4.22,0.24
1784,4.23,0.24
1785,4.24,0.24
1786,4.25,0.24
1787,4.26,0.24
1788,4.27,0.24
1789,4.29,0.24
1790,4.3,0.24
1791,4.32,0.25
1792,4.33,0.25
1793,4.35,0.26
1794,4.37,0.25
1795,4.38,0.26
1796,4.4,0.26
1797,4.41,0.26
1798,4.42,0.26
1799,4.43,0.26
1800,4.43,0.26
1801,4.44,0.26
1802,4.44,0.27
1803,4.44,0.26
1804,4.44,0.26
1805,4.43,0.26
1806,4.42,0.27
1807,4.41,0.26
1808,4.4,0.26
1809,4.38,0.26
1810,4.36,0.26
1811,4.34,0.26
1812,4.32,0.26
1813,4.3,0.26
1814,4.27,0.26
1815,4.25,0.26
1816,4.22,0.26
1817,4.19,0.26
1818,4.17,0.26
1819,4.14,0.26
1820,4.12,0.26
1821,4.09,0.26
1822,4.07,0.26
1823,4.05,0.26
1824,4.03,0.26
1825,4.02,0.26
1826,4.01,0.26
1827,3.99,0.26
1828,3.99,0.26
1829,3.98,0.26
1830,3.98,0.26
1831,3.98,0.26
1832,3.98,0.27
1833,3.98,0.27
1834,3.99,0.27
1835,4.0,0.27
1836,4.01,0.27
1837,4.02,0.28
1838,4.03,0.28
1839,4.05,0.28
1840,4.06,0.28
1841,4.07,0.28
1842,4.09,0.28
1843,4.1,0.29
1844,4.11,0.28
1845,4.13,0.29
1846,4.14,0.29
1847,4.15,0.29
1848,4.16,0.29
1849,4.17,0.29
1850,4.17,0.29
1851,4.18,0.29
1852,4.19,0.29
1853,4.2,0.28
1854,4.21,0.28
1855,4.22,0.29
1856,4.23,0.29
1857,4.24,0.29
1858,4.25,0.29
1859,4.26,0.28
1860,4.27,0.28
1861,4.28,0.28
1862,4.29,0.28
1863,4.3,0.28
1864,4.32,0.28
1865,4.33,0.29
1866,4.35,0.28
1867,4.37,0.28
1868,4.39,0.28
1869,4.42,0.28
1870,4.44,0.28
1871,4.47,0.28
1872,4.51,0.28
1873,4.54,0.28
1874,4.58,0.28
1875,4.62,0.28
1876,4.66,0.28
1877,4.7,0.28
1878,4.74,0.28
1879,4.79,0.28
1880,4.83,0.29
1881,4.88,0.29
1882,4.92,0.29
1883,4.96,0.3
1884,5.01,0.29
1885,5.05,0.3
1886,5.09,0.3
1887,5.13,0.3
1888,5.17,0.3
1889,5.2,0.3
1890,5.23,0.3
1891,5.26,0.3
1892,5.29,0.3
1893,5.31,0.3
1894,5.33,0.3
1895,5.35,0.3
1896,5.36,0.3
1897,5.37,0.3
1898,5.38,0.3
1899,5.38,0.3
1900,5.39,0.3
1901,5.39,0.3
1902,5.38,0.3
1903,5.38,0.3
1904,5.37,0.29
1905,5.37,0.29
1906,5.36,0.29
1907,5.36,0.29
1908,5.35,0.28
1909,5.35,0.28
1910,5.34,0.28
1911,5.34,0.28
1912,5.34,0.28
1913,5.34,0.28
1914,5.34,0.28
1915,5.35,0.28
1916,5.35,0.28
1917,5.37,0.28
1918,5.38,0.28
1919,5.39,0.28
1920,5.41,0.28
1921,5.43,0.28
1922,5.45,0.28
1923,5.47,0.28
1924,5.5,0.28
1925,5.53,0.28
1926,5.55,0.28
1927,5.58,0.28
1928,5.61,0.29
1929,5.64,0.29
1930,5.67,0.3
1931,5.69,0.3
1932,5.72,0.3
1933,5.75,0.3
1934,5.77,0.3
1935,5.79,0.3
1936,5.81,0.3
1937,5.83,0.3
1938,5.84,0.3
1939,5.85,0.31
1940,5.86,0.3
1941,5.87,0.3
1942,5.88,0.3
1943,5.88,0.31
1944,5.88,0.3
1945,5.87,0.3
1946,5.87,0.3
1947,5.86,0.3
1948,5.85,0.3
1949,5.84,0.3
1950,5.83,0.3
1951,5.82,0.3
1952,5.8,0.3
1953,5.79,0.3
1954,5.78,0.29
1955,5.77,0.29
1956,5.76,0.29
1957,5.75,0.29
1958,5.74,0.28
1959,5.74,0.28
1960,5.73,0.28
1961,5.73,0.28
1962,5.73,0.28
1963,5.74,0.28
1964,5.75,0.28
1965,5.75,0.28
1966,5.76,0.28
1967,5.78,0.28
1968,5.79,0.29
1969,5.81,0.28
1970,5.83,0.29
1971,5.84,0.29
1972,5.86,0.29
1973,5.88,0.3
1974,5.91,0.3
1975,5.93,0.3
1976,5.95,0.3
1977,5.97,0.3
1978,5.99,0.3
1979,6.0,0.3
1980,6.02,0.3
1981,6.04,0.3
1982,6.05,0.3
1983,6.06,0.3
1984,6.07,0.31
1985,6.08,0.31
1986,6.08,0.31
1987,6.08,0.31
1988,6.08,0.31
1989,6.08,0.31
1990,6.08,0.31
1991,6.07,0.31
1992,6.06,0.31
1993,6.05,0.31
1994,6.04,0.3
1995,6.03,0.3
1996,6.02,0.3
1997,6.0,0.3
1998,5.99,0.3
1999,5.97,0.3
2000,5.96,0.3
2001,5.95,0.3
2002,5.94,0.3
2003,5.93,0.3
2004,5.92,0.3
2005,5.91,0.3
2006,5.91,0.3
2007,5.91,0.3
2008,5.91,0.3
2009,5.91,0.3
2010,5.91,0.3
2011,5.92,0.3
2012,5.92,0.3
2013,5.93,0.3
2014,5.95,0.3
2015,5.96,0.3
2016,5.97,0.3
2017,5.99,0.3
2018,6.0,0.3
2019,6.02,0.3
2020,6.04,0.3
2021,6.06,0.3
2022,6.07,0.3
2023,6.09,0.31
2024,6.1,0.31
2025,6.12,0.32
2026,6.13,0.32
2027,6.14,0.32
2028,6.15,0.32
2029,6.16,0.32
2030,6.17,0.32
2031,6.17,0.32
2032,6.18,0.32
2033,6.18,0.32
2034,6.18,0.32
2035,6.17,0.32
2036,6.17,0.32
2037,6.16,0.32
2038,6.15,0.32
2039,6.14,0.32
2040,6.13,0.32
2041,6.12,0.32
2042,6.1,0.32
2043,6.09,0.32
2044,6.08,0.31
2045,6.07,0.31
2046,6.05,0.31
2047,6.04,0.3
2048,6.03,0.31
2049,6.02,0.31
2050,6.01,0.3
2051,6.01,0.31
2052,6.0,0.3
2053,6.0,0.3
2054,6.0,0.3
2055,6.0,0.3
2056,6.0,0.3
2057,6.01,0.3
2058,6.01,0.31
2059,6.02,0.31
2060,6.03,0.31
2061,6.04,0.31
2062,6.05,0.32
2063,6.07,0.32
2064,6.08,0.31
2065,6.1,0.32
2066,6.11,0.32
2067,6.12,0.32
2068,6.14,0.32
2069,6.15,0.32
2070,6.17,0.32
2071,6.18,0.32
2072,6.19,0.32
2073,6.2,0.33
2074,6.21,0.33
2075,6.21,0.33
2076,6.22,0.33
2077,6.22,0.33
2078,6.22,0.33
2079,6.22,0.32
2080,6.22,0.33
2081,6.22,0.32
2082,6.21,0.33
2083,6.21,0.33
2084,6.2,0.33
2085,6.19,0.33
2086,6.18,0.32
2087,6.17,0.32
2088,6.15,0.32
2089,6.14,0.32
2090,6.13,0.32
2091,6.12,0.32
2092,6.11,0.32
2093,6.1,0.32
2094,6.09,0.32
2095,6.08,0.32
2096,6.07,0.32
2097,6.07,0.32
2098,6.06,0.32
2099,6.06,0.32
2100,6.06,0.32
2101,6.06,0.32
2102,6.06,0.32
2103,6.07,0.32
2104,6.07,0.32
2105,6.08,0.32
2106,6.09,0.32
2107,6.1,0.32
2108,6.11,0.32
2109,6.12,0.32
2110,6.13,0.32
2111,6.14,0.32
2112,6.16,0.33
2113,6.17,0.33
2114,6.18,0.33
2115,6.19,0.33
2116,6.2,0.33
2117,6.22,0.33
2118,6.23,0.33
2119,6.23,0.34
2120,6.24,0.34
2121,6.25,0.34
2122,6.25,0.34
2123,6.25,0.34
2124,6.25,0.34
2125,6.25,0.34
2126,6.25,0.34
2127,6.25,0.34
2128,6.24,0.34
2129,6.24,0.34
2130,6.23,0.34
2131,6.22,0.33
2132,6.21,0.33
2133,6.2,0.33
2134,6.19,0.33
2135,6.18,0.33
2136,6.17,0.33
2137,6.16,0.33
2138,6.15,0.33
2139,6.14,0.33
2140,6.13,0.33
2141,6.12,0.33
2142,6.11,0.33
2143,6.11,0.33
2144,6.11,0.33
2145,6.1,0.32
2146,6.1,0.32
2147,6.1,0.32
2148,6.1,0.32
2149,6.11,0.33
2150,6.11,0.32
2151,6.12,0.32
2152,6.13,0.33
2153,6.14,0.33
2154,6.15,0.33
2155,6.16,0.34
2156,6.17,0.33
2157,6.18,0.34
2158,6.19,0.34
2159,6.2,0.34
2160,6.21,0.34
2161,6.22,0.34
2162,6.23,0.34
2163,6.24,0.34
2164,6.25,0.34
2165,6.26,0.34
2166,6.26,0.34
2167,6.27,0.34
2168,6.27,0.34
2169,6.28,0.34
2170,6.28,0.35
2171,6.28,0.35
2172,6.27,0.35
2173,6.27,0.35
2174,6.26,0.35
2175,6.26,0.34
2176,6.25,0.34
2177,6.24,0.35
2178,6.24,0.35
2179,6.23,0.34
2180,6.22,0.34
2181,6.21,0.34
2182,6.2,0.34
2183,6.19,0.34
2184,6.18,0.34
2185,6.17,0.34
2186,6.16,0.34
2187,6.16,0.34
2188,6.15,0.34
2189,6.15,0.34
2190,6.14,0.34
2191,6.14,0.34
2192,6.14,0.34
2193,6.14,0.34
2194,6.14,0.34
2195,6.15,0.34
2196,6.15,0.34
2197,6.16,0.34
2198,6.16,0.34
2199,6.17,0.34
2200,6.18,0.34
2201,6.19,0.34
2202,6.2,0.34
2203,6.21,0.34
2204,6.22,0.35
2205,6.23,0.35
2206,6.24,0.35
2207,6.25,0.35
2208,6.25,0.35
2209,6.26,0.35
2210,6.27,0.35
2211,6.28,0.35
2212,6.28,0.35
2213,6.29,0.35
2214,6.29,0.36
2215,6.29,0.36
2216,6.29,0.35
2217,6.29,0.35
2218,6.29,0.35
2219,6.29,0.35
2220,6.28,0.36
2221,6.28,0.35
2222,6.27,0.35
2223,6.26,0.35
2224,6.25,0.35
2225,6.25,0.35
2226,6.24,0.35
2227,6.23,0.34
2228,6.22,0.35
2229,6.21,0.35
2230,6.2,0.35
2231,6.2,0.34
2232,6.19,0.34
2233,6.18,0.35
2234,6.18,0.34
2235,6.18,0.35
2236,6.17,0.34
2237,6.17,0.34
2238,6.17,0.35
2239,6.17,0.34
2240,6.17,0.34
2241,6.18,0.34
2242,6.18,0.34
2243,6.18,0.35
2244,6.19,0.34
2245,6.2,0.34
2246,6.2,0.34
2247,6.21,0.35
2248,6.22,0.35
2249,6.23,0.36
2250,6.24,0.35
2251,6.25,0.35
2252,6.26,0.35
2253,6.26,0.35
2254,6.27,0.36
2255,6.28,0.36
2256,6.29,0.36
2257,6.29,0.36
2258,6.3,0.36
2259,6.3,0.36
2260,6.3,0.36
2261,6.3,0.36
2262,6.3,0.36
2263,6.3,0.36
2264,6.3,0.36
2265,6.3,0.36
2266,6.29,0.36
2267,6.29,0.36
2268,6.28,0.36
2269,6.28,0.36
2270,6.27,0.36
2271,6.26,0.36
2272,6.26,0.36
2273,6.25,0.35
2274,6.24,0.36
2275,6.23,0.36
2276,6.22,0.35
2277,6.22,0.35
2278,6.21,0.36
2279,6.21,0.36
2280,6.2,0.35
2281,6.2,0.35
2282,6.2,0.35
2283,6.19,0.35
2284,6.19,0.36
2285,6.19,0.36
2286,6.2,0.35
2287,6.2,0.35
2288,6.2,0.36
2289,6.21,0.35
2290,6.21,0.36
2291,6.22,0.36
2292,6.23,0.36
2293,6.23,0.36
2294,6.24,0.36
2295,6.25,0.36
2296,6.26,0.36
2297,6.27,0.36
2298,6.27,0.36
2299,6.28,0.36
2300,6.29,0.36
2301,6.3,0.36
2302,6.3,0.37
2303,6.31,0.37
2304,6.31,0.37
2305,6.31,0.37
2306,6.32,0.37
2307,6.32,0.37
2308,6.32,0.37
2309,6.32,0.37
2310,6.32,0.37
2311,6.31,0.37
2312,6.31,0.37
2313,6.3,0.37
2314,6.3,0.37
2315,6.29,0.37
2316,6.29,0.36
2317,6.28,0.37
2318,6.27,0.37
2319,6.27,0.37
2320,6.26,0.36
2321,6.25,0.36
2322,6.25,0.36
2323,6.24,0.36
2324,6.24,0.36
2325,6.23,0.36
2326,6.23,0.36
2327,6.23,0.36
2328,6.22,0.36
2329,6.22,0.36
2330,6.22,0.36
2331,6.22,0.36
2332,6.22,0.36
2333,6.23,0.36
2334,6.23,0.36
2335,6.23,0.36
2336,6.24,0.36
2337,6.24,0.36
2338,6.25,0.37
2339,6.26,0.37
2340,6.27,0.37
2341,6.28,0.37
2342,6.28,0.37
2343,6.29,0.37
2344,6.3,0.37
2345,6.3,0.37
2346,6.31,0.37
2347,6.32,0.37
2348,6.32,0.37
2349,6.32,0.37
2350,6.33,0.37
2351,6.33,0.37
2352,6.33,0.37
2353,6.33,0.37
2354,6.33,0.37
2355,6.33,0.37
2356,6.33,0.37
2357,6.32,0.37
2358,6.32,0.37
2359,6.31,0.37
2360,6.31,0.37
2361,6.3,0.37
2362,6.3,0.37
2363,6.29,0.37
2364,6.29,0.37
2365,6.28,0.37
2366,6.27,0.37
2367,6.27,0.37
2368,6.26,0.37
2369,6.26,0.37
2370,6.25,0.37
2371,6.25,0.37
2372,6.25,0.37
2373,6.25,0.37
2374,6.25,0.37
2375,6.25,0.37
2376,6.25,0.37
2377,6.25,0.37
2378,6.25,0.37
2379,6.25,0.37
2380,6.26,0.37
2381,6.26,0.37
2382,6.27,0.37
2383,6.27,0.37
2384,6.28,0.37
2385,6.28,0.37
2386,6.29,0.37
2387,6.3,0.37
2388,6.3,0.37
2389,6.31,0.37
2390,6.31,0.37
2391,6.32,0.37
2392,6.32,0.37
2393,6.33,0.38
2394,6.33,0.37
2395,6.34,0.37
2396,6.34,0.38
2397,6.34,0.38
2398,6.34,0.37
2399,6.34,0.38
2400,6.34,0.37
2401,6.34,0.38
2402,6.34,0.38
2403,6.33,0.38
2404,6.33,0.37
2405,6.33,0.37
2406,6.32,0.37
2407,6.32,0.38
2408,6.31,0.37
2409,6.31,0.37
2410,6.3,0.37
2411,6.3,0.37
2412,6.29,0.37
2413,6.29,0.37
2414,6.28,0.37
2415,6.28,0.37
2416,6.27,0.37
2417,6.27,0.37
2418,6.27,0.37
2419,6.27,0.37
2420,6.27,0.37
2421,6.27,0.37
2422,6.27,0.37
2423,6.27,0.37
2424,6.27,0.37
2425,6.27,0.37
2426,6.28,0.37
2427,6.28,0.37
2428,6.28,0.37
2429,6.29,0.37
2430,6.29,0.37
2431,6.3,0.38
2432,6.3,0.38
2433,6.31,0.37
2434,6.31,0.38
2435,6.32,0.38
2436,6.33,0.38
2437,6.33,0.38
2438,6.33,0.38
2439,6.34,0.38
2440,6.34,0.38
2441,6.35,0.38
2442,6.35,0.38
2443,6.35,0.38
2444,6.35,0.39
2445,6.35,0.38
2446,6.35,0.38
2447,6.35,0.39
2448,6.35,0.38
2449,6.34,0.39
2450,6.34,0.38
2451,6.34,0.39
2452,6.33,0.38
2453,6.33,0.38
2454,6.33,0.39
2455,6.32,0.38
2456,6.32,0.38
2457,6.31,0.38
2458,6.31,0.37
2459,6.3,0.38
2460,6.3,0.38
2461,6.3,0.38
2462,6.29,0.38
2463,6.29,0.38
2464,6.29,0.37
2465,6.29,0.37
2466,6.29,0.37
2467,6.29,0.38
2468,6.29,0.37
2469,6.29,0.38
2470,6.29,0.37
2471,6.29,0.37
2472,6.3,0.37
2473,6.3,0.37
2474,6.3,0.38
2475,6.31,0.38
2476,6.31,0.37
2477,6.32,0.38
2478,6.32,0.37
2479,6.33,0.38
2480,6.33,0.38
2481,6.34,0.38
2482,6.34,0.38
2483,6.34,0.38
2484,6.35,0.38
2485,6.35,0.38
2486,6.35,0.38
2487,6.35,0.38
2488,6.36,0.38
2489,6.36,0.38
2490,6.36,0.38
2491,6.36,0.39
2492,6.36,0.38
2493,6.35,0.38
2494,6.35,0.39
2495,6.35,0.38
2496,6.35,0.38
2497,6.34,0.38
2498,6.34,0.38
2499,6.34,0.38
2500,6.33,0.38
2501,6.33,0.39
2502,6.32,0.38
2503,6.32,0.38
2504,6.32,0.38
2505,6.31,0.38
2506,6.31,0.38
2507,6.31,0.38
2508,6.3,0.38
2509,6.3,0.39
2510,6.3,0.38
2511,6.3,0.38
2512,6.3,0.38
2513,6.3,0.38
2514,6.3,0.38
2515,6.3,0.39
2516,6.3,0.38
2517,6.3,0.38
2518,6.31,0.38
2519,6.31,0.38
2520,6.31,0.38
2521,6.32,0.39
2522,6.32,0.38
2523,6.33,0.39
2524,6.33,0.39
2525,6.34,0.39
2526,6.34,0.39
2527,6.34,0.39
2528,6.35,0.39
2529,6.35,0.39
2530,6.35,0.39
2531,6.36,0.39
2532,6.36,0.39
2533,6.36,0.39
2534,6.36,0.39
2535,6.36,0.39
2536,6.36,0.39
2537,6.36,0.39
2538,6.36,0.39
2539,6.36,0.39
