Sample,Courant,Pose
839,-0.04,5.36
840,-0.04,5.36
841,-0.04,5.36
842,-0.04,5.36
843,-0.04,5.36
844,-0.04,5.36
845,-0.04,5.36
846,-0.04,5.36
847,-0.04,5.36
848,-0.04,5.36
849,-0.04,5.36
850,-0.04,5.36
851,-0.04,5.36
852,-0.04,5.36
853,-0.04,5.36
854,-0.04,5.36
855,-0.04,5.36
856,-0.04,5.36
857,-0.04,5.36
858,-0.04,5.36
859,-0.04,5.36
860,-0.04,5.36
861,-0.04,5.36
862,-0.04,5.36
863,-0.04,5.36
864,-0.04,5.36
865,-0.04,5.36
866,-0.04,5.36
867,-0.04,5.37
868,-0.04,5.37
869,-0.04,5.37
870,-0.04,5.37
871,-0.04,5.37
872,-0.04,5.37
873,-0.04,5.37
874,-0.04,5.36
875,-0.04,5.36
876,-0.04,5.36
877,-0.04,5.36
878,-0.04,5.36
879,-0.04,5.36
880,-0.04,5.36
881,-0.04,5.36
882,-0.04,5.36
883,-0.04,5.36
884,-0.04,5.36
885,-0.04,5.36
886,-0.04,5.36
887,-0.04,5.36
888,-0.04,5.36
889,-0.04,5.36
890,-0.04,5.36
891,-0.04,5.36
892,-0.04,5.36
893,-0.04,5.36
894,-0.04,5.36
895,-0.04,5.36
896,-0.04,5.36
897,-0.04,5.36
898,-0.04,5.36
899,-0.04,5.36
900,-0.04,5.36
901,-0.04,5.36
902,-0.04,5.36
903,-0.04,5.36
904,-0.04,5.36
905,-0.04,5.36
906,-0.04,5.36
907,-0.04,5.36
908,-0.04,5.36
909,-0.04,5.36
910,-0.04,5.36
911,-0.04,5.36
912,-0.04,5.36
913,-0.04,5.36
914,-0.04,5.36
915,-0.04,5.36
916,-0.04,5.36
917,-0.04,5.36
918,-0.04,5.36
919,-0.04,5.36
920,-0.04,5.36
921,-0.04,5.36
922,-0.04,5.36
923,-0.04,5.36
924,-0.04,5.36
925,-0.04,5.36
926,-0.04,5.36
927,-0.04,5.36
928,-0.04,5.36
929,-0.04,5.36
930,-0.04,5.36
931,-0.04,5.36
932,-0.04,5.36
933,-0.04,5.36
934,-0.04,5.36
935,-0.04,5.36
936,-0.04,5.36
937,-0.04,5.36
938,-0.04,5.36
939,-0.04,5.36
940,-0.04,5.36
941,-0.04,5.36
942,-0.04,5.36
943,-0.04,5.36
944,-0.04,5.36
945,-0.04,5.36
946,-0.04,5.36
947,-0.04,5.36
948,-0.04,5.36
949,-0.04,5.36
950,-0.04,5.36
951,-0.04,5.36
952,-0.04,5.36
953,-0.04,5.36
954,-0.04,5.36
955,-0.04,5.36
956,-0.04,5.36
957,-0.04,5.36
958,-0.04,5.36
959,-0.04,5.36
960,-0.04,5.36
961,-0.04,5.36
962,-0.04,5.36
963,-0.04,5.36
964,-0.04,5.36
965,-0.04,5.36
966,-0.04,5.36
967,-0.04,5.36
968,-0.04,5.36
969,-0.04,5.36
970,-0.04,5.36
971,-0.04,5.36
972,-0.04,5.36
973,-0.04,5.36
974,-0.04,5.36
975,-0.04,5.36
976,-0.04,5.36
977,-0.04,5.36
978,-0.04,5.36
979,-0.04,5.36
980,-0.04,5.36
981,-0.04,5.36
982,-0.04,5.36
983,-0.04,5.36
984,-0.04,5.36
985,-0.04,5.36
986,-0.04,5.36
987,-0.04,5.36
988,-0.04,5.36
989,-0.04,5.36
990,-0.04,5.36
991,-0.04,5.36
992,-0.04,5.36
993,-0.04,5.36
994,-0.04,5.36
995,-0.04,5.36
996,-0.04,5.37
997,-0.04,5.37
998,-0.04,5.37
999,-0.04,5.37
1000,-0.04,5.37
1001,-0.04,5.37
1002,-0.04,5.37
1003,-0.04,5.37
1004,-0.04,5.37
1005,-0.04,5.36
1006,-0.04,5.36
1007,-0.04,5.36
1008,-0.04,5.36
1009,-0.04,5.36
1010,-0.04,5.36
1011,-0.04,5.36
1012,-0.04,5.36
1013,-0.04,5.36
1014,-0.04,5.36
1015,-0.04,5.36
1016,-0.04,5.36
1017,-0.04,5.36
1018,-0.04,5.36
1019,-0.04,5.36
1020,-0.04,5.36
1021,-0.04,5.36
1022,-0.04,5.36
1023,-0.04,5.36
1024,-0.04,5.36
1025,-0.04,5.36
1026,-0.04,5.36
1027,-0.04,5.36
1028,-0.04,5.36
1029,-0.04,5.36
1030,-0.04,5.36
1031,-0.04,5.36
1032,-0.04,5.36
1033,-0.04,5.36
1034,-0.04,5.36
1035,-0.04,5.36
1036,-0.04,5.36
1037,-0.04,5.36
1038,-0.04,5.36
1039,-0.04,5.36
1040,-0.04,5.37
1041,-0.04,5.37
1042,-0.04,5.37
1043,-0.04,5.37
1044,-0.04,5.37
1045,-0.04,5.37
1046,-0.04,5.37
1047,-0.04,5.37
1048,-0.04,5.37
1049,-0.04,5.36
1050,-0.04,5.36
1051,-0.04,5.36
1052,-0.04,5.36
1053,-0.04,5.36
1054,-0.04,5.36
1055,-0.04,5.36
1056,-0.04,5.36
1057,-0.04,5.36
1058,-0.04,5.36
1059,-0.04,5.36
1060,-0.04,5.36
1061,-0.04,5.36
1062,-0.04,5.36
1063,-0.04,5.36
1064,-0.04,5.36
1065,-0.04,5.36
1066,-0.04,5.36
1067,-0.04,5.36
1068,-0.04,5.36
1069,-0.04,5.36
1070,-0.04,5.36
1071,-0.04,5.36
1072,-0.04,5.36
1073,-0.04,5.36
1074,-0.04,5.36
1075,-0.04,5.36
1076,-0.04,5.36
1077,-0.04,5.36
1078,-0.04,5.36
1079,-0.04,5.36
1080,-0.04,5.36
1081,-0.04,5.36
1082,-0.04,5.36
1083,-0.04,5.36
1084,-0.04,5.36
1085,-0.04,5.36
1086,-0.04,5.36
1087,-0.04,5.37
1088,-0.04,5.37
1089,-0.04,5.37
1090,-0.04,5.36
1091,-0.04,5.36
1092,-0.04,5.36
1093,-0.04,5.36
1094,-0.04,5.36
1095,-0.04,5.36
1096,-0.04,5.36
1097,-0.04,5.36
1098,-0.04,5.36
1099,-0.04,5.36
1100,-0.04,5.36
1101,-0.04,5.36
1102,-0.04,5.36
1103,-0.04,5.36
1104,-0.04,5.36
1105,-0.04,5.36
1106,-0.04,5.36
1107,-0.04,5.36
1108,-0.04,5.36
1109,-0.04,5.36
1110,-0.04,5.36
1111,-0.04,5.36
1112,-0.04,5.36
1113,-0.04,5.36
1114,-0.04,5.36
1115,-0.04,5.36
1116,-0.04,5.36
1117,-0.04,5.36
1118,-0.04,5.36
1119,-0.04,5.36
1120,-0.04,5.36
1121,-0.04,5.36
1122,-0.04,5.36
1123,-0.04,5.36
1124,-0.04,5.36
1125,-0.04,5.36
1126,-0.04,5.36
1127,-0.04,5.36
1128,-0.04,5.37
1129,-0.04,5.37
1130,-0.04,5.37
1131,-0.04,5.37
1132,-0.04,5.37
1133,-0.04,5.37
1134,-0.04,5.37
1135,-0.04,5.37
1136,-0.04,5.37
1137,-0.04,5.37
1138,-0.04,5.36
1139,-0.04,5.36
1140,-0.04,5.36
1141,-0.04,5.36
1142,-0.04,5.36
1143,-0.04,5.36
1144,-0.04,5.36
1145,-0.04,5.36
1146,-0.04,5.36
1147,-0.04,5.36
1148,-0.04,5.36
1149,-0.04,5.36
1150,-0.04,5.36
1151,-0.04,5.36
1152,-0.04,5.36
1153,-0.04,5.36
1154,-0.04,5.36
1155,-0.04,5.36
1156,-0.04,5.36
1157,-0.04,5.36
1158,-0.04,5.36
1159,-0.04,5.36
1160,-0.04,5.36
1161,-0.04,5.36
1162,-0.04,5.36
1163,-0.04,5.36
1164,-0.04,5.36
1165,-0.04,5.36
1166,-0.04,5.36
1167,-0.04,5.36
1168,-0.04,5.36
1169,-0.04,5.36
1170,-0.04,5.36
1171,-0.04,5.36
1172,-0.04,5.37
1173,-0.04,5.37
1174,-0.04,5.37
1175,-0.04,5.37
1176,-0.04,5.37
1177,-0.04,5.37
1178,-0.04,5.37
1179,-0.04,5.37
1180,-0.04,5.37
1181,-0.04,5.37
1182,-0.04,5.37
1183,-0.04,5.37
1184,-0.04,5.36
1185,-0.04,5.36
1186,-0.04,5.36
1187,-0.04,5.36
1188,-0.04,5.36
1189,-0.04,5.36
1190,-0.04,5.36
1191,-0.04,5.36
1192,-0.04,5.36
1193,-0.04,5.36
1194,-0.04,5.36
1195,-0.04,5.36
1196,-0.04,5.35
1197,-0.04,5.35
1198,-0.04,5.35
1199,-0.04,5.35
1200,-0.04,5.35
1201,-0.04,5.35
1202,-0.04,5.35
1203,-0.04,5.35
1204,-0.04,5.35
1205,-0.04,5.36
1206,-0.04,5.36
1207,-0.04,5.36
1208,-0.04,5.36
1209,-0.04,5.36
1210,-0.04,5.36
1211,-0.04,5.36
1212,-0.04,5.36
1213,-0.04,5.36
1214,-0.04,5.36
1215,-0.04,5.36
1216,-0.04,5.36
1217,-0.04,5.36
1218,-0.04,5.37
1219,-0.04,5.37
1220,-0.04,5.37
1221,-0.04,5.37
1222,-0.04,5.37
1223,-0.04,5.37
1224,-0.04,5.37
1225,-0.04,5.37
1226,-0.04,5.37
1227,-0.04,5.37
1228,-0.04,5.37
1229,-0.04,5.36
1230,-0.04,5.36
1231,-0.04,5.36
1232,-0.04,5.36
1233,-0.04,5.36
1234,-0.04,5.36
1235,-0.04,5.36
1236,-0.04,5.36
1237,-0.04,5.36
1238,-0.04,5.36
1239,-0.04,5.36
1240,-0.04,5.36
1241,-0.04,5.35
1242,-0.04,5.35
1243,-0.04,5.35
1244,-0.04,5.35
1245,-0.04,5.35
1246,-0.04,5.35
1247,-0.04,5.35
1248,-0.04,5.35
1249,-0.04,5.35
1250,-0.04,5.36
1251,-0.04,5.36
1252,-0.04,5.36
1253,-0.04,5.36
1254,-0.04,5.36
1255,-0.04,5.36
1256,-0.04,5.36
1257,-0.04,5.36
1258,-0.04,5.36
1259,-0.04,5.36
1260,-0.04,5.36
1261,-0.04,5.36
1262,-0.04,5.37
1263,-0.04,5.37
1264,-0.04,5.37
1265,-0.04,5.37
1266,-0.04,5.37
1267,-0.04,5.37
1268,-0.04,5.37
