Sample,Courant,Pose
0,-0.17,5.02
1,-0.17,5.02
2,-0.17,5.02
3,-0.17,5.02
4,-0.17,5.02
5,-0.17,5.02
6,-0.17,5.02
7,-0.17,5.02
8,-0.17,5.02
9,-0.17,5.02
10,-0.17,5.02
11,-0.17,5.02
12,-0.17,5.02
13,-0.17,5.02
14,-0.17,5.02
15,-0.17,5.02
16,-0.17,5.02
17,-0.17,5.02
18,-0.17,5.02
19,-0.17,5.02
20,-0.17,5.02
21,-0.17,5.02
22,-0.17,5.02
23,-0.17,5.02
24,-0.17,5.02
25,-0.17,5.02
26,-0.17,5.02
27,-0.17,5.02
28,-0.17,5.02
29,-0.17,5.02
30,-0.17,5.02
31,-0.17,5.02
32,-0.17,5.02
33,-0.17,5.02
34,-0.17,5.02
35,-0.17,5.02
36,-0.17,5.02
37,-0.17,5.02
38,-0.17,5.02
39,-0.17,5.02
40,-0.17,5.02
41,-0.17,5.02
42,-0.17,5.02
43,-0.17,5.02
44,-0.17,5.02
45,-0.17,5.02
46,-0.17,5.02
47,-0.17,5.02
48,-0.17,5.02
49,-0.17,5.02
50,-0.17,5.02
51,-0.17,5.02
52,-0.17,5.02
53,-0.17,5.02
54,-0.17,5.02
55,-0.17,5.02
56,-0.17,5.02
57,-0.17,5.02
58,-0.17,5.02
59,-0.17,5.02
60,-0.17,5.02
61,-0.17,5.02
62,-0.17,5.02
63,-0.17,5.02
64,-0.17,5.02
65,-0.17,5.02
66,-0.17,5.02
67,-0.17,5.02
68,-0.17,5.02
69,-0.17,5.02
70,-0.17,5.02
71,-0.17,5.02
72,-0.17,5.02
73,-0.17,5.02
74,-0.17,5.02
75,-0.17,5.02
76,-0.17,5.02
77,-0.17,5.02
78,-0.17,5.02
79,-0.17,5.02
80,-0.17,5.02
81,-0.17,5.02
82,-0.17,5.02
83,-0.17,5.02
84,-0.17,5.02
85,-0.17,5.02
86,-0.17,5.02
87,-0.17,5.02
88,-0.17,5.02
89,-0.17,5.02
90,-0.17,5.02
91,-0.17,5.02
92,-0.17,5.02
93,-0.17,5.02
94,-0.17,5.02
95,-0.17,5.02
96,-0.17,5.02
97,-0.17,5.02
98,-0.17,5.02
99,-0.17,5.02
100,-0.17,5.02
101,-0.17,5.02
