Sample,Courant,Pose
898,1.65,13.43
899,1.65,13.43
900,1.66,13.43
901,1.65,13.43
902,1.65,13.43
903,1.65,13.43
904,1.65,13.43
905,1.65,13.43
906,1.65,13.43
907,1.65,13.43
908,1.65,13.43
909,1.65,13.43
910,1.65,13.43
911,1.65,13.43
912,1.65,13.43
913,1.65,13.43
914,1.65,13.43
915,1.65,13.43
916,1.65,13.43
917,1.65,13.43
918,1.65,13.43
919,1.65,13.43
920,1.65,13.43
921,1.65,13.43
922,1.65,13.43
923,1.64,13.43
924,1.64,13.43
925,1.64,13.43
926,1.64,13.43
927,1.64,13.43
928,1.64,13.43
929,1.64,13.43
930,1.64,13.43
931,1.63,13.43
932,1.63,13.43
933,1.64,13.43
934,1.64,13.43
935,1.63,13.43
936,1.63,13.43
937,1.63,13.43
938,1.63,13.43
939,1.63,13.43
940,1.63,13.43
941,1.63,13.43
942,1.63,13.43
943,1.63,13.43
944,1.63,13.43
945,1.63,13.43
946,1.63,13.43
947,1.63,13.43
948,1.63,13.43
949,1.63,13.43
950,1.63,13.43
951,1.63,13.43
952,1.63,13.43
953,1.63,13.43
954,1.63,13.43
955,1.62,13.43
956,1.62,13.43
957,1.62,13.43
958,1.62,13.43
959,1.62,13.43
960,1.62,13.43
961,1.62,13.43
962,1.62,13.43
963,1.61,13.43
964,1.61,13.43
965,1.62,13.43
966,1.61,13.43
967,1.61,13.43
968,1.61,13.43
969,1.61,13.43
970,1.61,13.43
971,1.61,13.43
972,1.61,13.43
973,1.61,13.43
974,1.61,13.43
975,1.61,13.43
976,1.61,13.43
977,1.61,13.43
978,1.61,13.43
979,1.61,13.43
980,1.61,13.43
981,1.61,13.43
982,1.61,13.43
983,1.61,13.43
984,1.6,13.43
985,1.61,13.43
986,1.61,13.43
987,1.61,13.43
988,1.6,13.43
989,1.6,13.43
990,1.6,13.43
991,1.6,13.43
992,1.59,13.43
993,1.59,13.43
994,1.6,13.43
995,1.59,13.43
996,1.6,13.43
997,1.59,13.43
998,1.59,13.43
999,1.59,13.43
