Sample,Courant,Pose
151,0.57,5.37
152,0.57,5.37
153,0.57,5.37
154,0.57,5.37
155,0.57,5.37
156,0.57,5.37
157,0.57,5.37
158,0.56,5.37
159,0.57,5.37
160,0.57,5.37
161,0.57,5.37
162,0.57,5.37
163,0.57,5.37
164,0.57,5.37
165,0.56,5.37
166,0.57,5.37
167,0.56,5.37
168,0.56,5.37
169,0.57,5.37
170,0.56,5.37
171,0.57,5.37
172,0.57,5.37
173,0.57,5.37
174,0.56,5.37
175,0.57,5.37
176,0.57,5.37
177,0.57,5.37
178,0.56,5.36
179,0.56,5.37
180,0.57,5.36
181,0.57,5.37
182,0.57,5.37
183,0.57,5.37
184,0.56,5.36
185,0.56,5.37
186,0.57,5.36
187,0.57,5.37
188,0.56,5.37
189,0.56,5.37
190,0.57,5.37
191,0.57,5.37
192,0.56,5.37
193,0.57,5.37
194,0.57,5.37
195,0.57,5.37
196,0.57,5.37
197,0.56,5.37
198,0.56,5.37
199,0.56,5.37
200,0.57,5.37
201,0.56,5.37
202,0.56,5.37
203,0.57,5.37
204,0.56,5.37
205,0.57,5.37
206,0.57,5.37
207,0.56,5.37
208,0.57,5.37
209,0.56,5.37
210,0.57,5.37
211,0.57,5.37
212,0.56,5.37
213,0.56,5.37
214,0.56,5.37
215,0.57,5.37
216,0.57,5.37
217,0.57,5.37
218,0.57,5.37
219,0.56,5.37
220,0.57,5.37
221,0.57,5.37
222,0.57,5.37
223,0.56,5.37
224,0.57,5.37
225,0.56,5.36
226,0.57,5.36
227,0.56,5.36
228,0.56,5.36
229,0.56,5.36
230,0.57,5.36
231,0.57,5.36
232,0.56,5.36
233,0.57,5.36
234,0.57,5.36
235,0.57,5.36
236,0.57,5.36
237,0.56,5.36
238,0.57,5.36
239,0.56,5.36
240,0.57,5.36
241,0.56,5.36
242,0.57,5.36
243,0.57,5.36
244,0.57,5.37
245,0.57,5.37
246,0.57,5.37
247,0.56,5.37
248,0.56,5.37
249,0.56,5.37
250,0.56,5.37
251,0.57,5.37
252,0.57,5.37
253,0.56,5.37
254,0.56,5.38
255,0.56,5.38
256,0.56,5.38
257,0.56,5.38
258,0.56,5.38
259,0.56,5.38
260,0.56,5.38
261,0.56,5.38
262,0.57,5.38
263,0.56,5.37
264,0.56,5.37
265,0.56,5.37
266,0.56,5.37
267,0.56,5.37
268,0.56,5.37
269,0.56,5.36
270,0.56,5.36
271,0.56,5.36
272,0.56,5.36
273,0.56,5.36
274,0.56,5.35
275,0.56,5.35
276,0.56,5.35
277,0.56,5.35
278,0.56,5.35
279,0.56,5.35
280,0.56,5.34
281,0.56,5.34
282,0.56,5.34
283,0.56,5.34
284,0.56,5.34
285,0.56,5.34
286,0.56,5.34
287,0.56,5.34
288,0.57,5.34
289,0.56,5.35
290,0.56,5.35
291,0.57,5.35
292,0.57,5.35
293,0.57,5.35
294,0.56,5.35
295,0.57,5.35
296,0.57,5.36
297,0.56,5.36
298,0.57,5.36
299,0.57,5.36
300,0.56,5.37
301,0.56,5.37
302,0.56,5.37
303,0.56,5.37
304,0.56,5.37
305,0.56,5.37
306,0.56,5.38
307,0.56,5.38
308,0.56,5.38
309,0.56,5.38
310,0.56,5.38
311,0.56,5.38
312,0.56,5.38
313,0.56,5.38
314,0.56,5.38
315,0.56,5.38
316,0.56,5.38
317,0.56,5.37
318,0.56,5.37
319,0.56,5.37
320,0.56,5.37
321,0.56,5.37
322,0.56,5.37
323,0.56,5.36
324,0.56,5.36
325,0.56,5.36
326,0.56,5.36
327,0.56,5.36
328,0.56,5.35
329,0.56,5.35
330,0.56,5.35
331,0.56,5.35
332,0.56,5.35
333,0.56,5.35
334,0.56,5.34
335,0.56,5.34
336,0.56,5.34
337,0.56,5.34
338,0.56,5.34
339,0.56,5.34
340,0.56,5.34
341,0.56,5.35
342,0.56,5.35
343,0.56,5.35
344,0.57,5.35
345,0.56,5.35
346,0.57,5.35
347,0.56,5.35
348,0.56,5.36
349,0.57,5.36
350,0.57,5.36
351,0.57,5.36
352,0.57,5.36
353,0.56,5.37
354,0.57,5.37
355,0.56,5.37
356,0.56,5.37
357,0.56,5.37
358,0.56,5.37
359,0.56,5.38
360,0.56,5.38
361,0.56,5.38
362,0.56,5.38
363,0.56,5.38
364,0.56,5.38
365,0.56,5.38
366,0.56,5.38
367,0.56,5.38
368,0.56,5.38
369,0.56,5.37
370,0.56,5.37
371,0.56,5.37
372,0.56,5.37
373,0.56,5.37
374,0.56,5.37
375,0.56,5.36
376,0.56,5.36
377,0.56,5.36
378,0.56,5.36
379,0.56,5.36
380,0.56,5.35
381,0.56,5.35
382,0.56,5.35
383,0.56,5.35
384,0.56,5.35
385,0.56,5.35
386,0.56,5.35
387,0.56,5.34
388,0.56,5.34
389,0.56,5.34
390,0.56,5.34
391,0.56,5.34
392,0.56,5.34
393,0.56,5.35
394,0.56,5.35
395,0.56,5.35
396,0.57,5.35
397,0.56,5.35
398,0.56,5.35
399,0.56,5.35
400,0.56,5.35
401,0.57,5.36
402,0.56,5.36
403,0.57,5.36
404,0.56,5.36
405,0.57,5.36
406,0.56,5.37
407,0.57,5.37
408,0.56,5.37
409,0.56,5.37
410,0.56,5.37
411,0.56,5.37
412,0.57,5.38
413,0.56,5.38
414,0.56,5.38
415,0.56,5.38
416,0.56,5.38
417,0.56,5.38
418,0.56,5.38
419,0.56,5.38
420,0.56,5.38
421,0.56,5.38
422,0.56,5.38
423,0.56,5.37
424,0.56,5.37
425,0.56,5.37
426,0.56,5.37
427,0.56,5.37
428,0.56,5.36
429,0.56,5.36
430,0.56,5.36
431,0.56,5.36
432,0.56,5.36
433,0.56,5.35
434,0.56,5.35
435,0.56,5.35
436,0.56,5.35
437,0.56,5.35
438,0.56,5.35
439,0.56,5.35
440,0.56,5.34
441,0.56,5.34
442,0.56,5.34
443,0.56,5.34
444,0.56,5.34
445,0.56,5.34
446,0.57,5.34
447,0.56,5.35
448,0.56,5.35
449,0.56,5.35
450,0.56,5.35
451,0.56,5.35
452,0.56,5.35
453,0.56,5.35
454,0.56,5.36
455,0.57,5.36
456,0.57,5.36
457,0.56,5.36
458,0.56,5.36
459,0.56,5.37
460,0.57,5.37
461,0.57,5.37
462,0.56,5.37
463,0.56,5.37
464,0.56,5.38
465,0.56,5.38
466,0.56,5.38
467,0.56,5.38
468,0.56,5.38
469,0.56,5.38
470,0.56,5.38
471,0.56,5.38
472,0.56,5.38
473,0.56,5.38
474,0.56,5.38
475,0.56,5.38
476,0.56,5.37
477,0.56,5.37
478,0.56,5.37
479,0.56,5.37
480,0.56,5.37
481,0.56,5.37
482,0.56,5.36
483,0.56,5.36
484,0.56,5.36
485,0.56,5.36
486,0.56,5.36
487,0.56,5.35
488,0.56,5.35
489,0.56,5.35
490,0.56,5.35
491,0.56,5.35
492,0.56,5.35
493,0.56,5.35
494,0.56,5.35
495,0.56,5.35
496,0.56,5.35
497,0.56,5.35
498,0.56,5.35
499,0.56,5.35
500,0.56,5.35
501,0.56,5.35
502,0.56,5.35
503,0.56,5.35
504,0.56,5.35
505,0.57,5.35
506,0.56,5.36
507,0.56,5.36
508,0.56,5.36
509,0.56,5.36
510,0.56,5.37
511,0.56,5.37
512,0.56,5.37
513,0.56,5.37
514,0.56,5.37
515,0.56,5.37
516,0.56,5.38
517,0.56,5.38
518,0.56,5.38
519,0.56,5.38
520,0.56,5.38
521,0.56,5.38
522,0.56,5.38
523,0.56,5.38
524,0.56,5.38
525,0.56,5.38
526,0.56,5.38
527,0.56,5.38
528,0.56,5.38
529,0.56,5.38
530,0.56,5.37
531,0.56,5.37
532,0.56,5.37
533,0.56,5.37
534,0.56,5.37
535,0.56,5.36
536,0.56,5.36
537,0.56,5.36
538,0.56,5.36
539,0.56,5.36
540,0.56,5.35
541,0.56,5.35
542,0.56,5.35
543,0.56,5.35
544,0.56,5.35
545,0.56,5.35
546,0.56,5.35
547,0.56,5.35
548,0.56,5.35
549,0.56,5.35
550,0.56,5.35
551,0.56,5.35
552,0.56,5.35
553,0.56,5.35
554,0.56,5.35
555,0.56,5.35
556,0.56,5.35
557,0.56,5.35
558,0.56,5.36
559,0.56,5.36
560,0.56,5.36
561,0.56,5.36
562,0.56,5.36
563,0.56,5.36
564,0.56,5.37
565,0.56,5.37
566,0.56,5.37
567,0.56,5.37
568,0.56,5.37
569,0.56,5.38
570,0.56,5.38
571,0.56,5.38
572,0.56,5.38
573,0.56,5.38
574,0.56,5.38
575,0.56,5.38
576,0.56,5.38
577,0.56,5.38
578,0.56,5.38
579,0.56,5.38
580,0.56,5.38
581,0.56,5.38
582,0.56,5.37
583,0.56,5.37
584,0.56,5.37
585,0.56,5.37
586,0.56,5.37
587,0.56,5.36
588,0.56,5.36
589,0.56,5.36
590,0.56,5.36
591,0.56,5.36
592,0.56,5.35
593,0.56,5.35
594,0.56,5.35
595,0.56,5.35
596,0.56,5.35
597,0.56,5.35
598,0.56,5.35
599,0.56,5.35
600,0.56,5.34
601,0.56,5.34
602,0.56,5.34
603,0.56,5.34
604,0.56,5.35
605,0.56,5.35
606,0.56,5.35
607,0.56,5.35
608,0.56,5.35
609,0.56,5.35
610,0.56,5.35
611,0.56,5.35
612,0.56,5.36
613,0.57,5.36
614,0.57,5.36
615,0.56,5.36
616,0.56,5.36
617,0.56,5.37
618,0.56,5.37
619,0.57,5.37
620,0.56,5.37
621,0.56,5.37
622,0.56,5.37
623,0.56,5.38
624,0.56,5.38
625,0.56,5.38
626,0.56,5.38
627,0.56,5.38
628,0.56,5.38
629,0.56,5.38
630,0.56,5.38
631,0.56,5.38
632,0.56,5.38
633,0.56,5.38
634,0.56,5.37
635,0.56,5.37
636,0.56,5.37
637,0.56,5.37
638,0.56,5.37
639,0.56,5.37
640,0.56,5.36
641,0.56,5.36
642,0.56,5.36
643,0.56,5.36
644,0.56,5.36
645,0.56,5.35
646,0.56,5.35
647,0.56,5.35
648,0.56,5.35
649,0.56,5.35
650,0.56,5.35
651,0.56,5.35
652,0.56,5.34
653,0.56,5.34
654,0.56,5.34
655,0.56,5.34
656,0.56,5.34
657,0.56,5.34
658,0.56,5.34
659,0.56,5.35
660,0.56,5.35
661,0.56,5.35
662,0.57,5.35
663,0.56,5.35
664,0.56,5.35
665,0.57,5.35
666,0.57,5.36
667,0.57,5.36
668,0.56,5.36
669,0.57,5.36
670,0.56,5.36
671,0.56,5.37
672,0.57,5.37
673,0.57,5.37
674,0.56,5.37
675,0.56,5.37
676,0.56,5.37
677,0.56,5.37
678,0.56,5.38
679,0.56,5.38
680,0.56,5.38
681,0.57,5.38
682,0.56,5.38
683,0.56,5.38
684,0.56,5.38
685,0.56,5.37
686,0.56,5.37
687,0.56,5.37
688,0.56,5.37
689,0.56,5.37
690,0.56,5.37
691,0.56,5.37
692,0.56,5.36
693,0.56,5.36
694,0.56,5.36
695,0.56,5.36
696,0.56,5.36
697,0.56,5.35
698,0.56,5.35
699,0.56,5.35
700,0.56,5.35
701,0.56,5.35
702,0.56,5.35
703,0.56,5.34
704,0.56,5.34
705,0.56,5.34
706,0.56,5.34
707,0.56,5.34
708,0.56,5.34
709,0.56,5.34
710,0.56,5.34
711,0.57,5.34
712,0.57,5.34
713,0.56,5.35
714,0.57,5.35
715,0.56,5.35
716,0.56,5.35
717,0.56,5.35
718,0.56,5.35
719,0.57,5.36
720,0.56,5.36
721,0.56,5.36
722,0.57,5.36
723,0.56,5.36
724,0.56,5.37
725,0.57,5.37
726,0.56,5.37
727,0.56,5.37
728,0.56,5.37
729,0.56,5.37
730,0.56,5.37
731,0.56,5.38
732,0.56,5.38
733,0.56,5.38
734,0.56,5.38
735,0.56,5.38
736,0.56,5.38
737,0.56,5.38
738,0.57,5.37
739,0.56,5.37
740,0.56,5.37
741,0.56,5.37
742,0.56,5.37
743,0.56,5.37
744,0.56,5.37
745,0.56,5.36
746,0.56,5.36
747,0.56,5.36
748,0.56,5.36
749,0.56,5.36
750,0.56,5.35
751,0.56,5.35
752,0.56,5.35
753,0.56,5.35
754,0.56,5.35
755,0.56,5.35
756,0.56,5.35
757,0.56,5.34
758,0.56,5.34
759,0.56,5.34
760,0.56,5.34
761,0.56,5.34
762,0.56,5.34
763,0.56,5.34
764,0.56,5.34
765,0.56,5.34
766,0.56,5.35
767,0.56,5.35
768,0.56,5.35
769,0.56,5.35
770,0.56,5.35
771,0.56,5.35
772,0.57,5.35
773,0.57,5.36
774,0.56,5.36
775,0.57,5.36
776,0.57,5.36
777,0.56,5.36
778,0.56,5.37
779,0.56,5.37
780,0.56,5.37
781,0.56,5.37
782,0.57,5.37
783,0.56,5.37
784,0.56,5.37
785,0.56,5.38
786,0.56,5.38
787,0.56,5.38
788,0.56,5.38
789,0.56,5.38
790,0.56,5.38
791,0.56,5.37
792,0.56,5.37
793,0.56,5.37
794,0.56,5.37
795,0.56,5.37
796,0.56,5.37
797,0.56,5.37
798,0.56,5.36
799,0.56,5.36
800,0.56,5.36
801,0.56,5.36
802,0.56,5.36
803,0.56,5.35
804,0.56,5.35
805,0.56,5.35
806,0.56,5.35
807,0.56,5.35
808,0.56,5.35
809,0.56,5.35
810,0.56,5.34
811,0.56,5.34
812,0.56,5.34
813,0.56,5.34
814,0.56,5.34
815,0.56,5.34
816,0.56,5.34
817,0.56,5.34
818,0.56,5.35
819,0.56,5.35
820,0.56,5.35
821,0.57,5.35
822,0.57,5.35
823,0.57,5.35
824,0.57,5.35
825,0.57,5.36
826,0.56,5.36
827,0.57,5.36
828,0.57,5.36
829,0.56,5.36
830,0.56,5.37
831,0.56,5.37
832,0.56,5.37
833,0.56,5.37
834,0.56,5.37
835,0.56,5.37
836,0.56,5.37
837,0.56,5.38
838,0.56,5.38
839,0.56,5.38
840,0.56,5.38
841,0.56,5.38
842,0.56,5.38
843,0.56,5.38
844,0.56,5.38
845,0.56,5.37
846,0.56,5.37
847,0.56,5.37
848,0.56,5.37
849,0.56,5.37
850,0.56,5.37
851,0.56,5.37
852,0.56,5.36
853,0.56,5.36
854,0.56,5.36
855,0.56,5.36
856,0.56,5.36
857,0.56,5.35
858,0.56,5.35
859,0.56,5.35
860,0.56,5.35
861,0.56,5.35
862,0.56,5.35
863,0.56,5.35
864,0.56,5.35
865,0.56,5.34
866,0.56,5.34
867,0.56,5.34
868,0.56,5.34
869,0.57,5.35
870,0.56,5.35
871,0.56,5.35
872,0.56,5.35
873,0.56,5.35
874,0.56,5.35
875,0.56,5.35
876,0.56,5.35
877,0.56,5.35
878,0.56,5.36
879,0.57,5.36
880,0.56,5.36
881,0.56,5.36
882,0.56,5.36
883,0.56,5.37
884,0.56,5.37
885,0.56,5.37
886,0.56,5.37
887,0.56,5.37
888,0.56,5.37
889,0.56,5.38
890,0.56,5.38
891,0.56,5.38
892,0.56,5.38
893,0.56,5.38
894,0.56,5.38
895,0.56,5.38
896,0.56,5.38
897,0.56,5.38
898,0.56,5.38
899,0.56,5.37
900,0.56,5.37
901,0.56,5.37
902,0.56,5.37
903,0.56,5.37
904,0.56,5.37
905,0.56,5.36
906,0.56,5.36
907,0.56,5.36
908,0.56,5.36
909,0.56,5.36
910,0.56,5.35
911,0.56,5.35
912,0.56,5.35
913,0.56,5.35
914,0.56,5.35
915,0.56,5.35
916,0.56,5.35
917,0.56,5.34
918,0.56,5.34
919,0.56,5.34
920,0.56,5.34
921,0.56,5.34
922,0.56,5.35
923,0.56,5.35
924,0.56,5.35
925,0.56,5.35
926,0.56,5.35
927,0.56,5.35
928,0.57,5.35
929,0.57,5.35
930,0.56,5.36
931,0.57,5.36
932,0.56,5.36
933,0.56,5.36
934,0.56,5.36
935,0.56,5.36
936,0.56,5.37
937,0.56,5.37
938,0.56,5.37
939,0.56,5.37
940,0.56,5.37
941,0.56,5.37
942,0.56,5.37
943,0.56,5.38
944,0.56,5.38
945,0.56,5.38
946,0.56,5.38
947,0.56,5.38
948,0.56,5.38
949,0.56,5.38
950,0.56,5.37
951,0.56,5.37
952,0.56,5.37
953,0.56,5.37
954,0.56,5.37
955,0.56,5.37
956,0.56,5.37
957,0.56,5.36
958,0.56,5.36
959,0.56,5.36
960,0.56,5.36
961,0.56,5.36
962,0.56,5.35
963,0.56,5.35
964,0.56,5.35
965,0.56,5.35
966,0.56,5.35
967,0.56,5.35
968,0.56,5.35
969,0.56,5.34
970,0.56,5.34
971,0.56,5.34
972,0.56,5.34
973,0.56,5.34
974,0.56,5.34
975,0.56,5.34
976,0.56,5.35
977,0.56,5.35
978,0.56,5.35
979,0.56,5.35
980,0.57,5.35
981,0.57,5.35
982,0.56,5.35
983,0.56,5.36
984,0.56,5.36
985,0.56,5.36
986,0.56,5.36
987,0.57,5.36
988,0.56,5.36
989,0.56,5.37
990,0.57,5.37
991,0.56,5.37
992,0.56,5.37
993,0.56,5.37
994,0.56,5.37
995,0.57,5.37
996,0.56,5.38
997,0.56,5.38
998,0.56,5.38
999,0.56,5.38
1000,0.56,5.38
1001,0.56,5.38
1002,0.56,5.38
1003,0.57,5.37
1004,0.56,5.37
1005,0.56,5.37
1006,0.56,5.37
1007,0.56,5.37
1008,0.56,5.37
1009,0.56,5.37
1010,0.56,5.36
1011,0.56,5.36
1012,0.56,5.36
1013,0.56,5.36
1014,0.56,5.36
1015,0.56,5.35
1016,0.56,5.35
1017,0.56,5.35
1018,0.56,5.35
1019,0.56,5.35
1020,0.56,5.35
1021,0.56,5.35
1022,0.56,5.34
1023,0.56,5.34
1024,0.56,5.34
1025,0.56,5.34
1026,0.56,5.34
1027,0.56,5.34
1028,0.56,5.34
1029,0.56,5.34
1030,0.56,5.35
1031,0.56,5.35
1032,0.56,5.35
1033,0.56,5.35
1034,0.56,5.35
1035,0.56,5.35
1036,0.56,5.35
1037,0.57,5.36
1038,0.56,5.36
1039,0.57,5.36
1040,0.56,5.36
1041,0.56,5.36
1042,0.56,5.37
1043,0.56,5.37
1044,0.56,5.37
1045,0.56,5.37
1046,0.56,5.37
1047,0.56,5.37
1048,0.56,5.37
1049,0.56,5.37
1050,0.56,5.38
1051,0.56,5.38
1052,0.56,5.38
1053,0.56,5.38
1054,0.56,5.38
1055,0.56,5.37
1056,0.56,5.37
1057,0.56,5.37
1058,0.56,5.37
1059,0.56,5.37
1060,0.56,5.37
1061,0.56,5.37
1062,0.56,5.36
1063,0.56,5.36
1064,0.56,5.36
1065,0.57,5.36
1066,0.56,5.36
1067,0.56,5.35
1068,0.56,5.35
1069,0.56,5.35
1070,0.56,5.35
1071,0.56,5.35
1072,0.56,5.35
1073,0.56,5.35
1074,0.56,5.34
1075,0.56,5.34
1076,0.56,5.34
1077,0.56,5.34
1078,0.56,5.34
1079,0.56,5.34
1080,0.56,5.34
1081,0.56,5.34
1082,0.57,5.34
1083,0.56,5.35
1084,0.57,5.35
1085,0.56,5.35
1086,0.56,5.35
1087,0.56,5.35
1088,0.57,5.35
1089,0.57,5.35
1090,0.56,5.36
1091,0.57,5.36
1092,0.56,5.36
1093,0.56,5.36
1094,0.56,5.36
1095,0.56,5.37
1096,0.56,5.37
1097,0.56,5.37
1098,0.56,5.37
1099,0.56,5.37
1100,0.56,5.37
1101,0.56,5.37
1102,0.56,5.37
1103,0.56,5.37
1104,0.56,5.38
1105,0.56,5.38
1106,0.56,5.38
1107,0.56,5.37
1108,0.56,5.37
1109,0.56,5.37
1110,0.56,5.37
1111,0.56,5.37
1112,0.56,5.37
1113,0.56,5.37
1114,0.56,5.37
1115,0.56,5.37
1116,0.56,5.36
1117,0.56,5.36
1118,0.56,5.36
1119,0.56,5.36
1120,0.56,5.36
1121,0.56,5.35
1122,0.56,5.35
1123,0.56,5.35
1124,0.56,5.35
1125,0.56,5.35
1126,0.56,5.35
1127,0.56,5.35
1128,0.56,5.35
1129,0.56,5.34
1130,0.56,5.34
1131,0.56,5.34
1132,0.56,5.34
1133,0.56,5.34
1134,0.56,5.34
1135,0.56,5.35
1136,0.56,5.35
1137,0.57,5.35
1138,0.56,5.35
1139,0.57,5.35
1140,0.56,5.35
1141,0.57,5.35
1142,0.56,5.35
1143,0.56,5.36
1144,0.56,5.36
1145,0.56,5.36
1146,0.56,5.36
1147,0.56,5.36
1148,0.56,5.36
1149,0.56,5.37
1150,0.56,5.37
1151,0.56,5.37
1152,0.56,5.37
1153,0.56,5.37
1154,0.56,5.37
1155,0.57,5.37
1156,0.56,5.37
1157,0.56,5.37
1158,0.56,5.37
1159,0.56,5.37
1160,0.56,5.37
1161,0.56,5.37
1162,0.56,5.37
1163,0.56,5.37
1164,0.56,5.37
1165,0.56,5.37
1166,0.56,5.37
1167,0.56,5.37
1168,0.56,5.36
1169,0.56,5.36
1170,0.56,5.36
1171,0.56,5.36
1172,0.56,5.36
1173,0.56,5.35
1174,0.56,5.35
1175,0.56,5.35
1176,0.56,5.35
1177,0.56,5.35
1178,0.56,5.35
1179,0.56,5.35
1180,0.56,5.34
1181,0.56,5.34
1182,0.56,5.34
1183,0.56,5.34
1184,0.56,5.34
1185,0.56,5.34
1186,0.56,5.34
1187,0.56,5.34
1188,0.57,5.34
1189,0.56,5.34
1190,0.56,5.35
1191,0.56,5.35
1192,0.56,5.35
1193,0.57,5.35
1194,0.56,5.35
1195,0.57,5.35
1196,0.57,5.35
1197,0.57,5.36
1198,0.57,5.36
1199,0.56,5.36
1200,0.57,5.36
1201,0.56,5.36
1202,0.56,5.37
1203,0.56,5.37
1204,0.56,5.37
1205,0.56,5.37
1206,0.56,5.37
1207,0.56,5.37
1208,0.56,5.37
1209,0.56,5.37
1210,0.56,5.37
1211,0.56,5.37
1212,0.56,5.37
1213,0.56,5.37
1214,0.56,5.37
1215,0.56,5.37
1216,0.56,5.37
1217,0.56,5.37
1218,0.56,5.37
1219,0.56,5.37
1220,0.56,5.37
1221,0.56,5.36
1222,0.56,5.36
1223,0.56,5.36
1224,0.56,5.36
1225,0.56,5.36
1226,0.56,5.35
1227,0.56,5.35
1228,0.56,5.35
1229,0.56,5.35
1230,0.56,5.35
1231,0.56,5.35
1232,0.56,5.35
1233,0.56,5.34
1234,0.56,5.34
1235,0.56,5.34
1236,0.56,5.34
1237,0.56,5.34
1238,0.56,5.34
1239,0.56,5.34
1240,0.56,5.34
1241,0.56,5.34
1242,0.56,5.34
1243,0.56,5.35
1244,0.56,5.35
1245,0.56,5.35
1246,0.56,5.35
1247,0.57,5.35
1248,0.56,5.35
1249,0.56,5.36
1250,0.57,5.36
1251,0.57,5.36
1252,0.56,5.36
1253,0.56,5.36
1254,0.56,5.36
1255,0.57,5.37
1256,0.56,5.37
1257,0.56,5.37
1258,0.56,5.37
1259,0.56,5.37
1260,0.56,5.37
1261,0.56,5.37
1262,0.56,5.37
1263,0.57,5.37
1264,0.56,5.37
1265,0.56,5.37
1266,0.56,5.37
1267,0.56,5.37
1268,0.56,5.37
1269,0.56,5.37
1270,0.56,5.37
1271,0.56,5.37
1272,0.56,5.37
1273,0.56,5.37
1274,0.56,5.36
1275,0.56,5.36
1276,0.56,5.36
1277,0.56,5.36
1278,0.56,5.36
1279,0.56,5.36
1280,0.56,5.35
1281,0.56,5.35
1282,0.56,5.35
1283,0.56,5.35
1284,0.56,5.35
1285,0.56,5.35
1286,0.56,5.35
1287,0.56,5.35
1288,0.56,5.34
1289,0.56,5.34
1290,0.56,5.34
1291,0.56,5.34
1292,0.56,5.34
1293,0.56,5.34
1294,0.57,5.35
1295,0.56,5.35
1296,0.56,5.35
1297,0.56,5.35
1298,0.56,5.35
1299,0.57,5.35
1300,0.56,5.35
1301,0.56,5.35
1302,0.57,5.36
1303,0.56,5.36
1304,0.56,5.36
1305,0.56,5.36
1306,0.56,5.36
1307,0.56,5.37
1308,0.56,5.37
1309,0.56,5.37
1310,0.56,5.37
1311,0.56,5.37
1312,0.56,5.37
1313,0.56,5.37
1314,0.56,5.37
1315,0.56,5.38
1316,0.56,5.38
1317,0.56,5.38
1318,0.56,5.38
1319,0.56,5.37
1320,0.56,5.37
1321,0.56,5.37
1322,0.56,5.37
1323,0.56,5.37
1324,0.56,5.37
1325,0.56,5.37
1326,0.56,5.37
1327,0.56,5.37
1328,0.56,5.36
1329,0.56,5.36
1330,0.56,5.36
1331,0.56,5.36
1332,0.56,5.36
1333,0.56,5.35
1334,0.56,5.35
1335,0.56,5.35
1336,0.56,5.35
1337,0.56,5.35
1338,0.56,5.35
1339,0.56,5.35
1340,0.56,5.35
1341,0.56,5.34
1342,0.56,5.34
1343,0.56,5.34
1344,0.56,5.34
1345,0.56,5.34
1346,0.56,5.34
1347,0.56,5.35
1348,0.56,5.35
1349,0.56,5.35
1350,0.56,5.35
1351,0.57,5.35
1352,0.57,5.35
1353,0.57,5.35
1354,0.57,5.35
1355,0.56,5.36
1356,0.56,5.36
1357,0.56,5.36
1358,0.56,5.36
1359,0.56,5.36
1360,0.56,5.36
